"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","No function","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Scottish Government","AA/AO","130","[c]","20740","20810"
"New entrant CS","2021","20-29","No function","Scottish Government","EO","30","[c]","25660","25410"
"New entrant CS","2021","20-29","No function","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","The National Archives","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","United Kingdom Statistics Authority","AA/AO","45","[c]","19600","19130"
"New entrant CS","2021","20-29","No function","United Kingdom Statistics Authority","EO","30","[c]","23790","23050"
"New entrant CS","2021","20-29","No function","United Kingdom Statistics Authority","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","United Kingdom Statistics Authority","SEO/HEO","45","[c]","32170","29540"
"New entrant CS","2021","20-29","No function","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Wales Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","No function","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Cabinet Office","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Business, Energy and Industrial Strategy","EO","10","[c]","26140","26640"
"New entrant CS","2021","20-29","Project Delivery","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Business, Energy and Industrial Strategy","SEO/HEO","15","[c]","34910","33570"
"New entrant CS","2021","20-29","Project Delivery","Department for Digital, Culture, Media and Sport","EO","10","[c]","26180","26180"
"New entrant CS","2021","20-29","Project Delivery","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Digital, Culture, Media and Sport","SEO/HEO","15","[c]","34020","34020"
"New entrant CS","2021","20-29","Project Delivery","Department for Education","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Education","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Education","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Environment, Food and Rural Affairs","SEO/HEO","10","[c]","32160","30870"
"New entrant CS","2021","20-29","Project Delivery","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Transport","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Department for Transport","SEO/HEO","25","[c]","35610","34710"
"New entrant CS","2021","20-29","Project Delivery","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","HM Revenue and Customs","EO","15","[c]","25850","25560"
"New entrant CS","2021","20-29","Project Delivery","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","HM Revenue and Customs","SEO/HEO","10","[c]","34760","35100"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Defence","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Defence","EO","160","[c]","22490","23000"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Defence","SEO/HEO","85","[c]","33480","33000"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Defence","Unknown","45","[c]","26680","27540"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Housing, Communities and Local Government","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Justice","EO","15","[c]","22200","21170"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Ministry of Justice","SEO/HEO","40","[c]","33020","32870"
"New entrant CS","2021","20-29","Project Delivery","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Scotland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","United Kingdom Statistics Authority","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Education","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Environment, Food and Rural Affairs","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Environment, Food and Rural Affairs","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","HM Revenue and Customs","AA/AO","55","[c]","21090","20880"
"New entrant CS","2021","20-29","Property","HM Revenue and Customs","EO","55","[c]","25210","24500"
"New entrant CS","2021","20-29","Property","HM Revenue and Customs","SEO/HEO","25","[c]","32440","30000"
"New entrant CS","2021","20-29","Property","Ministry of Defence","AA/AO","25","[c]","19190","18760"
"New entrant CS","2021","20-29","Property","Ministry of Defence","EO","10","[c]","23530","22400"
"New entrant CS","2021","20-29","Property","Ministry of Defence","SEO/HEO","20","[c]","34590","33300"
"New entrant CS","2021","20-29","Property","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Ministry of Justice","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Scottish Government","AA/AO","15","[c]","23220","25140"
"New entrant CS","2021","20-29","Property","Scottish Government","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Cabinet Office","AA/AO","30","[c]","20700","20800"
"New entrant CS","2021","20-29","Security","Cabinet Office","EO","20","[c]","25340","23850"
"New entrant CS","2021","20-29","Security","Cabinet Office","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Ministry of Defence","AA/AO","180","[c]","23090","23540"
"New entrant CS","2021","20-29","Security","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Ministry of Justice","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Ministry of Justice","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","Ministry of Justice","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Charity Commission","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Education","EO","25","[c]","23580","25000"
"New entrant CS","2021","20-29","Unknown","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Education","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department for Transport","SEO/HEO","20","[c]","23220","18200"
"New entrant CS","2021","20-29","Unknown","Department for Work and Pensions","AA/AO","2280","[c]","21650","21010"
"New entrant CS","2021","20-29","Unknown","Department for Work and Pensions","EO","3545","[c]","28820","27570"
"New entrant CS","2021","20-29","Unknown","Department for Work and Pensions","G6/G7","15","[c]","54280","52870"
"New entrant CS","2021","20-29","Unknown","Department for Work and Pensions","SEO/HEO","190","[c]","34120","34000"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care","EO","40","[c]","27020","27140"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Department of Health and Social Care","SEO/HEO","25","[c]","35570","32640"
"New entrant CS","2021","20-29","Unknown","HM Revenue and Customs","AA/AO","50","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","HM Revenue and Customs","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","HM Revenue and Customs","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","HM Treasury","AA/AO","15","[c]","22710","22500"
"New entrant CS","2021","20-29","Unknown","HM Treasury","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Home Office","AA/AO","340","[c]","21760","21430"
"New entrant CS","2021","20-29","Unknown","Home Office","EO","370","[c]","27020","27760"
"New entrant CS","2021","20-29","Unknown","Home Office","G6/G7","40","[c]","57370","57430"
"New entrant CS","2021","20-29","Unknown","Home Office","SEO/HEO","220","[c]","36610","35050"
"New entrant CS","2021","20-29","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Ministry of Defence","AA/AO","205","[c]","20760","20920"
"New entrant CS","2021","20-29","Unknown","Ministry of Defence","EO","105","[c]","27070","26350"
"New entrant CS","2021","20-29","Unknown","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Ministry of Defence","SEO/HEO","60","[c]","34820","33300"
"New entrant CS","2021","20-29","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Scotland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Scotland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Scottish Government","AA/AO","175","[c]","20990","20060"
"New entrant CS","2021","20-29","Unknown","Scottish Government","EO","100","[c]","26310","26160"
"New entrant CS","2021","20-29","Unknown","Scottish Government","G6/G7","15","[c]","49890","48930"
"New entrant CS","2021","20-29","Unknown","Scottish Government","SEO/HEO","140","[c]","32690","30650"
"New entrant CS","2021","20-29","Unknown","Welsh Government","AA/AO","65","[c]","20520","20500"
"New entrant CS","2021","20-29","Unknown","Welsh Government","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Welsh Government","SEO/HEO","10","[c]","33360","30600"
"New entrant CS","2021","30-39","Analysis","Chancellor's other departments","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Business, Energy and Industrial Strategy","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Environment, Food and Rural Affairs","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for International Trade","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Transport","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department for Transport","SEO/HEO","10","[c]","38290","36850"
"New entrant CS","2021","30-39","Analysis","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Department of Health and Social Care","G6/G7","15","[c]","57100","53360"
"New entrant CS","2021","30-39","Analysis","Department of Health and Social Care","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","HM Revenue and Customs","SEO/HEO","15","[c]","33860","31810"
"New entrant CS","2021","30-39","Analysis","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Housing, Communities and Local Government","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Ministry of Justice","SEO/HEO","15","[c]","36330","38640"
"New entrant CS","2021","30-39","Analysis","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office for Standards in Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","United Kingdom Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","United Kingdom Statistics Authority","EO","10","[c]","23370","23050"
"New entrant CS","2021","30-39","Analysis","United Kingdom Statistics Authority","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Analysis","United Kingdom Statistics Authority","SEO/HEO","75","[c]","34200","32540"
"New entrant CS","2021","30-39","Analysis","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Cabinet Office","G6/G7","15","[c]","72070","71000"
"New entrant CS","2021","30-39","Commercial","Cabinet Office","SCS level","40","[c]","69160","67630"
"New entrant CS","2021","30-39","Commercial","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Education","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Environment, Food and Rural Affairs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department of Health and Social Care","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Department of Health and Social Care","SEO/HEO","10","[c]","38330","40650"
"New entrant CS","2021","30-39","Commercial","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence","SEO/HEO","15","[c]","36480","34500"
"New entrant CS","2021","30-39","Commercial","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Ministry of Justice","SEO/HEO","10","[c]","40610","38000"
"New entrant CS","2021","30-39","Commercial","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","Other Cabinet Office Agencies","SEO/HEO","15","[c]","33850","34800"
"New entrant CS","2021","30-39","Commercial","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","UK Export Finance","SEO/HEO","10","[c]","44370","43460"
"New entrant CS","2021","30-39","Commercial","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Commercial","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Cabinet Office","SEO/HEO","15","[c]","39200","40600"
"New entrant CS","2021","30-39","Communications","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Education","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
