"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","60-64","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","EO","Heterosexual / straight","45","[c]","26300","25170"
"New entrant CS","2021","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North East (England)","AO","Heterosexual / straight","40","[c]","20750","21010"
"New entrant CS","2021","16-19","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North East (England)","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North East (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","AO","Heterosexual / straight","45","[c]","21020","21010"
"New entrant CS","2021","16-19","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","AO","Heterosexual / straight","30","[c]","20600","20760"
"New entrant CS","2021","16-19","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","AO","Unknown","40","[c]","22720","21430"
"New entrant CS","2021","16-19","South East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
