"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","National Crime Agency","London","EO","25","25","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Outside London","EO","60","60","32760","32770"
"In post","2021","Declared disabled","National Crime Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Outside London","SEO/HEO","50","45","42240","43140"
"In post","2021","Declared disabled","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","London","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","London","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","London","SEO/HEO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Outside London","AA/AO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Outside London","SEO/HEO","40","40","43780","39850"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Outside London","AA/AO","425","395","23250","22920"
"In post","2021","Declared disabled","Scottish Government","Outside London","EO","465","440","30520","30080"
"In post","2021","Declared disabled","Scottish Government","Outside London","G6/G7","215","205","61370","61010"
"In post","2021","Declared disabled","Scottish Government","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Outside London","SEO/HEO","620","590","39140","38540"
"In post","2021","Declared disabled","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","London","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","London","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
