"Status","Year","Ethnicity","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Defence Science and Technology Laboratory","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Defence Science and Technology Laboratory","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","30","[c]","36790","33570"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","770","[c]","30050","31060"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","London","LGBO","30","[c]","29390","31060"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","550","[c]","26890","27570"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Disclosure Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Disclosure Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Disclosure Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Licensing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Licensing Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Licensing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education and Skills Funding Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education and Skills Funding Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education and Skills Funding Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education and Skills Funding Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Education Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","ESTYN","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","ESTYN","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","ESTYN","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","ESTYN","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Food Standards Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Forestry and Land Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Forestry and Land Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Forestry and Land Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Actuary's Department","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Actuary's Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Actuary's Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Actuary's Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Actuary's Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Internal Audit Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Internal Audit Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Internal Audit Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Internal Audit Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Legal Department","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Legal Department","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Legal Department","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Legal Department","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Legal Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Legal Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Health and Safety Executive","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","London","Heterosexual / straight","70","[c]","23990","22680"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","30","[c]","23440","21170"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","London","Heterosexual / straight","110","[c]","27170","26810"
"New entrant CS","2021","Black","HM Prison and Probation Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","Outside London","Heterosexual / straight","90","[c]","24200","22850"
"New entrant CS","2021","Black","HM Prison and Probation Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","50","[c]","25390","20140"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","London","Heterosexual / straight","35","[c]","40230","35070"
"New entrant CS","2021","Black","Home Office (incl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Insolvency Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal Aid Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal Aid Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal Aid Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal Aid Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
