"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Debt Management Office","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Defence Equipment and Support","Ministry of Defence","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Defence Equipment and Support","Ministry of Defence","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Defence Equipment and Support","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Defence Equipment and Support","Ministry of Defence","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Defence Science and Technology Laboratory","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","35","[c]","35320","33570"
"New entrant CS","2021","Asian","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Education (excl. agencies)","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Education (excl. agencies)","Department for Education","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Education (excl. agencies)","Department for Education","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Education (excl. agencies)","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Education (excl. agencies)","Department for Education","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO/HEO","40","[c]","33870","32560"
"New entrant CS","2021","Asian","Department for International Trade","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for International Trade","Department for International Trade","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for International Trade","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for International Trade","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for International Trade","Department for International Trade","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Transport (excl. agencies)","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Transport (excl. agencies)","Department for Transport","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Transport (excl. agencies)","Department for Transport","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Transport (excl. agencies)","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","485","[c]","22100","21010"
"New entrant CS","2021","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","1460","[c]","29310","29290"
"New entrant CS","2021","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","45","[c]","36160","36650"
"New entrant CS","2021","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Disclosure Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Disclosure Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Disclosure Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Disclosure Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Licensing Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Standards Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education and Skills Funding Agency","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education and Skills Funding Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education and Skills Funding Agency","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education and Skills Funding Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education and Skills Funding Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Education Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","ESTYN","ESTYN","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","ESTYN","ESTYN","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Agency","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Food Standards Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Forestry and Land Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Forestry and Land Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Forestry and Land Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Forestry and Land Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Actuary's Department","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Actuary's Department","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Actuary's Department","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Actuary's Department","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Internal Audit Agency","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Internal Audit Agency","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Internal Audit Agency","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Internal Audit Agency","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Legal Department","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Legal Department","Attorney General's Departments","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Legal Department","Attorney General's Departments","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Legal Department","Attorney General's Departments","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Property Agency","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Property Agency","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Property Agency","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Government Property Agency","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Health and Safety Executive","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Health and Safety Executive","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Health and Safety Executive","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Health and Safety Executive","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Health and Safety Executive","Department for Work and Pensions","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Courts and Tribunals Service","Ministry of Justice","AA/AO","95","[c]","20300","19930"
"New entrant CS","2021","Asian","HM Courts and Tribunals Service","Ministry of Justice","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Courts and Tribunals Service","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Courts and Tribunals Service","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Courts and Tribunals Service","Ministry of Justice","SEO/HEO","30","[c]","29230","28600"
"New entrant CS","2021","Asian","HM Land Registry","HM Land Registry","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Land Registry","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Prison and Probation Service","Ministry of Justice","AA/AO","80","[c]","24600","23260"
"New entrant CS","2021","Asian","HM Prison and Probation Service","Ministry of Justice","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Prison and Probation Service","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Prison and Probation Service","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Prison and Probation Service","Ministry of Justice","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Prison and Probation Service","Ministry of Justice","Unknown","50","[c]","22590","22920"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AA/AO","160","[c]","20370","20140"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","40","[c]","25930","25560"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO/HEO","55","[c]","34300","31810"
"New entrant CS","2021","Asian","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury (excl. agencies)","HM Treasury","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury (excl. agencies)","HM Treasury","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury (excl. agencies)","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury (excl. agencies)","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","HM Treasury (excl. agencies)","HM Treasury","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","Home Office","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","Home Office","EO","35","[c]","27230","27760"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","Home Office","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","Home Office","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office (incl. agencies)","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Insolvency Service","Department for Business, Energy and Industrial Strategy","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Insolvency Service","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Institute for Apprenticeships and Technical Education","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Institute for Apprenticeships and Technical Education","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Institute for Apprenticeships and Technical Education","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Institute for Apprenticeships and Technical Education","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal Aid Agency","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal Aid Agency","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal Aid Agency","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal Aid Agency","Ministry of Justice","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Maritime and Coastguard Agency","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Maritime and Coastguard Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Maritime and Coastguard Agency","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Met Office","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Met Office","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Met Office","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","35","[c]","22390","21030"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","30","[c]","37620","37000"
"New entrant CS","2021","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Crime Agency","National Crime Agency","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Crime Agency","National Crime Agency","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Crime Agency","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Crime Agency","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Crime Agency","National Crime Agency","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Infrastructure Commission","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Infrastructure Commission","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Infrastructure Commission","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Infrastructure Commission","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Infrastructure Commission","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Records of Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Records of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Records of Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Records of Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Savings and Investments","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Savings and Investments","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Savings and Investments","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Savings and Investments","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","National Savings and Investments","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland Office","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland Office","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland Office","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland Office","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Northern Ireland Office","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Budget Responsibility","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Budget Responsibility","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Budget Responsibility","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Budget Responsibility","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Office of Rail and Road","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
