"Status","Year","Parent_department","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Attorney General's Departments","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Outer London - South","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Outer London - South","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Outer London - West and North West","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Shropshire and Staffordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Shropshire and Staffordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South Yorkshire","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South Yorkshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Surrey, East and West Sussex","Outside London","AO","10","[c]","20820","20120"
"New entrant CS","2021","Attorney General's Departments","Surrey, East and West Sussex","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Surrey, East and West Sussex","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Surrey, East and West Sussex","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Tees Valley and Durham","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Tees Valley and Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands","Outside London","AO","20","[c]","19930","18740"
"New entrant CS","2021","Attorney General's Departments","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands","Outside London","G7","25","[c]","52020","48080"
"New entrant CS","2021","Attorney General's Departments","West Midlands","Outside London","HEO","10","[c]","35640","38000"
"New entrant CS","2021","Attorney General's Departments","West Wales and The Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Yorkshire","Outside London","AO","10","[c]","19380","18740"
"New entrant CS","2021","Attorney General's Departments","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Yorkshire","Outside London","G7","15","[c]","50250","48080"
"New entrant CS","2021","Attorney General's Departments","West Yorkshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","15","[c]","20670","20800"
"New entrant CS","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Devon","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Anglia","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Anglia","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Anglia","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Wales","Outside London","HEO","20","[c]","28000","28000"
"New entrant CS","2021","Cabinet Office","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Eastern Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","15","[c]","28530","28000"
"New entrant CS","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Greater Manchester","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Greater Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Greater Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Greater Manchester","Outside London","HEO","25","[c]","29190","28000"
"New entrant CS","2021","Cabinet Office","Greater Manchester","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Greater Manchester","Outside London","SEO","10","[c]","37300","37300"
"New entrant CS","2021","Cabinet Office","Hampshire and Isle of Wight","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Hampshire and Isle of Wight","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Inner London - East","London","AO","10","[c]","20650","19120"
"New entrant CS","2021","Cabinet Office","Inner London - East","London","EO","20","[c]","27550","27500"
"New entrant CS","2021","Cabinet Office","Inner London - East","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Inner London - East","London","G7","60","[c]","55330","54700"
"New entrant CS","2021","Cabinet Office","Inner London - East","London","HEO","45","[c]","31740","34550"
"New entrant CS","2021","Cabinet Office","Inner London - East","London","SCS level","10","[c]","113930","122500"
"New entrant CS","2021","Cabinet Office","Inner London - East","London","SEO","20","[c]","41300","40600"
"New entrant CS","2021","Cabinet Office","Inner London - West","London","AO","60","[c]","22980","24490"
"New entrant CS","2021","Cabinet Office","Inner London - West","London","EO","185","[c]","27200","27500"
"New entrant CS","2021","Cabinet Office","Inner London - West","London","G6","50","[c]","77820","71000"
"New entrant CS","2021","Cabinet Office","Inner London - West","London","G7","85","[c]","55840","54700"
"New entrant CS","2021","Cabinet Office","Inner London - West","London","HEO","465","[c]","30150","28000"
"New entrant CS","2021","Cabinet Office","Inner London - West","London","SCS level","120","[c]","83220","72000"
"New entrant CS","2021","Cabinet Office","Inner London - West","London","SEO","55","[c]","40840","40600"
"New entrant CS","2021","Cabinet Office","Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Merseyside","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North Yorkshire","Outside London","AO","30","[c]","20640","20800"
"New entrant CS","2021","Cabinet Office","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Northumberland and Tyne and Wear","Outside London","AO","15","[c]","20800","20800"
"New entrant CS","2021","Cabinet Office","Northumberland and Tyne and Wear","Outside London","EO","10","[c]","23850","23850"
"New entrant CS","2021","Cabinet Office","Northumberland and Tyne and Wear","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Northumberland and Tyne and Wear","Outside London","HEO","10","[c]","29330","28000"
"New entrant CS","2021","Cabinet Office","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Northumberland and Tyne and Wear","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Outer London - South","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Outer London - South","London","HEO","15","[c]","28000","28000"
"New entrant CS","2021","Cabinet Office","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Shropshire and Staffordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Southern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","AO","30","[c]","21170","20800"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","EO","25","[c]","26330","27500"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","G7","20","[c]","53160","54700"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","HEO","110","[c]","29220","28000"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","SCS level","15","[c]","97960","95000"
"New entrant CS","2021","Cabinet Office","Unknown","Unknown","SEO","10","[c]","38050","37300"
"New entrant CS","2021","Cabinet Office","West Central Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Yorkshire","Outside London","HEO","15","[c]","28580","28000"
"New entrant CS","2021","Cabinet Office","West Yorkshire","Outside London","SCS level","10","[c]","68120","69000"
"New entrant CS","2021","Chancellor's other departments","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Inner London - West","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Inner London - West","London","AO","10","[c]","22740","21980"
"New entrant CS","2021","Chancellor's other departments","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Inner London - West","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Inner London - West","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Inner London - West","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Tees Valley and Durham","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Tees Valley and Durham","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Dorset and Somerset","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Inner London - West","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Inner London - West","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Inner London - West","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Inner London - West","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Merseyside","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Merseyside","Outside London","EO","15","[c]","24440","24440"
"New entrant CS","2021","Charity Commission","Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Merseyside","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Merseyside","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Merseyside","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Inner London - East","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Inner London - East","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Inner London - East","London","G6","10","[c]","74020","72590"
"New entrant CS","2021","Competition and Markets Authority","Inner London - East","London","G7","25","[c]","55970","55000"
"New entrant CS","2021","Competition and Markets Authority","Inner London - East","London","HEO","10","[c]","34230","33610"
"New entrant CS","2021","Competition and Markets Authority","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Inner London - East","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","EO","15","[c]","24250","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","AO","50","[c]","21790","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","EO","40","[c]","25420","25270"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","G7","15","[c]","46880","45150"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","HEO","35","[c]","31520","32060"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Devon","Outside London","SEO","20","[c]","38250","37420"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","AO","45","[c]","20730","21140"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","EO","130","[c]","24850","23320"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","G7","20","[c]","56660","56620"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","HEO","25","[c]","31880","30950"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","SEO","45","[c]","42220","40640"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","AO","15","[c]","20410","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","10","[c]","29870","30760"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","AO","15","[c]","20880","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","EO","25","[c]","24180","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","HEO","10","[c]","31350","30970"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","AO","20","[c]","24660","24900"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","EO","115","[c]","28300","27680"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","G6","20","[c]","72790","68950"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","G7","75","[c]","54490","53380"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","HEO","340","[c]","34010","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","SEO","120","[c]","41180","40050"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Kent","Outside London","AO","10","[c]","20840","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","Outside London","EO","15","[c]","23820","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outer London - South","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","EO","15","[c]","24250","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","AO","35","[c]","20930","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","EO","25","[c]","24330","24250"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","HEO","15","[c]","31020","30950"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","AO","10","[c]","20880","20880"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
