"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","East Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","North West (England)","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","North West (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","South West (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","South West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Yorkshire and The Humber","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","G6/G7","G7","15","[c]","56200","55220"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Scotland","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Scotland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","West Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East Midlands (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East of England","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Scotland","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Scotland","AA/AO","AO","20","[c]","23150","22820"
"Leaver Dept.","2021","Scottish Government","Scotland","EO","EO","15","[c]","27940","29190"
"Leaver Dept.","2021","Scottish Government","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Scotland","G6/G7","G7","10","[c]","58140","58700"
"Leaver Dept.","2021","Scottish Government","Scotland","SEO/HEO","HEO","15","[c]","34820","35110"
"Leaver Dept.","2021","Scottish Government","Scotland","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","AO","15","[c]","19660","19170"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","G6/G7","G7","15","[c]","51700","50090"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","SEO/HEO","HEO","35","[c]","30590","30130"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","SEO/HEO","SEO","15","[c]","36700","36390"
"Leaver Dept.","2021","Wales Office","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","SEO/HEO","HEO","10","[c]","36380","37410"
"Leaver Dept.","2021","Welsh Government","Wales","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","AA/AO","AO","30","[c]","19330","18740"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","G6/G7","G7","20","[c]","48420","48080"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","AA/AO","AO","35","[c]","20250","20120"
"New entrant CS","2021","Attorney General's Departments","East of England","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","G6/G7","G7","10","[c]","53180","50520"
"New entrant CS","2021","Attorney General's Departments","East of England","SEO/HEO","HEO","10","[c]","39670","40000"
"New entrant CS","2021","Attorney General's Departments","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","London","AA/AO","AO","90","[c]","21320","20120"
"New entrant CS","2021","Attorney General's Departments","London","EO","EO","130","[c]","27540","26970"
"New entrant CS","2021","Attorney General's Departments","London","G6/G7","G6","20","[c]","69870","69910"
"New entrant CS","2021","Attorney General's Departments","London","G6/G7","G7","145","[c]","52370","50520"
"New entrant CS","2021","Attorney General's Departments","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","London","SEO/HEO","HEO","70","[c]","42020","43920"
"New entrant CS","2021","Attorney General's Departments","London","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","AA/AO","AO","10","[c]","19790","18740"
"New entrant CS","2021","Attorney General's Departments","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","AA/AO","AO","25","[c]","20570","19490"
"New entrant CS","2021","Attorney General's Departments","North West (England)","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","G6/G7","G7","30","[c]","49760","48080"
"New entrant CS","2021","Attorney General's Departments","North West (England)","SEO/HEO","HEO","20","[c]","37130","38000"
"New entrant CS","2021","Attorney General's Departments","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","AA/AO","AO","50","[c]","20880","20120"
"New entrant CS","2021","Attorney General's Departments","South East (England)","EO","EO","20","[c]","26830","26970"
"New entrant CS","2021","Attorney General's Departments","South East (England)","G6/G7","G7","35","[c]","52340","50520"
"New entrant CS","2021","Attorney General's Departments","South East (England)","SEO/HEO","HEO","15","[c]","38970","40000"
"New entrant CS","2021","Attorney General's Departments","South East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","AA/AO","AO","15","[c]","19480","18740"
"New entrant CS","2021","Attorney General's Departments","South West (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","G6/G7","G7","10","[c]","51270","48080"
"New entrant CS","2021","Attorney General's Departments","South West (England)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","AA/AO","AO","10","[c]","20000","18740"
"New entrant CS","2021","Attorney General's Departments","Wales","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","AA/AO","AO","25","[c]","20240","19490"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","G6/G7","G7","25","[c]","52230","48080"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","SEO/HEO","HEO","10","[c]","35640","38000"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","AA/AO","AO","25","[c]","19520","18740"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","G6/G7","G7","20","[c]","50440","48080"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","SEO/HEO","HEO","15","[c]","36880","38000"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","London","AA/AO","AO","70","[c]","22620","24490"
"New entrant CS","2021","Cabinet Office","London","EO","EO","210","[c]","27240","27500"
"New entrant CS","2021","Cabinet Office","London","G6/G7","G6","55","[c]","77710","71000"
"New entrant CS","2021","Cabinet Office","London","G6/G7","G7","145","[c]","55630","54700"
"New entrant CS","2021","Cabinet Office","London","SCS level","SCS level","130","[c]","85400","72000"
"New entrant CS","2021","Cabinet Office","London","SEO/HEO","HEO","525","[c]","30240","28000"
"New entrant CS","2021","Cabinet Office","London","SEO/HEO","SEO","75","[c]","40950","40600"
"New entrant CS","2021","Cabinet Office","North East (England)","AA/AO","AO","15","[c]","20800","20800"
"New entrant CS","2021","Cabinet Office","North East (England)","EO","EO","10","[c]","23850","23850"
"New entrant CS","2021","Cabinet Office","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","SEO/HEO","HEO","10","[c]","29330","28000"
"New entrant CS","2021","Cabinet Office","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","SEO/HEO","HEO","35","[c]","28860","28000"
"New entrant CS","2021","Cabinet Office","North West (England)","SEO/HEO","SEO","10","[c]","37300","37300"
"New entrant CS","2021","Cabinet Office","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","SEO/HEO","HEO","10","[c]","28000","28000"
"New entrant CS","2021","Cabinet Office","Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","AA/AO","AO","15","[c]","20670","20800"
"New entrant CS","2021","Cabinet Office","South East (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","SEO/HEO","HEO","10","[c]","28000","28000"
"New entrant CS","2021","Cabinet Office","South West (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","SEO/HEO","HEO","15","[c]","28500","28000"
"New entrant CS","2021","Cabinet Office","South West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","AA/AO","AO","30","[c]","21170","20800"
"New entrant CS","2021","Cabinet Office","Unknown","EO","EO","25","[c]","26330","27500"
"New entrant CS","2021","Cabinet Office","Unknown","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","G6/G7","G7","20","[c]","53160","54700"
"New entrant CS","2021","Cabinet Office","Unknown","SCS level","SCS level","15","[c]","97960","95000"
"New entrant CS","2021","Cabinet Office","Unknown","SEO/HEO","HEO","110","[c]","29220","28000"
"New entrant CS","2021","Cabinet Office","Unknown","SEO/HEO","SEO","10","[c]","38050","37300"
"New entrant CS","2021","Cabinet Office","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Wales","SEO/HEO","HEO","20","[c]","28000","28000"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","AA/AO","AO","30","[c]","20590","20800"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","SCS level","SCS level","10","[c]","67530","68000"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","SEO/HEO","HEO","20","[c]","28930","28000"
"New entrant CS","2021","Chancellor's other departments","London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","AA/AO","AO","10","[c]","22740","21980"
"New entrant CS","2021","Chancellor's other departments","London","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North West (England)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North West (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North West (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","EO","EO","15","[c]","24440","24440"
"New entrant CS","2021","Charity Commission","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","SEO/HEO","SEO","10","[c]","[c]","[c]"
