"Status","Year","Disability","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","AA/AO","115","[c]","20650","20450"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","EO","60","[c]","25360","25040"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","SEO/HEO","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","AA/AO","85","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","AA/AO","45","[c]","20670","20370"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","G6/G7","35","[c]","52220","50850"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","SEO/HEO","55","[c]","34470","35810"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","G6/G7","30","[c]","58440","57700"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SEO/HEO","345","[c]","31100","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Outside London","AA/AO","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Outside London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Outside London","SEO/HEO","50","[c]","34610","34090"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","AA/AO","60","[c]","20450","20420"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","AA/AO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","SEO/HEO","70","[c]","34580","35310"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Outside London","AA/AO","65","[c]","20880","20970"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Outside London","EO","105","[c]","27190","27570"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Outside London","AA/AO","75","[c]","22040","21010"
"New entrant CS","2021","Declared disabled","East of England","Outside London","EO","140","[c]","28110","27570"
"New entrant CS","2021","Declared disabled","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","London","AA/AO","125","[c]","23930","24120"
"New entrant CS","2021","Declared disabled","London","London","EO","415","[c]","29740","31060"
"New entrant CS","2021","Declared disabled","London","London","G6/G7","75","[c]","57060","55800"
"New entrant CS","2021","Declared disabled","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","London","SEO/HEO","300","[c]","35170","34020"
"New entrant CS","2021","Declared disabled","London","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North East (England)","Outside London","AA/AO","140","[c]","20960","21010"
"New entrant CS","2021","Declared disabled","North East (England)","Outside London","EO","65","[c]","26960","27570"
"New entrant CS","2021","Declared disabled","North East (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North East (England)","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North West (England)","Outside London","AA/AO","215","[c]","20880","21010"
"New entrant CS","2021","Declared disabled","North West (England)","Outside London","EO","170","[c]","27290","27570"
"New entrant CS","2021","Declared disabled","North West (England)","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North West (England)","Outside London","SEO/HEO","40","[c]","32020","31000"
"New entrant CS","2021","Declared disabled","North West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","Outside London","AA/AO","140","[c]","20520","20140"
"New entrant CS","2021","Declared disabled","Scotland","Outside London","EO","100","[c]","27100","27570"
"New entrant CS","2021","Declared disabled","Scotland","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","Outside London","SEO/HEO","55","[c]","34330","32140"
"New entrant CS","2021","Declared disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South East (England)","Outside London","AA/AO","115","[c]","21950","21010"
"New entrant CS","2021","Declared disabled","South East (England)","Outside London","EO","215","[c]","28010","27570"
"New entrant CS","2021","Declared disabled","South East (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South East (England)","Outside London","SEO/HEO","35","[c]","33440","33000"
"New entrant CS","2021","Declared disabled","South East (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South West (England)","Outside London","AA/AO","115","[c]","20760","21010"
"New entrant CS","2021","Declared disabled","South West (England)","Outside London","EO","150","[c]","26240","27570"
"New entrant CS","2021","Declared disabled","South West (England)","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","South West (England)","Outside London","SEO/HEO","65","[c]","33370","32060"
"New entrant CS","2021","Declared disabled","South West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","EO","30","[c]","27670","27570"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales","Outside London","AA/AO","85","[c]","20310","20920"
"New entrant CS","2021","Declared disabled","Wales","Outside London","EO","50","[c]","26670","27570"
"New entrant CS","2021","Declared disabled","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales","Outside London","SEO/HEO","30","[c]","35110","36030"
"New entrant CS","2021","Declared disabled","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Outside London","AA/AO","70","[c]","20400","20550"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Outside London","EO","150","[c]","27160","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","Outside London","AA/AO","120","[c]","20890","21010"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","Outside London","EO","160","[c]","27070","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","Outside London","SEO/HEO","50","[c]","32960","31810"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Outside London","AA/AO","545","[c]","21110","21010"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Outside London","EO","560","[c]","27040","27570"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Outside London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Outside London","SEO/HEO","165","[c]","34490","31810"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Outside London","Unknown","70","[c]","24030","22920"
"New entrant CS","2021","Declared non-disabled","East of England","Outside London","AA/AO","675","[c]","22800","21590"
"New entrant CS","2021","Declared non-disabled","East of England","Outside London","EO","870","[c]","28080","27570"
"New entrant CS","2021","Declared non-disabled","East of England","Outside London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East of England","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East of England","Outside London","SEO/HEO","175","[c]","33790","33000"
"New entrant CS","2021","Declared non-disabled","East of England","Outside London","Unknown","105","[c]","22310","22920"
"New entrant CS","2021","Declared non-disabled","London","London","AA/AO","1210","[c]","24520","25110"
"New entrant CS","2021","Declared non-disabled","London","London","EO","2905","[c]","29750","31060"
"New entrant CS","2021","Declared non-disabled","London","London","G6/G7","860","[c]","58180","54700"
"New entrant CS","2021","Declared non-disabled","London","London","SCS level","115","[c]","96150","90000"
"New entrant CS","2021","Declared non-disabled","London","London","SEO/HEO","2470","[c]","35990","34710"
"New entrant CS","2021","Declared non-disabled","London","London","Unknown","150","[c]","26720","26810"
"New entrant CS","2021","Declared non-disabled","North East (England)","Outside London","AA/AO","1060","[c]","20940","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","Outside London","EO","440","[c]","26490","27570"
"New entrant CS","2021","Declared non-disabled","North East (England)","Outside London","G6/G7","45","[c]","54920","52640"
"New entrant CS","2021","Declared non-disabled","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North East (England)","Outside London","SEO/HEO","165","[c]","33520","31990"
"New entrant CS","2021","Declared non-disabled","North East (England)","Outside London","Unknown","45","[c]","22490","22920"
"New entrant CS","2021","Declared non-disabled","North West (England)","Outside London","AA/AO","1490","[c]","20900","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Outside London","EO","1025","[c]","27080","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Outside London","G6/G7","125","[c]","56950","55000"
"New entrant CS","2021","Declared non-disabled","North West (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Outside London","SEO/HEO","365","[c]","33950","31990"
"New entrant CS","2021","Declared non-disabled","North West (England)","Outside London","Unknown","85","[c]","26240","22920"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","AA/AO","85","[c]","20180","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Outside London","AA/AO","1010","[c]","20770","20760"
"New entrant CS","2021","Declared non-disabled","Scotland","Outside London","EO","700","[c]","26720","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","Outside London","G6/G7","110","[c]","56920","55560"
"New entrant CS","2021","Declared non-disabled","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Outside London","SEO/HEO","390","[c]","35180","33550"
"New entrant CS","2021","Declared non-disabled","Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Outside London","AA/AO","1190","[c]","23000","21430"
"New entrant CS","2021","Declared non-disabled","South East (England)","Outside London","EO","1455","[c]","27900","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Outside London","G6/G7","90","[c]","57620","54260"
"New entrant CS","2021","Declared non-disabled","South East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Outside London","SEO/HEO","405","[c]","34540","33000"
"New entrant CS","2021","Declared non-disabled","South East (England)","Outside London","Unknown","150","[c]","24210","22920"
"New entrant CS","2021","Declared non-disabled","South West (England)","Outside London","AA/AO","1010","[c]","20960","21010"
"New entrant CS","2021","Declared non-disabled","South West (England)","Outside London","EO","990","[c]","26270","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Outside London","G6/G7","175","[c]","56740","54540"
"New entrant CS","2021","Declared non-disabled","South West (England)","Outside London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Outside London","SEO/HEO","790","[c]","34460","33000"
"New entrant CS","2021","Declared non-disabled","South West (England)","Outside London","Unknown","185","[c]","31290","26740"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","AA/AO","70","[c]","21550","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","EO","130","[c]","27640","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","SEO/HEO","55","[c]","35060","34550"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","Outside London","AA/AO","760","[c]","20610","21010"
"New entrant CS","2021","Declared non-disabled","Wales","Outside London","EO","390","[c]","26860","27570"
"New entrant CS","2021","Declared non-disabled","Wales","Outside London","G6/G7","55","[c]","57510","53740"
"New entrant CS","2021","Declared non-disabled","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","Outside London","SEO/HEO","215","[c]","34620","34170"
"New entrant CS","2021","Declared non-disabled","Wales","Outside London","Unknown","40","[c]","22130","22920"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Outside London","AA/AO","700","[c]","21070","21010"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Outside London","EO","725","[c]","26960","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Outside London","G6/G7","75","[c]","56930","52580"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Outside London","SEO/HEO","230","[c]","35730","35790"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Outside London","Unknown","130","[c]","22880","22920"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","AA/AO","805","[c]","21100","21010"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","EO","890","[c]","27060","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","G6/G7","110","[c]","58040","55000"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","SEO/HEO","305","[c]","33080","31990"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","Outside London","Unknown","70","[c]","22280","22920"
"New entrant CS","2021","Undeclared","East Midlands (England)","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Outside London","EO","30","[c]","27200","27570"
"New entrant CS","2021","Undeclared","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Outside London","AA/AO","30","[c]","22440","21250"
"New entrant CS","2021","Undeclared","East of England","Outside London","EO","45","[c]","27520","27570"
"New entrant CS","2021","Undeclared","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","London","AA/AO","65","[c]","24680","25110"
"New entrant CS","2021","Undeclared","London","London","EO","200","[c]","29250","31060"
"New entrant CS","2021","Undeclared","London","London","G6/G7","115","[c]","58140","55490"
"New entrant CS","2021","Undeclared","London","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","London","SEO/HEO","295","[c]","34580","34710"
"New entrant CS","2021","Undeclared","London","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Outside London","AA/AO","40","[c]","20860","21010"
"New entrant CS","2021","Undeclared","North East (England)","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Outside London","AA/AO","80","[c]","20550","21010"
"New entrant CS","2021","Undeclared","North West (England)","Outside London","EO","50","[c]","27030","27570"
"New entrant CS","2021","Undeclared","North West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Outside London","AA/AO","30","[c]","20570","20760"
"New entrant CS","2021","Undeclared","Scotland","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Outside London","AA/AO","65","[c]","22710","21010"
"New entrant CS","2021","Undeclared","South East (England)","Outside London","EO","85","[c]","27800","27570"
"New entrant CS","2021","Undeclared","South East (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Outside London","SEO/HEO","30","[c]","34330","33000"
"New entrant CS","2021","Undeclared","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Outside London","AA/AO","40","[c]","20390","20900"
"New entrant CS","2021","Undeclared","South West (England)","Outside London","EO","50","[c]","25490","27570"
"New entrant CS","2021","Undeclared","South West (England)","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Outside London","SEO/HEO","45","[c]","34140","32330"
"New entrant CS","2021","Undeclared","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Outside London","AA/AO","40","[c]","20420","20600"
"New entrant CS","2021","Undeclared","West Midlands (England)","Outside London","EO","40","[c]","25670","27570"
"New entrant CS","2021","Undeclared","West Midlands (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Outside London","SEO/HEO","30","[c]","33670","31810"
