"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Outside London","G7","15","15","58140","58620"
"In post","2021","Commercial","Milton Keynes","Outside London","HEO","15","15","32840","31560"
"In post","2021","Commercial","Milton Keynes","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Outside London","SEO","20","20","44220","42500"
"In post","2021","Commercial","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","Outside London","EO","15","15","24640","24700"
"In post","2021","Commercial","Monmouthshire and Newport","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","Outside London","G7","20","20","50130","49100"
"In post","2021","Commercial","Monmouthshire and Newport","Outside London","HEO","35","35","29010","28540"
"In post","2021","Commercial","Monmouthshire and Newport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","Outside London","SEO","25","25","37050","35930"
"In post","2021","Commercial","North and West Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North and West Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North and West Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North and West Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","Outside London","HEO","30","30","29530","29070"
"In post","2021","Commercial","Norwich and East Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","Outside London","SEO","45","45","38040","35940"
"In post","2021","Commercial","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Nottingham","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Nottingham","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Nottingham","Outside London","G7","10","10","52390","51270"
"In post","2021","Commercial","Nottingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Nottingham","Outside London","SEO","15","15","39920","39850"
"In post","2021","Commercial","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","HEO","10","10","37810","36460"
"In post","2021","Commercial","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","SEO","10","10","47440","46410"
"In post","2021","Commercial","Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Oxfordshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Oxfordshire","Outside London","HEO","10","10","32920","33300"
"In post","2021","Commercial","Oxfordshire","Outside London","SEO","15","15","41930","40580"
"In post","2021","Commercial","Perth and Kinross and Stirling","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Perth and Kinross and Stirling","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Commercial","Perth and Kinross and Stirling","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","Outside London","HEO","10","10","31180","30230"
"In post","2021","Commercial","Peterborough","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","Outside London","SEO","15","15","43280","42240"
"In post","2021","Commercial","Plymouth","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Plymouth","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Plymouth","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Plymouth","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Plymouth","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Portsmouth","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Portsmouth","Outside London","EO","15","10","26490","26670"
"In post","2021","Commercial","Portsmouth","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Portsmouth","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Portsmouth","Outside London","HEO","15","15","33740","33300"
"In post","2021","Commercial","Portsmouth","Outside London","SEO","25","20","41820","42080"
"In post","2021","Commercial","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Powys","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Powys","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sefton","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sefton","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sefton","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Sefton","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sheffield","Outside London","EO","10","10","25080","25000"
"In post","2021","Commercial","Sheffield","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sheffield","Outside London","G7","15","15","51540","50400"
"In post","2021","Commercial","Sheffield","Outside London","HEO","20","20","30240","29730"
"In post","2021","Commercial","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sheffield","Outside London","SEO","45","40","38500","37910"
"In post","2021","Commercial","Shropshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Shropshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Shropshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Solihull","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Solihull","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Solihull","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Somerset","Outside London","EO","10","10","25340","25950"
"In post","2021","Commercial","Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Somerset","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Somerset","Outside London","HEO","15","15","32480","33290"
"In post","2021","Commercial","Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Somerset","Outside London","SEO","20","15","41980","42510"
"In post","2021","Commercial","Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South and West Derbyshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South and West Derbyshire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Commercial","South and West Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South and West Derbyshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South and West Derbyshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","South Hampshire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Commercial","South Hampshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","South Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Lanarkshire","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Commercial","South Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Lanarkshire","Outside London","G7","15","15","50340","51960"
"In post","2021","Commercial","South Lanarkshire","Outside London","HEO","15","15","33370","33930"
"In post","2021","Commercial","South Lanarkshire","Outside London","SEO","30","30","41050","39860"
"In post","2021","Commercial","South Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Teesside","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southend-on-Sea","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southend-on-Sea","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Staffordshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Staffordshire CC","Outside London","EO","15","15","25970","25830"
"In post","2021","Commercial","Staffordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Staffordshire CC","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Staffordshire CC","Outside London","HEO","20","20","32440","33150"
"In post","2021","Commercial","Staffordshire CC","Outside London","SEO","20","20","47280","46870"
"In post","2021","Commercial","Stoke-on-Trent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Stoke-on-Trent","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Suffolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","Outside London","SEO","10","10","42800","42540"
"In post","2021","Commercial","Suffolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Swansea","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Commercial","Swansea","Outside London","AO","30","25","21600","21590"
"In post","2021","Commercial","Swansea","Outside London","EO","35","35","26580","26700"
"In post","2021","Commercial","Swansea","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Swansea","Outside London","G7","15","15","54730","53730"
"In post","2021","Commercial","Swansea","Outside London","HEO","45","40","31810","31860"
"In post","2021","Commercial","Swansea","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Swansea","Outside London","SEO","35","35","42680","42040"
"In post","2021","Commercial","Swindon","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","Outside London","SEO","15","15","39260","39370"
"In post","2021","Commercial","Torbay","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","London","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","London","G7","5","5","[c]","[c]"
