"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","No function","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Work and Pensions","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Work and Pensions","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","Inner London - East","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","Inner London - West","435","[c]","39740","32790"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","West Yorkshire","155","[c]","39310","36820"
"New entrant CS","2021","Unknown","No function","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Land Registry","Derbyshire and Nottinghamshire","45","[c]","22460","22350"
"New entrant CS","2021","Unknown","No function","HM Land Registry","Devon","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Land Registry","Dorset and Somerset","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Land Registry","East Anglia","35","[c]","23070","22350"
"New entrant CS","2021","Unknown","No function","HM Land Registry","East Yorkshire and Northern Lincolnshire","35","[c]","22350","22350"
"New entrant CS","2021","Unknown","No function","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","22350","22350"
"New entrant CS","2021","Unknown","No function","HM Land Registry","Lancashire","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Land Registry","Leicestershire, Rutland and Northamptonshire","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Land Registry","Merseyside","40","[c]","23430","22350"
"New entrant CS","2021","Unknown","No function","HM Land Registry","Outer London - South","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Land Registry","Shropshire and Staffordshire","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Land Registry","Tees Valley and Durham","55","[c]","22350","22350"
"New entrant CS","2021","Unknown","No function","HM Land Registry","West Midlands","30","[c]","22350","22350"
"New entrant CS","2021","Unknown","No function","HM Land Registry","West Wales and The Valleys","55","[c]","22560","22350"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","East Wales","150","[c]","21050","20140"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Eastern Scotland","70","[c]","20380","20140"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Greater Manchester","225","[c]","21000","20140"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Hampshire and Isle of Wight","65","[c]","20220","20140"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Merseyside","145","[c]","20670","20140"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Northern Ireland","120","[c]","21110","20140"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Northumberland and Tyne and Wear","150","[c]","20830","20140"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Outer London - South","55","[c]","31060","29570"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Southern Scotland","45","[c]","20140","20140"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","West Central Scotland","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","West Midlands","65","[c]","22000","20140"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","West Yorkshire","180","[c]","20690","20140"
"New entrant CS","2021","Unknown","No function","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Defence","Dorset and Somerset","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","Inner London - West","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Bedfordshire and Hertfordshire","115","[c]","23180","21500"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","130","[c]","23830","24020"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Cheshire","70","[c]","21340","20600"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Derbyshire and Nottinghamshire","105","[c]","20560","19530"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Devon","55","[c]","21660","22850"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Dorset and Somerset","50","[c]","22170","22850"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","East Anglia","120","[c]","22590","21170"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","East Wales","135","[c]","21280","20880"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","East Yorkshire and Northern Lincolnshire","40","[c]","20920","20600"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Essex","75","[c]","22150","20890"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","85","[c]","21470","20600"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Greater Manchester","120","[c]","20510","19930"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Hampshire and Isle of Wight","40","[c]","20690","19930"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Inner London - East","215","[c]","25670","24440"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Inner London - West","355","[c]","27010","24360"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Kent","135","[c]","23730","22850"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Lancashire","100","[c]","21320","20600"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","105","[c]","20650","18880"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Lincolnshire","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Merseyside","50","[c]","20280","19930"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Northumberland and Tyne and Wear","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Outer London - East and North East","120","[c]","25360","26810"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Outer London - South","65","[c]","23150","21300"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Outer London - West and North West","105","[c]","24710","22680"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Shropshire and Staffordshire","160","[c]","20990","20600"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","South Yorkshire","85","[c]","21650","20700"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Surrey, East and West Sussex","115","[c]","23860","22920"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Tees Valley and Durham","80","[c]","22100","20600"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","West Central Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","West Midlands","115","[c]","21420","19930"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","West Wales and The Valleys","30","[c]","20250","20600"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","West Yorkshire","155","[c]","21260","20600"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Cheshire","160","[c]","31600","30640"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Devon","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","75","[c]","32280","32770"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Hampshire and Isle of Wight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Inner London - East","230","[c]","36230","35150"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Kent","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Lancashire","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Northumberland and Tyne and Wear","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Outer London - South","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","South Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","West Midlands","75","[c]","32190","32770"
"New entrant CS","2021","Unknown","No function","National Crime Agency","West Wales and The Valleys","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","West Yorkshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Northern Ireland Office","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office for Standards in Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office for Standards in Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office for Standards in Education","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office for Standards in Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office of Gas and Electricity Markets","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office of Gas and Electricity Markets","West Central Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other Cabinet Office Agencies","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other Cabinet Office Agencies","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other Cabinet Office Agencies","Merseyside","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other Cabinet Office Agencies","West Midlands","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Scottish Government","Eastern Scotland","110","[c]","22640","20810"
"New entrant CS","2021","Unknown","No function","Scottish Government","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Scottish Government","North Eastern Scotland","35","[c]","21750","20810"
"New entrant CS","2021","Unknown","No function","Scottish Government","Southern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Scottish Government","West Central Scotland","65","[c]","21400","20810"
"New entrant CS","2021","Unknown","No function","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","United Kingdom Statistics Authority","East Wales","60","[c]","27150","23050"
"New entrant CS","2021","Unknown","No function","United Kingdom Statistics Authority","Hampshire and Isle of Wight","110","[c]","26660","23130"
"New entrant CS","2021","Unknown","No function","United Kingdom Statistics Authority","Inner London - West","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Water Services Regulation Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Water Services Regulation Authority","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Water Services Regulation Authority","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Transport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Devon","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","145","[c]","29520","27500"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Southern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Housing, Communities and Local Government","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Justice","Inner London - East","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Justice","Inner London - West","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Justice","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Other Cabinet Office Agencies","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Other Cabinet Office Agencies","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Scotland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","East Wales","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
