"Status","Year","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Westminster","London","Female","1260","[c]","43310","36980"
"Leaver CS","2021","Westminster","London","Male","1230","[c]","46820","40220"
"Leaver CS","2021","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Outside London","Female","190","[c]","31110","26670"
"Leaver CS","2021","Wiltshire","Outside London","Male","235","[c]","34820","32680"
"Leaver CS","2021","Wirral","Outside London","Female","55","[c]","24870","22350"
"Leaver CS","2021","Wirral","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","Female","115","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Outside London","Female","85","[c]","24080","21050"
"Leaver CS","2021","Worcestershire","Outside London","Male","90","[c]","25780","25010"
"Leaver CS","2021","York","Outside London","Female","80","[c]","32600","27570"
"Leaver CS","2021","York","Outside London","Male","60","[c]","41630","36310"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","190","[c]","34880","32000"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","240","[c]","35500","32550"
"Leaver Dept.","2021","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","Outside London","Female","150","[c]","26730","22570"
"Leaver Dept.","2021","Birmingham","Outside London","Male","135","[c]","28870","23900"
"Leaver Dept.","2021","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Outside London","Female","90","[c]","34770","30210"
"Leaver Dept.","2021","Bristol, City of","Outside London","Male","65","[c]","35430","30440"
"Leaver Dept.","2021","Bromley","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","London","Female","60","[c]","34030","28100"
"Leaver Dept.","2021","Camden and City of London","London","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Outside London","Female","130","[c]","29510","27570"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Outside London","Male","110","[c]","36880","30970"
"Leaver Dept.","2021","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Outside London","Female","75","[c]","34330","29190"
"Leaver Dept.","2021","City of Edinburgh","Outside London","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","London","Female","125","[c]","39590","34840"
"Leaver Dept.","2021","Croydon","London","Male","105","[c]","39630","34250"
"Leaver Dept.","2021","Darlington","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Outside London","Female","65","[c]","24510","21430"
"Leaver Dept.","2021","Durham CC","Outside London","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Outside London","Female","135","[c]","27690","26210"
"Leaver Dept.","2021","Glasgow City","Outside London","Male","105","[c]","28190","26890"
"Leaver Dept.","2021","Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","Female","85","[c]","27100","24880"
"Leaver Dept.","2021","Greater Manchester South West","Outside London","Male","95","[c]","29080","27230"
"Leaver Dept.","2021","Gwent Valleys","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","Female","50","[c]","44420","40800"
"Leaver Dept.","2021","Lambeth","London","Male","40","[c]","49420","49640"
"Leaver Dept.","2021","Lancaster and Wyre","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Outside London","Female","145","[c]","32910","27570"
"Leaver Dept.","2021","Leeds","Outside London","Male","120","[c]","34830","31860"
"Leaver Dept.","2021","Leicester","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","Female","115","[c]","29470","24890"
"Leaver Dept.","2021","Liverpool","Outside London","Male","75","[c]","27090","24310"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Outside London","Female","115","[c]","32320","29700"
"Leaver Dept.","2021","Manchester","Outside London","Male","90","[c]","31930","27570"
"Leaver Dept.","2021","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","Male","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","Female","70","[c]","36010","30790"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","Male","70","[c]","37750","36360"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Outside London","Female","85","[c]","26270","23470"
"Leaver Dept.","2021","Nottingham","Outside London","Male","70","[c]","29300","22260"
"Leaver Dept.","2021","Overseas","Overseas","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Male","65","[c]","52710","53400"
"Leaver Dept.","2021","Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Outside London","Female","70","[c]","30580","27570"
"Leaver Dept.","2021","Sefton","Outside London","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Outside London","Female","80","[c]","34110","31090"
"Leaver Dept.","2021","Sheffield","Outside London","Male","60","[c]","35440","32520"
"Leaver Dept.","2021","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Outside London","Female","35","[c]","31110","29540"
"Leaver Dept.","2021","South Hampshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Outside London","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Outside London","Female","60","[c]","[c]","[c]"
