"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Wales","EO","Male","Heterosexual / straight","1435","1395","27190","27570"
"In post","2021","East Wales","EO","Male","LGBO","140","135","26740","27570"
"In post","2021","East Wales","EO","Male","Undeclared","330","310","28220","28010"
"In post","2021","East Wales","EO","Male","Unknown","575","560","26160","25560"
"In post","2021","East Wales","EO","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","East Wales","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","G6","Female","Heterosexual / straight","175","165","68120","66970"
"In post","2021","East Wales","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","G6","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","East Wales","G6","Female","Unknown","15","15","[c]","[c]"
"In post","2021","East Wales","G6","Male","Heterosexual / straight","195","190","68200","66970"
"In post","2021","East Wales","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2021","East Wales","G6","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","East Wales","G6","Male","Unknown","40","40","66190","65450"
"In post","2021","East Wales","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","G7","Female","Heterosexual / straight","695","655","54600","53740"
"In post","2021","East Wales","G7","Female","LGBO","30","30","53670","52580"
"In post","2021","East Wales","G7","Female","Undeclared","80","75","57170","59820"
"In post","2021","East Wales","G7","Female","Unknown","135","125","53860","53350"
"In post","2021","East Wales","G7","Male","Heterosexual / straight","660","645","55350","55440"
"In post","2021","East Wales","G7","Male","LGBO","35","35","55090","55450"
"In post","2021","East Wales","G7","Male","Undeclared","80","75","57520","59720"
"In post","2021","East Wales","G7","Male","Unknown","210","200","55390","55610"
"In post","2021","East Wales","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","HEO","Female","Heterosexual / straight","1375","1275","32850","31810"
"In post","2021","East Wales","HEO","Female","LGBO","75","75","31930","31810"
"In post","2021","East Wales","HEO","Female","Undeclared","115","110","33900","33300"
"In post","2021","East Wales","HEO","Female","Unknown","325","305","31090","31500"
"In post","2021","East Wales","HEO","Male","Heterosexual / straight","1010","985","33200","31920"
"In post","2021","East Wales","HEO","Male","LGBO","85","85","31680","31810"
"In post","2021","East Wales","HEO","Male","Undeclared","190","185","34320","33010"
"In post","2021","East Wales","HEO","Male","Unknown","365","355","31790","31810"
"In post","2021","East Wales","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SCS level","Female","Heterosexual / straight","80","80","84080","78460"
"In post","2021","East Wales","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","East Wales","SCS level","Female","Unknown","10","10","[c]","[c]"
"In post","2021","East Wales","SCS level","Male","Heterosexual / straight","110","105","89520","80930"
"In post","2021","East Wales","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2021","East Wales","SCS level","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","East Wales","SCS level","Male","Unknown","20","20","[c]","[c]"
"In post","2021","East Wales","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SEO","Female","Heterosexual / straight","930","875","41450","39900"
"In post","2021","East Wales","SEO","Female","LGBO","35","35","39360","38320"
"In post","2021","East Wales","SEO","Female","Undeclared","75","70","43470","44190"
"In post","2021","East Wales","SEO","Female","Unknown","185","175","38820","38630"
"In post","2021","East Wales","SEO","Male","Heterosexual / straight","775","755","41890","40640"
"In post","2021","East Wales","SEO","Male","LGBO","65","65","40310","39120"
"In post","2021","East Wales","SEO","Male","Undeclared","110","110","43240","43400"
"In post","2021","East Wales","SEO","Male","Unknown","245","235","39510","38630"
"In post","2021","East Wales","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Unknown","Female","Heterosexual / straight","290","275","29730","28200"
"In post","2021","East Wales","Unknown","Female","LGBO","10","10","[c]","[c]"
"In post","2021","East Wales","Unknown","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","East Wales","Unknown","Female","Unknown","50","45","29010","28200"
"In post","2021","East Wales","Unknown","Male","Heterosexual / straight","80","75","32370","34320"
"In post","2021","East Wales","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2021","East Wales","Unknown","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","East Wales","Unknown","Male","Unknown","15","15","[c]","[c]"
"In post","2021","East Wales","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Female","Heterosexual / straight","95","85","19900","20600"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Female","LGBO","10","10","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Female","Undeclared","15","10","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Female","Unknown","35","35","20620","20600"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Male","Heterosexual / straight","95","90","21000","20600"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Male","Unknown","30","25","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Female","Heterosexual / straight","590","490","22330","21010"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Female","LGBO","40","40","24120","23970"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Female","Undeclared","80","70","22700","21010"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Female","Unknown","170","145","22780","21430"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Male","Heterosexual / straight","640","615","26160","25790"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Male","LGBO","25","25","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Male","Undeclared","70","65","27660","27410"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Male","Unknown","215","200","26180","25300"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Female","Heterosexual / straight","515","450","27240","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Female","LGBO","25","25","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Female","Undeclared","90","80","27420","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Female","Unknown","155","130","27420","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Male","Heterosexual / straight","605","580","28090","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Male","LGBO","30","25","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Male","Undeclared","125","120","28370","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Male","Unknown","120","115","28400","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Female","Heterosexual / straight","30","30","54490","55610"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Female","Unknown","5","5","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Male","Unknown","5","5","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Female","Heterosexual / straight","140","125","32530","32250"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Female","LGBO","5","5","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Female","Unknown","20","20","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Male","Heterosexual / straight","155","150","34400","33840"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Male","Unknown","30","25","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Female","Heterosexual / straight","50","50","42440","40860"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Female","Unknown","5","5","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Male","Heterosexual / straight","70","65","46380","45250"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Male","Undeclared","15","10","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Male","Unknown","10","10","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Female","Heterosexual / straight","170","155","29650","30210"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Female","Unknown","10","5","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Male","Heterosexual / straight","45","45","30800","28200"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Male","Undeclared","5","5","[c]","[c]"
