"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Legal","Legal","Liverpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Luton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Manchester","G7","15","[c]","49940","48080"
"New entrant CS","2021","Legal","Legal","Manchester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Mid Lancashire","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Nottingham","G7","15","[c]","49130","48080"
"New entrant CS","2021","Legal","Legal","Nottingham","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Perth and Kinross and Stirling","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Peterborough","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Peterborough","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Plymouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Portsmouth","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Redbridge and Waltham Forest","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Redbridge and Waltham Forest","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Sefton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Sheffield","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Sheffield","HEO","10","[c]","30750","27370"
"New entrant CS","2021","Legal","Legal","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","South Hampshire","G7","10","[c]","52540","50520"
"New entrant CS","2021","Legal","Legal","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","South Teesside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","South Teesside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Suffolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Sunderland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Swansea","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Swansea","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Swindon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Tower Hamlets","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Tower Hamlets","G7","20","[c]","56200","53920"
"New entrant CS","2021","Legal","Legal","Tower Hamlets","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Tyneside","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Tyneside","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Walsall","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Warrington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Warrington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","West Surrey","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","West Surrey","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Westminster","EO","40","[c]","28850","29280"
"New entrant CS","2021","Legal","Legal","Westminster","G6","20","[c]","69760","70000"
"New entrant CS","2021","Legal","Legal","Westminster","G7","155","[c]","52710","50520"
"New entrant CS","2021","Legal","Legal","Westminster","HEO","75","[c]","41140","43920"
"New entrant CS","2021","Legal","Legal","Westminster","SEO","25","[c]","37780","37230"
"New entrant CS","2021","Legal","Legal","Wolverhampton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","Worcestershire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Legal","York","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Aberdeen City and Aberdeenshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Angus and Dundee City","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Berkshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Birmingham","AO","20","[c]","19940","18740"
"New entrant CS","2021","Legal","Operational Delivery","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Birmingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Birmingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Brighton and Hove","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Bristol, City of","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Cardiff and Vale of Glamorgan","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","City of Edinburgh","AA","15","[c]","20070","20070"
"New entrant CS","2021","Legal","Operational Delivery","City of Edinburgh","AO","35","[c]","20960","20850"
"New entrant CS","2021","Legal","Operational Delivery","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Croydon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Devon CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Dumfries and Galloway","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","East Kent","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","East Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Falkirk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Falkirk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Glasgow City","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Glasgow City","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Haringey and Islington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Heart of Essex","AO","10","[c]","20400","20120"
"New entrant CS","2021","Legal","Operational Delivery","Hertfordshire","AO","10","[c]","21090","21000"
"New entrant CS","2021","Legal","Operational Delivery","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Leeds","AO","10","[c]","19380","18740"
"New entrant CS","2021","Legal","Operational Delivery","Leicester","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Liverpool","AO","15","[c]","20440","20340"
"New entrant CS","2021","Legal","Operational Delivery","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Liverpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Manchester","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Mid Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Norwich and East Norfolk","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Nottingham","AO","20","[c]","19650","18740"
"New entrant CS","2021","Legal","Operational Delivery","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Orkney Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Portsmouth","AO","15","[c]","20420","20120"
"New entrant CS","2021","Legal","Operational Delivery","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Sheffield","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Shetland Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","South Hampshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","South Teesside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Stoke-on-Trent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Suffolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Swansea","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Tyneside","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","West Surrey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Westminster","AO","65","[c]","20890","20120"
"New entrant CS","2021","Legal","Operational Delivery","Westminster","EO","40","[c]","26950","26970"
"New entrant CS","2021","Legal","Operational Delivery","Westminster","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","Westminster","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Operational Delivery","York","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","Croydon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","Croydon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","Westminster","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Other","Westminster","EO","50","[c]","26910","26950"
"New entrant CS","2021","Legal","Other","Westminster","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Policy","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tax","Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Coventry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Coventry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Sheffield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Sheffield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Westminster","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Westminster","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Commercial","Westminster","HEO","10","[c]","34710","34710"
"New entrant CS","2021","No function","Commercial","Westminster","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Coventry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Coventry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Coventry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Westminster","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Communications","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","Birmingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Corporate Finance","Westminster","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Counter Fraud","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Counter Fraud","Westminster","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Bedford","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Birmingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Birmingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Coventry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Coventry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Coventry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Durham CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Glasgow City","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Hounslow and Richmond upon Thames","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Sheffield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Sheffield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Digital, Data and Technology","Westminster","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Coventry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Westminster","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Westminster","EO","10","[c]","24760","24300"
"New entrant CS","2021","No function","Economics","Westminster","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Westminster","HEO","50","[c]","31370","31500"
"New entrant CS","2021","No function","Economics","Westminster","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","Wiltshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","York","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Economics","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Birmingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Birmingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Darlington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Westminster","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Westminster","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Finance","Westminster","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Coventry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Human Resources","Coventry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Birmingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Birmingham","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Bristol, City of","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Cambridgeshire CC","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Manchester","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Manchester","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Nottingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inspector of Education and Training","Westminster","G7","15","[c]","73360","75500"
"New entrant CS","2021","No function","Inspector of Education and Training","Westminster","SEO","10","[c]","48360","46360"
"New entrant CS","2021","No function","Inspector of Education and Training","York","G7","15","[c]","72560","70500"
"New entrant CS","2021","No function","Inspector of Education and Training","York","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Birmingham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Devon CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Peterborough","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Intelligence Analysis","Westminster","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Berkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Berkshire","HEO","15","[c]","31840","31800"
"New entrant CS","2021","No function","International Trade","Berkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Birmingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Nottingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Tyneside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Tyneside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Westminster","AO","15","[c]","18200","18200"
"New entrant CS","2021","No function","International Trade","Westminster","EO","15","[c]","26210","26250"
"New entrant CS","2021","No function","International Trade","Westminster","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Westminster","G7","10","[c]","50070","51710"
"New entrant CS","2021","No function","International Trade","Westminster","HEO","50","[c]","32050","31800"
"New entrant CS","2021","No function","International Trade","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","International Trade","Westminster","SEO","15","[c]","38760","38160"
"New entrant CS","2021","No function","Knowledge and Information Management","Barnet","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Birmingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Birmingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Knowledge and Information Management","Bristol, City of","EO","[c]","[c]","[c]","[c]"
