"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Dorset CC","15","15","33840","29670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Essex Haven Gateway","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Glasgow City","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Herefordshire, County of","20","20","28190","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Hertfordshire","10","10","35490","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Lincolnshire","20","20","25150","21830"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Liverpool","10","10","37330","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","North and West Norfolk","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","North Hampshire","20","20","28280","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","North Yorkshire CC","20","20","25460","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Overseas","15","15","33300","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Plymouth","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Portsmouth","20","15","25760","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Shropshire CC","20","20","25310","26350"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","South Hampshire","15","15","33270","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Staffordshire CC","25","25","34770","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Suffolk","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Westminster","20","20","50450","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","Wiltshire","165","165","35620","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Economics","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Economics","Westminster","30","30","43990","38600"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","205","200","44000","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Berkshire","15","15","34990","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Birmingham","10","10","41800","37300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Buckinghamshire CC","125","125","38860","35300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Cambridgeshire CC","40","40","34700","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Camden and City of London","15","10","42860","34640"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Central Bedfordshire","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Central Hampshire","175","170","38210","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Clackmannanshire and Fife","10","10","38940","37700"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Dorset CC","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","10","10","34910","29260"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Essex Haven Gateway","15","15","28500","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Glasgow City","15","10","30510","26930"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Herefordshire, County of","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Finance","Hertfordshire","65","65","45930","39840"
