"Status","Year","Organisation","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Public Health England","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Lambeth","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Lambeth","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Tyneside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Tyneside","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Worcestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Worcestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","York","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","City of Edinburgh","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","City of Edinburgh","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","City of Edinburgh","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Perth and Kinross and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Perth and Kinross and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Westminster","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Westminster","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Westminster","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Westminster","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Somerset","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Somerset","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Monmouthshire and Newport","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Monmouthshire and Newport","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Swindon","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Westminster","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Westminster","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Monmouthshire and Newport","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Monmouthshire and Newport","Outside London","Male","50","[c]","39920","36840"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South Hampshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South Hampshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Westminster","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Westminster","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Calderdale and Kirklees","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Durham CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Durham CC","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Plymouth","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Shropshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Shropshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Tower Hamlets","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Tower Hamlets","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Westminster","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Accountant in Bankruptcy","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Accountant in Bankruptcy","East Ayrshire and North Ayrshire mainland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Birmingham","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Birmingham","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Cardiff and Vale of Glamorgan","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Cardiff and Vale of Glamorgan","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Glasgow City","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Glasgow City","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Manchester","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Nottingham","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Nottingham","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Suffolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Suffolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Tyneside","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Westminster","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Westminster","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Bristol, City of","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Bristol, City of","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Central Hampshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Devon CC","Outside London","Female","30","[c]","22670","21050"
"New entrant CS","2021","Animal and Plant Health Agency","Devon CC","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","East Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","East Cumbria","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","East Kent","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","East Kent","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Gwynedd","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Heart of Essex","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Heart of Essex","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Manchester","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Mid Lancashire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
