"Status","Year","Age","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Legal","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Inner London - West","30","[c]","56230","55000"
"New entrant CS","2021","50-59","Legal","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Hampshire and Isle of Wight","10","[c]","37620","37890"
"New entrant CS","2021","50-59","Medicine","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Operational Delivery","Bedfordshire and Hertfordshire","50","[c]","25540","21500"
"New entrant CS","2021","50-59","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","45","[c]","27200","21770"
"New entrant CS","2021","50-59","Operational Delivery","Cheshire","45","[c]","32100","32770"
"New entrant CS","2021","50-59","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Operational Delivery","Cumbria","10","[c]","27580","21050"
"New entrant CS","2021","50-59","Operational Delivery","Derbyshire and Nottinghamshire","70","[c]","24400","21590"
"New entrant CS","2021","50-59","Operational Delivery","Devon","60","[c]","22350","21050"
"New entrant CS","2021","50-59","Operational Delivery","Dorset and Somerset","20","[c]","24970","22350"
"New entrant CS","2021","50-59","Operational Delivery","East Anglia","85","[c]","25820","21570"
"New entrant CS","2021","50-59","Operational Delivery","East Wales","65","[c]","25180","22850"
"New entrant CS","2021","50-59","Operational Delivery","East Yorkshire and Northern Lincolnshire","30","[c]","24950","22920"
"New entrant CS","2021","50-59","Operational Delivery","Eastern Scotland","30","[c]","22360","20810"
"New entrant CS","2021","50-59","Operational Delivery","Essex","30","[c]","22290","21430"
"New entrant CS","2021","50-59","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","95","[c]","30750","25430"
"New entrant CS","2021","50-59","Operational Delivery","Greater Manchester","60","[c]","24180","20030"
"New entrant CS","2021","50-59","Operational Delivery","Hampshire and Isle of Wight","100","[c]","25370","24220"
"New entrant CS","2021","50-59","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","15","[c]","21580","20820"
"New entrant CS","2021","50-59","Operational Delivery","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Operational Delivery","Inner London - East","150","[c]","38930","38800"
"New entrant CS","2021","50-59","Operational Delivery","Inner London - West","125","[c]","34890","28500"
"New entrant CS","2021","50-59","Operational Delivery","Kent","75","[c]","27460","24880"
"New entrant CS","2021","50-59","Operational Delivery","Lancashire","30","[c]","21040","20600"
"New entrant CS","2021","50-59","Operational Delivery","Leicestershire, Rutland and Northamptonshire","35","[c]","22310","20880"
"New entrant CS","2021","50-59","Operational Delivery","Lincolnshire","20","[c]","23240","20600"
"New entrant CS","2021","50-59","Operational Delivery","Merseyside","50","[c]","24920","21430"
"New entrant CS","2021","50-59","Operational Delivery","North Eastern Scotland","10","[c]","26110","23970"
"New entrant CS","2021","50-59","Operational Delivery","North Yorkshire","15","[c]","24280","22740"
"New entrant CS","2021","50-59","Operational Delivery","Northern Ireland","20","[c]","26950","24880"
"New entrant CS","2021","50-59","Operational Delivery","Northumberland and Tyne and Wear","35","[c]","26610","24250"
"New entrant CS","2021","50-59","Operational Delivery","Outer London - East and North East","20","[c]","25700","25080"
"New entrant CS","2021","50-59","Operational Delivery","Outer London - South","35","[c]","27850","25850"
"New entrant CS","2021","50-59","Operational Delivery","Outer London - West and North West","55","[c]","28860","25630"
"New entrant CS","2021","50-59","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Operational Delivery","Shropshire and Staffordshire","75","[c]","22230","21050"
"New entrant CS","2021","50-59","Operational Delivery","South Yorkshire","45","[c]","24160","21430"
"New entrant CS","2021","50-59","Operational Delivery","Southern Scotland","15","[c]","20590","20140"
"New entrant CS","2021","50-59","Operational Delivery","Surrey, East and West Sussex","60","[c]","25040","24660"
"New entrant CS","2021","50-59","Operational Delivery","Tees Valley and Durham","45","[c]","21890","20880"
"New entrant CS","2021","50-59","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Operational Delivery","West Central Scotland","35","[c]","28140","24880"
"New entrant CS","2021","50-59","Operational Delivery","West Midlands","85","[c]","32380","28590"
"New entrant CS","2021","50-59","Operational Delivery","West Wales and The Valleys","65","[c]","23980","21590"
"New entrant CS","2021","50-59","Operational Delivery","West Yorkshire","65","[c]","29670","26130"
"New entrant CS","2021","50-59","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","23170","20920"
"New entrant CS","2021","50-59","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","East Anglia","20","[c]","21650","19180"
"New entrant CS","2021","50-59","Other","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","East Yorkshire and Northern Lincolnshire","10","[c]","25050","26350"
"New entrant CS","2021","50-59","Other","Eastern Scotland","10","[c]","20290","19270"
"New entrant CS","2021","50-59","Other","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","37230","32670"
"New entrant CS","2021","50-59","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Hampshire and Isle of Wight","35","[c]","31680","26350"
"New entrant CS","2021","50-59","Other","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Inner London - West","15","[c]","47360","41950"
"New entrant CS","2021","50-59","Other","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Lincolnshire","15","[c]","25770","23630"
"New entrant CS","2021","50-59","Other","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","North Yorkshire","10","[c]","20750","20710"
"New entrant CS","2021","50-59","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Outer London - West and North West","10","[c]","32490","27760"
"New entrant CS","2021","50-59","Other","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Shropshire and Staffordshire","20","[c]","27670","29350"
"New entrant CS","2021","50-59","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","West Central Scotland","20","[c]","24820","23630"
"New entrant CS","2021","50-59","Other","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","43470","36200"
"New entrant CS","2021","50-59","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Inner London - West","115","[c]","49710","41950"
"New entrant CS","2021","50-59","Policy","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","West Yorkshire","30","[c]","45550","49530"
"New entrant CS","2021","50-59","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","39500","33000"
"New entrant CS","2021","50-59","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Devon","10","[c]","46940","41000"
"New entrant CS","2021","50-59","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","East Anglia","10","[c]","37590","35930"
"New entrant CS","2021","50-59","Project Delivery","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","44560","40290"
"New entrant CS","2021","50-59","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Hampshire and Isle of Wight","30","[c]","36020","33150"
"New entrant CS","2021","50-59","Project Delivery","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Inner London - West","20","[c]","63390","51730"
"New entrant CS","2021","50-59","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Shropshire and Staffordshire","10","[c]","39090","36790"
"New entrant CS","2021","50-59","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Hampshire and Isle of Wight","10","[c]","28250","22550"
"New entrant CS","2021","50-59","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","North Yorkshire","10","[c]","29510","33000"
"New entrant CS","2021","50-59","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Psychology","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Psychology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Psychology","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Psychology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","42690","42000"
"New entrant CS","2021","50-59","Science and Engineering","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Hampshire and Isle of Wight","15","[c]","32420","33000"
"New entrant CS","2021","50-59","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Inner London - East","10","[c]","41060","38890"
"New entrant CS","2021","50-59","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Devon","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","East Anglia","10","[c]","25810","25480"
"New entrant CS","2021","50-59","Security","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","30130","33000"
"New entrant CS","2021","50-59","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Hampshire and Isle of Wight","25","[c]","31520","39070"
"New entrant CS","2021","50-59","Security","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Inner London - West","10","[c]","37070","35150"
"New entrant CS","2021","50-59","Security","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","Merseyside","[c]","[c]","[c]","[c]"
