"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","Male","60","[c]","60320","57430"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","Male","60","[c]","40370","40340"
"New entrant CS","2021","Unknown","Economics","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","EO","Male","40","[c]","26420","26350"
"New entrant CS","2021","Unknown","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","AA/AO","Female","45","[c]","21430","21240"
"New entrant CS","2021","Unknown","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","EO","Female","45","[c]","30080","30620"
"New entrant CS","2021","Unknown","Medicine","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","G6/G7","Female","55","[c]","72220","74480"
"New entrant CS","2021","Unknown","Medicine","G6/G7","Male","30","[c]","77960","79870"
"New entrant CS","2021","Unknown","Medicine","SEO/HEO","Female","80","[c]","36920","37890"
"New entrant CS","2021","Unknown","Medicine","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","AA/AO","Female","310","[c]","21570","21430"
"New entrant CS","2021","Unknown","Operational Delivery","AA/AO","Male","290","[c]","21460","21430"
"New entrant CS","2021","Unknown","Operational Delivery","EO","Female","240","[c]","26410","24880"
"New entrant CS","2021","Unknown","Operational Delivery","EO","Male","355","[c]","26020","24880"
"New entrant CS","2021","Unknown","Operational Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SEO/HEO","Female","40","[c]","35060","33730"
"New entrant CS","2021","Unknown","Operational Delivery","SEO/HEO","Male","35","[c]","34720","34150"
"New entrant CS","2021","Unknown","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","AA/AO","Female","375","[c]","20910","20920"
"New entrant CS","2021","Unknown","Other","AA/AO","Male","220","[c]","20360","20500"
"New entrant CS","2021","Unknown","Other","EO","Female","130","[c]","27460","28650"
"New entrant CS","2021","Unknown","Other","EO","Male","185","[c]","27590","26350"
"New entrant CS","2021","Unknown","Other","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SEO/HEO","Female","95","[c]","36750","35050"
"New entrant CS","2021","Unknown","Other","SEO/HEO","Male","85","[c]","35850","35050"
"New entrant CS","2021","Unknown","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","EO","Female","50","[c]","28080","28650"
"New entrant CS","2021","Unknown","Policy","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","G6/G7","Male","35","[c]","57930","57430"
"New entrant CS","2021","Unknown","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","SEO/HEO","Female","70","[c]","38290","37000"
"New entrant CS","2021","Unknown","Policy","SEO/HEO","Male","60","[c]","37830","36570"
"New entrant CS","2021","Unknown","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","AA/AO","Male","40","[c]","20770","20520"
"New entrant CS","2021","Unknown","Science and Engineering","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","SEO/HEO","Female","5","[c]","[c]","[c]"
