"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Property","Property","Outside London","EO","105","[c]","25120","24660"
"New entrant CS","2021","Property","Property","Outside London","G6","10","[c]","66230","67010"
"New entrant CS","2021","Property","Property","Outside London","G7","25","[c]","52620","52580"
"New entrant CS","2021","Property","Property","Outside London","HEO","115","[c]","31660","32560"
"New entrant CS","2021","Property","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Outside London","SEO","55","[c]","40380","40380"
"New entrant CS","2021","Property","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Outside London","AO","30","[c]","24070","25140"
"New entrant CS","2021","Property","Unknown","Outside London","EO","20","[c]","28120","28120"
"New entrant CS","2021","Property","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","London","AA","15","[c]","22130","22650"
"New entrant CS","2021","Security","Security","London","AO","30","[c]","30560","29370"
"New entrant CS","2021","Security","Security","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","London","HEO","15","[c]","32440","31390"
"New entrant CS","2021","Security","Security","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Outside London","AA","210","[c]","19870","19560"
"New entrant CS","2021","Security","Security","Outside London","AO","290","[c]","28290","25540"
"New entrant CS","2021","Security","Security","Outside London","EO","70","[c]","26610","24620"
"New entrant CS","2021","Security","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Outside London","HEO","35","[c]","30070","28650"
"New entrant CS","2021","Security","Security","Outside London","SEO","20","[c]","41020","38150"
"New entrant CS","2021","Security","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","London","EO","25","[c]","25880","26750"
"New entrant CS","2021","Security","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","London","HEO","10","[c]","33970","34550"
"New entrant CS","2021","Security","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Outside London","AO","45","[c]","20660","20800"
"New entrant CS","2021","Security","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","AO","20","[c]","20600","20800"
"New entrant CS","2021","Security","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","London","G6","10","[c]","73440","72260"
"New entrant CS","2021","Unknown","Digital, Data and Technology","London","G7","35","[c]","59130","57430"
"New entrant CS","2021","Unknown","Digital, Data and Technology","London","HEO","20","[c]","35970","35050"
"New entrant CS","2021","Unknown","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","London","SEO","35","[c]","44470","44950"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","G7","25","[c]","55760","56550"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","SEO","20","[c]","40420","39880"
"New entrant CS","2021","Unknown","Economics","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","London","AO","15","[c]","22710","22500"
"New entrant CS","2021","Unknown","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","London","HEO","30","[c]","34470","35050"
"New entrant CS","2021","Unknown","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","EO","10","[c]","26400","24880"
"New entrant CS","2021","Unknown","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","London","EO","15","[c]","28910","28700"
"New entrant CS","2021","Unknown","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Outside London","EO","50","[c]","25680","24890"
"New entrant CS","2021","Unknown","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Outside London","AO","40","[c]","21340","21240"
"New entrant CS","2021","Unknown","Medicine","Outside London","EO","60","[c]","29710","30620"
"New entrant CS","2021","Unknown","Medicine","Outside London","G6","15","[c]","88630","87750"
"New entrant CS","2021","Unknown","Medicine","Outside London","G7","65","[c]","69980","74470"
"New entrant CS","2021","Unknown","Medicine","Outside London","HEO","75","[c]","35000","33780"
"New entrant CS","2021","Unknown","Medicine","Outside London","SEO","25","[c]","41020","40000"
"New entrant CS","2021","Unknown","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","London","AO","40","[c]","25630","25630"
"New entrant CS","2021","Unknown","Operational Delivery","London","EO","120","[c]","28730","28650"
"New entrant CS","2021","Unknown","Operational Delivery","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","London","HEO","10","[c]","35150","35050"
