"Status","Year","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","London","30","[c]","41630","41500"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Scotland","10","[c]","36840","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","South East (England)","130","[c]","34550","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","South West (England)","120","[c]","34180","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands (England)","25","[c]","35740","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","East Midlands (England)","25","[c]","21580","18760"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","East of England","20","[c]","30710","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","Scotland","15","[c]","30130","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","South East (England)","50","[c]","33100","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","South West (England)","35","[c]","29540","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Property","Yorkshire and The Humber","15","[c]","30490","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","East of England","15","[c]","27190","25680"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","South East (England)","25","[c]","29700","29350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","South West (England)","20","[c]","28580","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","East Midlands (England)","25","[c]","22580","19560"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","East of England","50","[c]","26020","21780"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","London","40","[c]","28980","27140"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","North West (England)","35","[c]","25630","23540"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","Northern Ireland","20","[c]","19830","19560"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","Scotland","85","[c]","23100","19560"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","South East (England)","175","[c]","27970","25540"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","South West (England)","90","[c]","22540","19560"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","West Midlands (England)","15","[c]","29460","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Security","Yorkshire and The Humber","30","[c]","29820","23540"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Statistics","London","15","[c]","30320","29590"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Statistics","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Statistics","South West (England)","10","[c]","29020","27850"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","South East (England)","10","[c]","36380","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","South West (England)","30","[c]","32010","33000"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","West Midlands (England)","15","[c]","30640","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","London","25","[c]","40760","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","London","20","[c]","30530","28000"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","London","15","[c]","32280","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","London","10","[c]","38830","30540"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","London","100","[c]","41290","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","North West (England)","15","[c]","36750","36340"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","South West (England)","15","[c]","37680","36340"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Yorkshire and The Humber","10","[c]","48250","36340"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","West Midlands (England)","15","[c]","42040","48200"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","London","10","[c]","37630","30530"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Commercial","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","London","120","[c]","53540","55000"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","West Midlands (England)","10","[c]","52020","51340"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","35","[c]","49130","48350"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Economics","London","10","[c]","31700","32460"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Legal","London","10","[c]","52520","55490"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","London","260","[c]","34390","32870"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","North West (England)","10","[c]","29080","30990"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","West Midlands (England)","10","[c]","22900","18880"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Delivery","Yorkshire and The Humber","70","[c]","30390","29660"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Research","London","15","[c]","34910","31000"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Policy","London","15","[c]","36370","31860"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Project Delivery","London","15","[c]","36770","32870"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Project Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Statistics","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Statistics","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","East Midlands (England)","10","[c]","26780","28840"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","London","30","[c]","41620","40170"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Digital, Data and Technology","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Human Resources","South West (England)","15","[c]","25480","20800"
"New entrant CS","2021","National Crime Agency","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Legal","London","15","[c]","52350","59160"
"New entrant CS","2021","National Crime Agency","Operational Delivery","East Midlands (England)","25","[c]","33610","33450"
"New entrant CS","2021","National Crime Agency","Operational Delivery","East of England","20","[c]","32450","32770"
"New entrant CS","2021","National Crime Agency","Operational Delivery","London","265","[c]","36700","36200"
"New entrant CS","2021","National Crime Agency","Operational Delivery","North East (England)","25","[c]","30570","31160"
"New entrant CS","2021","National Crime Agency","Operational Delivery","North West (England)","205","[c]","31410","30640"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Northern Ireland","15","[c]","35840","34140"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Scotland","10","[c]","35490","35280"
"New entrant CS","2021","National Crime Agency","Operational Delivery","South East (England)","70","[c]","31580","32770"
"New entrant CS","2021","National Crime Agency","Operational Delivery","South West (England)","95","[c]","32460","32770"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Wales","15","[c]","31820","32770"
"New entrant CS","2021","National Crime Agency","Operational Delivery","West Midlands (England)","90","[c]","32470","32770"
"New entrant CS","2021","National Crime Agency","Operational Delivery","Yorkshire and The Humber","45","[c]","31860","32770"
"New entrant CS","2021","National Crime Agency","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","Policy","London","10","[c]","42980","42000"
"New entrant CS","2021","National Records of Scotland","Unknown","Scotland","40","[c]","33940","30650"
"New entrant CS","2021","National Savings and Investments","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Policy","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Budget Responsibility","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","East of England","10","[c]","68460","75500"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","25","[c]","62940","70500"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","North West (England)","15","[c]","59810","51360"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","West Midlands (England)","10","[c]","53930","51360"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Yorkshire and The Humber","20","[c]","67570","70500"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Operational Delivery","North West (England)","10","[c]","23360","21160"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Other","London","5","[c]","[c]","[c]"
