"Status","Year","Disability","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","No function","London","G6","70","[c]","68340","65440"
"New entrant CS","2021","Declared non-disabled","No function","London","G7","315","[c]","55050","53380"
"New entrant CS","2021","Declared non-disabled","No function","London","HEO","1010","[c]","33150","33210"
"New entrant CS","2021","Declared non-disabled","No function","London","SCS level","55","[c]","93080","87000"
"New entrant CS","2021","Declared non-disabled","No function","London","SEO","375","[c]","40300","40050"
"New entrant CS","2021","Declared non-disabled","No function","London","Unknown","145","[c]","26510","26810"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","AA","35","[c]","19910","20600"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","AO","160","[c]","21290","20140"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","EO","40","[c]","24580","25560"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","North East (England)","Unknown","45","[c]","22490","22920"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","AA","75","[c]","19480","20600"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","AO","385","[c]","20920","20140"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","EO","125","[c]","25350","24920"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","HEO","75","[c]","31310","31370"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","SEO","45","[c]","40450","37510"
"New entrant CS","2021","Declared non-disabled","No function","North West (England)","Unknown","70","[c]","21600","22920"
"New entrant CS","2021","Declared non-disabled","No function","Northern Ireland","AO","65","[c]","20170","20140"
"New entrant CS","2021","Declared non-disabled","No function","Northern Ireland","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Scotland","AO","195","[c]","20390","20140"
"New entrant CS","2021","Declared non-disabled","No function","Scotland","EO","110","[c]","24440","23450"
"New entrant CS","2021","Declared non-disabled","No function","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Scotland","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Scotland","HEO","40","[c]","32530","33000"
"New entrant CS","2021","Declared non-disabled","No function","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Scotland","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","AA","135","[c]","20240","20600"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","AO","460","[c]","24600","24370"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","EO","90","[c]","25330","24920"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","HEO","85","[c]","30960","30460"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","SEO","60","[c]","38100","38200"
"New entrant CS","2021","Declared non-disabled","No function","South East (England)","Unknown","140","[c]","23180","22920"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","AA","110","[c]","18730","18850"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","AO","355","[c]","21720","21050"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","EO","95","[c]","24720","24620"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","G7","40","[c]","52930","49960"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","HEO","155","[c]","29810","29180"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","SEO","100","[c]","37640","36340"
"New entrant CS","2021","Declared non-disabled","No function","South West (England)","Unknown","60","[c]","21310","22920"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Wales","AA","95","[c]","18450","18060"
"New entrant CS","2021","Declared non-disabled","No function","Wales","AO","315","[c]","21020","21050"
"New entrant CS","2021","Declared non-disabled","No function","Wales","EO","40","[c]","25800","24920"
"New entrant CS","2021","Declared non-disabled","No function","Wales","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Wales","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Wales","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Wales","Unknown","40","[c]","22130","22920"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","AA","40","[c]","19740","20600"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","AO","390","[c]","21130","20140"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","EO","100","[c]","24150","24250"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","HEO","65","[c]","30940","30730"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","SEO","55","[c]","40450","36570"
"New entrant CS","2021","Declared non-disabled","No function","West Midlands (England)","Unknown","130","[c]","22710","22920"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","AA","70","[c]","20100","20600"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","AO","235","[c]","21300","21050"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","EO","75","[c]","25350","25620"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","HEO","80","[c]","29760","29180"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","SEO","40","[c]","37750","36330"
"New entrant CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","Unknown","70","[c]","22270","22920"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East of England","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East of England","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","East of England","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","G7","35","[c]","54900","54130"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","HEO","90","[c]","33620","33610"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","London","SEO","45","[c]","41010","40600"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North West (England)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North West (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North West (England)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Scotland","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Scotland","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Scotland","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","HEO","35","[c]","32560","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","SEO","35","[c]","40320","40000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","EO","140","[c]","24050","25310"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","G7","40","[c]","54870","55000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","HEO","140","[c]","30660","30620"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","SEO","125","[c]","41600","40790"
"New entrant CS","2021","Declared non-disabled","Project Delivery","South West (England)","Unknown","75","[c]","37010","33500"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Wales","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East Midlands (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East Midlands (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East of England","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North East (England)","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Scotland","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Scotland","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Scotland","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Scotland","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South West (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South West (England)","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South West (England)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South West (England)","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","South West (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Wales","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Wales","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East Midlands (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East of England","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East of England","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North West (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North West (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
