"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Eastern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Eastern Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Essex","EO","15","[c]","25560","25560"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Essex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Essex","HEO","10","[c]","31280","31810"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","[c]","26190","25560"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G7","25","[c]","51660","52580"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","30","[c]","31430","31810"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","30","[c]","38920","38630"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester","G7","10","[c]","52980","52580"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester","HEO","10","[c]","31100","31810"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester","SEO","15","[c]","37400","36500"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Hampshire and Isle of Wight","EO","25","[c]","26900","26350"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Hampshire and Isle of Wight","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Hampshire and Isle of Wight","G7","10","[c]","52820","52920"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Hampshire and Isle of Wight","HEO","20","[c]","32670","33000"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Hampshire and Isle of Wight","SEO","15","[c]","38270","38650"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - East","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - East","EO","20","[c]","30020","32260"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - East","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - East","G7","50","[c]","61450","59750"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - East","HEO","15","[c]","35720","34500"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - East","SEO","35","[c]","42150","41110"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - West","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - West","EO","20","[c]","27050","27270"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - West","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - West","G7","95","[c]","58790","57000"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - West","HEO","60","[c]","33310","32790"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - West","SCS level","15","[c]","86560","85000"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Inner London - West","SEO","75","[c]","42500","42320"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Merseyside","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Merseyside","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Merseyside","SEO","15","[c]","38900","37910"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","North Yorkshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Northern Ireland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Northumberland and Tyne and Wear","EO","10","[c]","25500","25560"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Northumberland and Tyne and Wear","HEO","10","[c]","30860","31810"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Northumberland and Tyne and Wear","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Outer London - South","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Outer London - South","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Outer London - West and North West","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Shropshire and Staffordshire","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Shropshire and Staffordshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Shropshire and Staffordshire","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Shropshire and Staffordshire","SEO","10","[c]","38630","38630"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","South Yorkshire","G7","20","[c]","56400","57000"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","South Yorkshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","South Yorkshire","SEO","10","[c]","41280","40080"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Surrey, East and West Sussex","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Central Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Central Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Midlands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Midlands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Midlands","G7","15","[c]","54140","49860"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Midlands","HEO","20","[c]","31700","31810"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Midlands","SEO","25","[c]","37860","36500"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Wales and The Valleys","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Wales and The Valleys","EO","25","[c]","26580","26130"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Wales and The Valleys","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Wales and The Valleys","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Wales and The Valleys","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Yorkshire","EO","10","[c]","26220","25560"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Yorkshire","HEO","15","[c]","31430","31810"
"New entrant CS","2021","Digital, Data & Technology","Digital, Data and Technology","West Yorkshire","SEO","10","[c]","37750","38630"
"New entrant CS","2021","Digital, Data & Technology","Finance","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","Derbyshire and Nottinghamshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Knowledge and Information Management","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Inner London - West","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Delivery","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Operational Research","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Policy","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Project Delivery","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Project Delivery","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","Devon","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","Devon","HEO","10","[c]","31650","32060"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","Devon","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Science and Engineering","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Tax","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - East","AO","10","[c]","20900","19120"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - East","EO","15","[c]","27500","27500"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - East","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - East","G7","55","[c]","55250","54700"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - East","HEO","25","[c]","33190","34550"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - East","SEO","15","[c]","41250","40600"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - West","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - West","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Corporate Finance","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Digital, Data and Technology","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","Inner London - West","HEO","20","[c]","32790","32790"
"New entrant CS","2021","Finance","Economics","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Economics","West Yorkshire","EO","[c]","[c]","[c]","[c]"
