"Status","Year","Parent_department","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chancellor's other departments","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Female","Heterosexual / straight","90","85","57850","49900"
"In post","2021","Chancellor's other departments","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Male","Heterosexual / straight","115","110","70930","61500"
"In post","2021","Chancellor's other departments","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Male","Undeclared","35","35","68010","50210"
"In post","2021","Chancellor's other departments","Other","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Female","Unknown","10","5","[c]","[c]"
"In post","2021","Charity Commission","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
