"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Eastern Scotland","City of Edinburgh","20","20","20400","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Greater Manchester","Greater Manchester South West","10","10","21120","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Lancashire","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Merseyside","Sefton","20","20","20140","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Sunderland","15","15","20140","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","30","30","20660","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","West Central Scotland","North Lanarkshire","15","10","20140","20140"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","West Midlands","Birmingham","10","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs (excl. agencies)","West Yorkshire","Leeds","30","25","20140","20140"
"In post","2021","16-19","HM Treasury (excl. agencies)","Inner London - West","Westminster","25","25","23980","24300"
"In post","2021","16-19","Home Office (incl. agencies)","East Anglia","Peterborough","5","5","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Essex","Thurrock","5","5","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Kent","East Kent","25","25","21290","21430"
"In post","2021","16-19","Home Office (incl. agencies)","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office (incl. agencies)","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Insolvency Service","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal Aid Agency","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Met Office","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","5","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","10","21880","20920"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Defence (excl. agencies)","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ministry of Justice (excl. agencies)","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","National Crime Agency","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","National Records of Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Budget Responsibility","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of the Public Guardian","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","5","5","[c]","[c]"
"In post","2021","16-19","Public Health England","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Inner London - East","Lambeth","5","5","[c]","[c]"
"In post","2021","16-19","Public Health England","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","Unknown","Unknown","35","35","18640","15940"
"In post","2021","16-19","Rural Payments Agency","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Eastern Scotland","City of Edinburgh","35","35","21610","21150"
"In post","2021","16-19","Scottish Government (excl. agencies)","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","West Central Scotland","Glasgow City","10","10","[c]","[c]"
"In post","2021","16-19","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Devon","Plymouth","10","10","[c]","[c]"
