"Status","Year","Age","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Human Resources","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Business, Energy and Industrial Strategy","15","15","37060","32730"
"In post","2021","60-64","Human Resources","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Environment, Food and Rural Affairs","10","10","34000","29890"
"In post","2021","60-64","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Transport","30","25","34970","33350"
"In post","2021","60-64","Human Resources","Department for Work and Pensions","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Department of Health and Social Care","10","10","57710","51510"
"In post","2021","60-64","Human Resources","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Foreign, Commonwealth and Development Office","10","10","45760","32570"
"In post","2021","60-64","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Revenue and Customs","125","95","31100","28130"
"In post","2021","60-64","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Ministry of Defence","160","140","31540","26670"
"In post","2021","60-64","Human Resources","Ministry of Justice","60","45","43920","40000"
"In post","2021","60-64","Human Resources","National Crime Agency","10","10","40940","40840"
"In post","2021","60-64","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Scottish Government","15","15","35730","35810"
"In post","2021","60-64","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","United Kingdom Statistics Authority","10","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","HM Revenue and Customs","5","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","HM Treasury","35","30","47400","45390"
"In post","2021","60-64","Internal Audit","Ministry of Defence","15","15","35350","33300"
"In post","2021","60-64","Internal Audit","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Attorney General's Departments","475","405","48220","55610"
"In post","2021","60-64","Legal","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Department for Business, Energy and Industrial Strategy","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Foreign, Commonwealth and Development Office","15","10","47890","53630"
"In post","2021","60-64","Legal","HM Land Registry","25","20","53920","65970"
"In post","2021","60-64","Legal","HM Revenue and Customs","75","60","37950","31810"
"In post","2021","60-64","Legal","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Ministry of Justice","105","90","48870","46460"
"In post","2021","60-64","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Office of Gas and Electricity Markets","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Scottish Government","210","170","30450","22820"
"In post","2021","60-64","Legal","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Attorney General's Departments","10","10","44230","30150"
"In post","2021","60-64","No function","Cabinet Office","50","50","50980","37940"
"In post","2021","60-64","No function","Chancellor's other departments","10","10","[c]","[c]"
"In post","2021","60-64","No function","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Department for Business, Energy and Industrial Strategy","385","330","35760","30360"
"In post","2021","60-64","No function","Department for Digital, Culture, Media and Sport","20","20","57040","52300"
"In post","2021","60-64","No function","Department for Education","140","135","43430","40300"
"In post","2021","60-64","No function","Department for Environment, Food and Rural Affairs","275","250","35710","30160"
"In post","2021","60-64","No function","Department for International Trade","60","60","50680","44030"
"In post","2021","60-64","No function","Department for Transport","1230","990","28350","26780"
"In post","2021","60-64","No function","Department for Work and Pensions","180","155","47160","45870"
"In post","2021","60-64","No function","Department of Health and Social Care","460","390","54190","42490"
"In post","2021","60-64","No function","ESTYN","15","10","70130","74730"
"In post","2021","60-64","No function","Food Standards Agency","90","85","30700","28180"
"In post","2021","60-64","No function","Foreign, Commonwealth and Development Office","115","115","57490","53740"
"In post","2021","60-64","No function","HM Land Registry","425","295","30530","27130"
"In post","2021","60-64","No function","HM Revenue and Customs","3035","2265","27700","21440"
"In post","2021","60-64","No function","HM Treasury","20","15","53930","41280"
"In post","2021","60-64","No function","Ministry of Defence","180","155","44780","46080"
"In post","2021","60-64","No function","Ministry of Housing, Communities and Local Government","135","120","47340","46120"
"In post","2021","60-64","No function","Ministry of Justice","5450","4470","27070","23840"
"In post","2021","60-64","No function","National Crime Agency","250","235","41110","38480"
"In post","2021","60-64","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Office for Standards in Education","125","115","55080","51360"
"In post","2021","60-64","No function","Office of Gas and Electricity Markets","15","15","49420","45120"
"In post","2021","60-64","No function","Office of Qualifications and Examinations Regulation","5","5","[c]","[c]"
"In post","2021","60-64","No function","Office of Rail and Road","20","20","59520","64210"
"In post","2021","60-64","No function","Other Cabinet Office Agencies","5","5","[c]","[c]"
"In post","2021","60-64","No function","Scottish Government","455","320","31910","33650"
"In post","2021","60-64","No function","The National Archives","25","25","35990","28460"
"In post","2021","60-64","No function","United Kingdom Statistics Authority","355","250","22790","19520"
"In post","2021","60-64","No function","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","Water Services Regulation Authority","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Cabinet Office","15","15","110330","108390"
"In post","2021","60-64","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Department for Business, Energy and Industrial Strategy","30","25","44820","41000"
"In post","2021","60-64","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Department for Education","20","20","54340","54160"
"In post","2021","60-64","Project Delivery","Department for Environment, Food and Rural Affairs","30","25","35510","33980"
"In post","2021","60-64","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Department for Transport","20","15","50290","42940"
"In post","2021","60-64","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Foreign, Commonwealth and Development Office","70","65","54680","58330"
"In post","2021","60-64","Project Delivery","HM Land Registry","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","HM Revenue and Customs","315","245","42580","38630"
"In post","2021","60-64","Project Delivery","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Ministry of Defence","1390","1270","38940","37360"
"In post","2021","60-64","Project Delivery","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Ministry of Justice","20","15","40610","36980"
"In post","2021","60-64","Project Delivery","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Scottish Government","25","20","38000","36430"
"In post","2021","60-64","Project Delivery","United Kingdom Statistics Authority","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Department for Business, Energy and Industrial Strategy","10","5","[c]","[c]"
"In post","2021","60-64","Property","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Department for Education","20","15","63860","65280"
"In post","2021","60-64","Property","Department for Environment, Food and Rural Affairs","20","20","40730","29720"
