"Status","Year","Ethnicity","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chinese","Outer London - West and North West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire and Staffordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire and Staffordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire and Staffordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire and Staffordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire and Staffordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire and Staffordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire and Staffordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Southern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Surrey, East and West Sussex","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Surrey, East and West Sussex","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Surrey, East and West Sussex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Surrey, East and West Sussex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Surrey, East and West Sussex","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Surrey, East and West Sussex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tees Valley and Durham","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tees Valley and Durham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tees Valley and Durham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tees Valley and Durham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tees Valley and Durham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tees Valley and Durham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tees Valley and Durham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Central Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Central Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Central Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Central Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Central Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Central Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Wales and The Valleys","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Wales and The Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Wales and The Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Wales and The Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Wales and The Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Wales and The Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedfordshire and Hertfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedfordshire and Hertfordshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedfordshire and Hertfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedfordshire and Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedfordshire and Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cumbria","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derbyshire and Nottinghamshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derbyshire and Nottinghamshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derbyshire and Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derbyshire and Nottinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derbyshire and Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derbyshire and Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derbyshire and Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset and Somerset","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset and Somerset","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset and Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset and Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset and Somerset","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset and Somerset","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Anglia","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Anglia","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Anglia","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Anglia","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Anglia","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Anglia","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Anglia","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hampshire and Isle of Wight","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hampshire and Isle of Wight","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hampshire and Isle of Wight","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hampshire and Isle of Wight","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hampshire and Isle of Wight","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hampshire and Isle of Wight","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Highlands and Islands","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Highlands and Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Highlands and Islands","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Highlands and Islands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Highlands and Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - East","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - East","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - East","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - East","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - East","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - East","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - East","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - West","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - West","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - West","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - West","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - West","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inner London - West","London","HEO","15","[c]","[c]","[c]"
