"Status","Year","Age","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Unknown","Department of Health and Social Care","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other Cabinet Office Agencies","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other Cabinet Office Agencies","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Counter Fraud","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","HM Revenue and Customs","Outside London","45","[c]","20140","20140"
"New entrant CS","2021","16-19","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Ministry of Defence","Outside London","15","[c]","19410","19040"
"New entrant CS","2021","16-19","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal","Attorney General's Departments","Outside London","15","[c]","21030","21950"
"New entrant CS","2021","16-19","Legal","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","20800","20880"
"New entrant CS","2021","16-19","No function","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","23380","22430"
"New entrant CS","2021","16-19","No function","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Department for Transport","Outside London","35","[c]","19070","18060"
"New entrant CS","2021","16-19","No function","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Department of Health and Social Care","London","10","[c]","23550","23220"
"New entrant CS","2021","16-19","No function","Department of Health and Social Care","Outside London","15","[c]","19890","19630"
"New entrant CS","2021","16-19","No function","HM Land Registry","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","HM Revenue and Customs","Outside London","85","[c]","20140","20140"
"New entrant CS","2021","16-19","No function","HM Treasury","London","15","[c]","24300","24300"
"New entrant CS","2021","16-19","No function","Ministry of Defence","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","London","15","[c]","22130","22350"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Outside London","110","[c]","21590","20600"
"New entrant CS","2021","16-19","No function","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Scottish Government","Outside London","15","[c]","20540","20760"
"New entrant CS","2021","16-19","No function","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","United Kingdom Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Ministry of Defence","Outside London","50","[c]","16910","16780"
"New entrant CS","2021","16-19","Property","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Ministry of Defence","Outside London","10","[c]","21370","19560"
"New entrant CS","2021","16-19","Unknown","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","London","10","[c]","28900","31060"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Outside London","195","[c]","22150","21010"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","Outside London","40","[c]","21500","21430"
"New entrant CS","2021","16-19","Unknown","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Scottish Government","Outside London","15","[c]","20500","20060"
"New entrant CS","2021","16-19","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Chancellor's other departments","London","15","[c]","29700","21990"
"New entrant CS","2021","20-29","Analysis","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","London","45","[c]","32400","33570"
"New entrant CS","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","London","20","[c]","40460","42020"
"New entrant CS","2021","20-29","Analysis","Department for Education","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Education","Outside London","20","[c]","32050","32870"
"New entrant CS","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","27270","29220"
"New entrant CS","2021","20-29","Analysis","Department for International Trade","London","55","[c]","28710","31800"
"New entrant CS","2021","20-29","Analysis","Department for International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Transport","London","70","[c]","31340","29970"
"New entrant CS","2021","20-29","Analysis","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department of Health and Social Care","London","20","[c]","42800","32790"
"New entrant CS","2021","20-29","Analysis","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","HM Revenue and Customs","London","60","[c]","34210","36160"
"New entrant CS","2021","20-29","Analysis","HM Revenue and Customs","Outside London","35","[c]","30700","31810"
"New entrant CS","2021","20-29","Analysis","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Ministry of Defence","London","25","[c]","32260","36000"
"New entrant CS","2021","20-29","Analysis","Ministry of Defence","Outside London","35","[c]","28270","27850"
"New entrant CS","2021","20-29","Analysis","Ministry of Housing, Communities and Local Government","London","30","[c]","30290","28000"
"New entrant CS","2021","20-29","Analysis","Ministry of Justice","London","30","[c]","32580","31000"
"New entrant CS","2021","20-29","Analysis","Ministry of Justice","Outside London","15","[c]","23100","21860"
"New entrant CS","2021","20-29","Analysis","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office for Standards in Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","United Kingdom Statistics Authority","London","115","[c]","32600","32540"
"New entrant CS","2021","20-29","Analysis","United Kingdom Statistics Authority","Outside London","175","[c]","26800","29540"
"New entrant CS","2021","20-29","Analysis","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Cabinet Office","London","25","[c]","42050","36000"
"New entrant CS","2021","20-29","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department of Health and Social Care","London","15","[c]","41810","40650"
"New entrant CS","2021","20-29","Commercial","Department of Health and Social Care","Outside London","10","[c]","27100","28970"
"New entrant CS","2021","20-29","Commercial","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","Outside London","75","[c]","26080","26350"
"New entrant CS","2021","20-29","Commercial","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Other Cabinet Office Agencies","Outside London","20","[c]","27520","25000"
"New entrant CS","2021","20-29","Commercial","Scottish Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","UK Export Finance","London","10","[c]","34260","33000"
"New entrant CS","2021","20-29","Commercial","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Cabinet Office","London","40","[c]","30080","27500"
"New entrant CS","2021","20-29","Communications","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","London","10","[c]","33940","38620"
"New entrant CS","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Education","London","30","[c]","31150","28500"
"New entrant CS","2021","20-29","Communications","Department for Education","Outside London","15","[c]","25050","25000"
"New entrant CS","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","London","10","[c]","31370","32560"
"New entrant CS","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Transport","London","15","[c]","35140","34710"
"New entrant CS","2021","20-29","Communications","Department for Transport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department of Health and Social Care","London","25","[c]","29020","27270"
"New entrant CS","2021","20-29","Communications","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","HM Revenue and Customs","Outside London","365","[c]","26210","25560"
"New entrant CS","2021","20-29","Communications","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Ministry of Defence","Outside London","10","[c]","28020","26350"
"New entrant CS","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","London","15","[c]","30670","27850"
"New entrant CS","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","United Kingdom Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","HM Revenue and Customs","London","15","[c]","31090","29570"
"New entrant CS","2021","20-29","Counter Fraud","HM Revenue and Customs","Outside London","45","[c]","25420","25560"
"New entrant CS","2021","20-29","Counter Fraud","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Debt","HM Revenue and Customs","London","15","[c]","24120","24120"
"New entrant CS","2021","20-29","Debt","HM Revenue and Customs","Outside London","435","[c]","20240","20140"
"New entrant CS","2021","20-29","Debt","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Cabinet Office","London","55","[c]","33860","28000"
"New entrant CS","2021","20-29","Digital, Data & Technology","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","45","[c]","27430","25270"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Education","London","10","[c]","37010","32940"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Education","Outside London","20","[c]","33320","36500"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","31620","29180"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for International Trade","London","20","[c]","32360","31800"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Transport","Outside London","50","[c]","29300","26130"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department of Health and Social Care","London","25","[c]","33830","32790"
"New entrant CS","2021","20-29","Digital, Data & Technology","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","HM Land Registry","Outside London","35","[c]","26790","27130"
"New entrant CS","2021","20-29","Digital, Data & Technology","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","HM Revenue and Customs","Outside London","90","[c]","29460","28690"
"New entrant CS","2021","20-29","Digital, Data & Technology","HM Treasury","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Ministry of Defence","Outside London","30","[c]","27200","26700"
"New entrant CS","2021","20-29","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Ministry of Justice","London","25","[c]","39330","38640"
"New entrant CS","2021","20-29","Digital, Data & Technology","Ministry of Justice","Outside London","20","[c]","36000","37010"
"New entrant CS","2021","20-29","Digital, Data & Technology","National Crime Agency","London","15","[c]","35850","32260"
"New entrant CS","2021","20-29","Digital, Data & Technology","National Crime Agency","Outside London","15","[c]","28820","28840"
"New entrant CS","2021","20-29","Digital, Data & Technology","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Other Cabinet Office Agencies","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Other Cabinet Office Agencies","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","United Kingdom Statistics Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","40","[c]","27700","23050"
"New entrant CS","2021","20-29","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Cabinet Office","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Education","Outside London","10","[c]","31070","29360"
"New entrant CS","2021","20-29","Finance","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Department for Transport","Outside London","10","[c]","23220","20900"
"New entrant CS","2021","20-29","Finance","Department of Health and Social Care","London","65","[c]","32690","32790"
"New entrant CS","2021","20-29","Finance","Department of Health and Social Care","Outside London","25","[c]","26480","23440"
"New entrant CS","2021","20-29","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","HM Revenue and Customs","Outside London","20","[c]","23570","20140"
"New entrant CS","2021","20-29","Finance","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Ministry of Defence","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Ministry of Defence","Outside London","65","[c]","24970","25000"
