"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedford","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedford","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Birmingham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Birmingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Birmingham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Birmingham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Birmingham","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Birmingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Brent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Brent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bristol, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bristol, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Buckinghamshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Buckinghamshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Buckinghamshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Buckinghamshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Buckinghamshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Buckinghamshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cambridgeshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cambridgeshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cambridgeshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cambridgeshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Camden and City of London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Camden and City of London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cardiff and Vale of Glamorgan","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cardiff and Vale of Glamorgan","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cardiff and Vale of Glamorgan","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cardiff and Vale of Glamorgan","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cardiff and Vale of Glamorgan","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cardiff and Vale of Glamorgan","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Central Hampshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Central Hampshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Central Hampshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Central Hampshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Central Hampshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Central Hampshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Chorley and West Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Chorley and West Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","City of Edinburgh","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","City of Edinburgh","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","City of Edinburgh","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","City of Edinburgh","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","City of Edinburgh","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","City of Edinburgh","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","City of Edinburgh","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","City of Edinburgh","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Clackmannanshire and Fife","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Clackmannanshire and Fife","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Coventry","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Coventry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Darlington","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Darlington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Devon CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Devon CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dumfries and Galloway","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dumfries and Galloway","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Durham CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Durham CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Sussex CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Sussex CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Essex Haven Gateway","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Essex Haven Gateway","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Falkirk","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Falkirk","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Falkirk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Falkirk","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Falkirk","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Falkirk","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Falkirk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Falkirk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Glasgow City","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Glasgow City","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Glasgow City","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Glasgow City","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Glasgow City","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Glasgow City","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester South East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester South East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester South East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester South East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester South West","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester South West","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester South West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Greater Manchester South West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Harrow and Hillingdon","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Harrow and Hillingdon","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hartlepool and Stockton-on-Tees","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hartlepool and Stockton-on-Tees","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lambeth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lambeth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lambeth","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lambeth","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lambeth","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lambeth","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lambeth","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lambeth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancaster and Wyre","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancaster and Wyre","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancaster and Wyre","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancaster and Wyre","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Leeds","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Leeds","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Leeds","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Leeds","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Liverpool","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Liverpool","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Liverpool","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Liverpool","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Liverpool","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Liverpool","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Mid Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Mid Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Mid Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Mid Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Mid Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Mid Lancashire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Mid Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Mid Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Milton Keynes","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Milton Keynes","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Milton Keynes","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Milton Keynes","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Milton Keynes","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Milton Keynes","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Monmouthshire and Newport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Monmouthshire and Newport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Monmouthshire and Newport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Monmouthshire and Newport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Monmouthshire and Newport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Monmouthshire and Newport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Hampshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Hampshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Hampshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Hampshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Norwich and East Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Norwich and East Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Norwich and East Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Norwich and East Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Norwich and East Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Norwich and East Norfolk","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Nottingham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Nottingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Nottingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Nottingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Perth and Kinross and Stirling","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Perth and Kinross and Stirling","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Portsmouth","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Portsmouth","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Portsmouth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Portsmouth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Portsmouth","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Portsmouth","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Sefton","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Sefton","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Sefton","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Sefton","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Sefton","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Sefton","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Shropshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Shropshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Hampshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Hampshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Lanarkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Lanarkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Lanarkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Lanarkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Southampton","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Southampton","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Suffolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Suffolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Suffolk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Suffolk","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Suffolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Suffolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Swansea","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Swansea","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Swansea","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Swansea","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tower Hamlets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tower Hamlets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tower Hamlets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tower Hamlets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tower Hamlets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tower Hamlets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tower Hamlets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tower Hamlets","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tower Hamlets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tyneside","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tyneside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tyneside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tyneside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tyneside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tyneside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wakefield","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wakefield","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wakefield","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wakefield","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Warrington","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Warrington","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Sussex (North East)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Sussex (North East)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Sussex (South West)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Sussex (South West)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Westminster","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Westminster","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Westminster","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Westminster","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Westminster","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Westminster","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Westminster","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Westminster","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Westminster","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Westminster","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wiltshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wiltshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wiltshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wiltshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wiltshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wiltshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wirral","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wirral","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Worcestershire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Worcestershire","EO","Male","[c]","[c]","[c]","[c]"
