"Status","Year","Age","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Operational Delivery","Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Merseyside","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Merseyside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Northumberland and Tyne and Wear","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Northumberland and Tyne and Wear","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - East and North East","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - East and North East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - South","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - West and North West","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Outer London - West and North West","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Shropshire and Staffordshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Shropshire and Staffordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","South Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Surrey, East and West Sussex","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Surrey, East and West Sussex","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Surrey, East and West Sussex","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Tees Valley and Durham","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Central Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Central Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Midlands","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Midlands","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Wales and The Valleys","Heterosexual / straight","35","[c]","23030","21590"
"Leaver CS","2021","30-39","Operational Delivery","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Wales and The Valleys","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Wales and The Valleys","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Yorkshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Yorkshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Delivery","West Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Operational Research","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Hampshire and Isle of Wight","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Inner London - East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Inner London - East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Inner London - West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","West Wales and The Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Inner London - West","Heterosexual / straight","80","[c]","48530","51580"
"Leaver CS","2021","30-39","Policy","Inner London - West","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Inner London - West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Inner London - West","Unknown","60","[c]","46910","50240"
"Leaver CS","2021","30-39","Policy","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Policy","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Inner London - East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
