"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Food Standards Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Female","Unknown","35","[c]","30010","28120"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Male","Unknown","50","[c]","24950","25140"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","Female","Heterosexual / straight","135","[c]","42880","43920"
"New entrant CS","2021","Government Legal Department","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","Male","Heterosexual / straight","70","[c]","41450","43920"
"New entrant CS","2021","Government Legal Department","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","Female","Heterosexual / straight","65","[c]","28510","26370"
"New entrant CS","2021","Health and Safety Executive","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","Male","Heterosexual / straight","65","[c]","32750","26370"
"New entrant CS","2021","Health and Safety Executive","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Female","Heterosexual / straight","190","[c]","25930","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Female","Unknown","275","[c]","23530","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Male","Heterosexual / straight","100","[c]","25540","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Male","Unknown","170","[c]","24260","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Female","Heterosexual / straight","415","[c]","20470","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Female","LGBO","40","[c]","19330","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Female","Undeclared","35","[c]","20380","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Female","Unknown","415","[c]","19780","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Male","Heterosexual / straight","225","[c]","21700","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Male","LGBO","35","[c]","20560","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Male","Unknown","215","[c]","20530","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Female","Heterosexual / straight","175","[c]","24860","22350"
"New entrant CS","2021","HM Land Registry","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Female","Unknown","165","[c]","25390","22350"
"New entrant CS","2021","HM Land Registry","Outside London","Male","Heterosexual / straight","120","[c]","26440","22350"
"New entrant CS","2021","HM Land Registry","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Male","Unknown","140","[c]","26110","22350"
"New entrant CS","2021","HM Land Registry","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","Female","Heterosexual / straight","245","[c]","26970","26810"
"New entrant CS","2021","HM Prison and Probation Service","London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","Female","Unknown","220","[c]","28240","28350"
"New entrant CS","2021","HM Prison and Probation Service","London","Male","Heterosexual / straight","160","[c]","28760","28720"
"New entrant CS","2021","HM Prison and Probation Service","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","Male","Unknown","165","[c]","29320","30220"
"New entrant CS","2021","HM Prison and Probation Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Female","Heterosexual / straight","1530","[c]","22720","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Female","LGBO","190","[c]","22640","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Female","Undeclared","65","[c]","23840","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Female","Unknown","905","[c]","22560","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Male","Heterosexual / straight","1270","[c]","24050","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Male","LGBO","80","[c]","23330","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Male","Undeclared","40","[c]","24380","22920"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Male","Unknown","815","[c]","23370","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Female","Heterosexual / straight","55","[c]","36070","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Female","Unknown","90","[c]","35510","29570"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Male","Heterosexual / straight","50","[c]","32960","32860"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Male","Unknown","105","[c]","36110","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Female","Heterosexual / straight","680","[c]","24670","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Female","LGBO","60","[c]","25920","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Female","Undeclared","40","[c]","25280","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Female","Unknown","1440","[c]","23020","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Male","Heterosexual / straight","645","[c]","25480","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Male","LGBO","100","[c]","23380","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Male","Undeclared","30","[c]","26510","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Male","Unknown","1500","[c]","23840","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Female","Unknown","215","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Male","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Female","Heterosexual / straight","135","[c]","33500","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Female","LGBO","20","[c]","[c]","[c]"
