"Status","Year","Function_of_post","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Liverpool","G6/G7","30","25","48190","52580"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Liverpool","SEO/HEO","40","35","34970","31810"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Manchester","EO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Manchester","G6/G7","40","35","52820","52580"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Manchester","SEO/HEO","110","110","34270","31810"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","G6/G7","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","SEO/HEO","15","15","34750","31960"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tower Hamlets","EO","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tower Hamlets","G6/G7","45","40","60750","59160"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tower Hamlets","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tower Hamlets","SEO/HEO","55","55","38330","36160"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Westminster","AA/AO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Westminster","EO","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Westminster","G6/G7","75","75","60840","59160"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Westminster","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Westminster","SEO/HEO","90","85","37970","36160"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Westminster","EO","5","5","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Westminster","G6/G7","65","60","58910","55840"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Westminster","SCS level","10","10","81660","75240"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Westminster","SEO/HEO","40","40","34220","32320"
"In post","2021","Analysis","Insolvency Service","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Maritime and Coastguard Agency","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","10","27880","27850"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","10","10","60780","58650"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","35","30","39400","40290"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Buckinghamshire CC","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Buckinghamshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Central Hampshire","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Central Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Portsmouth","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Portsmouth","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Westminster","EO","15","15","29100","27200"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Westminster","G6/G7","10","10","64290","62730"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Westminster","SEO/HEO","55","55","42400","40640"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","EO","15","15","29640","27850"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","G6/G7","90","85","58300","54750"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","SEO/HEO","75","75","35510","34000"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Leeds","EO","15","15","21840","21170"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Leeds","G6/G7","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Leeds","SEO/HEO","15","15","32920","31000"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Tower Hamlets","EO","30","30","27510","27940"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Tower Hamlets","G6/G7","115","110","61060","58710"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Tower Hamlets","SCS level","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Tower Hamlets","SEO/HEO","160","160","38310","40480"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Westminster","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Westminster","G6/G7","10","10","59340","58130"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Westminster","SEO/HEO","15","15","38900","40170"
"In post","2021","Analysis","National Savings and Investments","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Westminster","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Bristol, City of","EO","10","10","25790","25880"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Bristol, City of","G6/G7","15","15","63380","59810"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Bristol, City of","SEO/HEO","60","60","34950","32010"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Manchester","EO","[c]","[c]","[c]","[c]"
