"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","AA/AO","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","EO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","SEO/HEO","Female","50","[c]","34310","32540"
"Leaver Dept.","2021","White","East Wales","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","60","[c]","24180","25310"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","45","[c]","24340","25550"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","40","[c]","55220","54540"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","45","[c]","54130","52800"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","110","[c]","32730","32870"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","120","[c]","32960","32530"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","EO","Female","35","[c]","25900","26890"
"Leaver Dept.","2021","White","Greater Manchester","EO","Male","40","[c]","26580","27570"
"Leaver Dept.","2021","White","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","SEO/HEO","Female","45","[c]","34030","33180"
"Leaver Dept.","2021","White","Greater Manchester","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","SEO/HEO","Female","35","[c]","32790","32080"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Highlands and Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Highlands and Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Highlands and Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Highlands and Islands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","G6/G7","Female","40","[c]","60130","59140"
"Leaver Dept.","2021","White","Inner London - East","G6/G7","Male","40","[c]","60380","58260"
"Leaver Dept.","2021","White","Inner London - East","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","SEO/HEO","Female","50","[c]","38700","36970"
"Leaver Dept.","2021","White","Inner London - East","SEO/HEO","Male","45","[c]","39330","39350"
"Leaver Dept.","2021","White","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - West","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - West","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
