"Status","Year","Organisation","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - East","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - East","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - East","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - West","AO","10","[c]","25460","25630"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - West","EO","40","[c]","28890","28450"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - West","G6","30","[c]","67890","68720"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - West","G7","80","[c]","57010","57460"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - West","HEO","110","[c]","34840","34500"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - West","SCS level","25","[c]","90220","79900"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - West","SEO","80","[c]","42490","41970"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Merseyside","AO","45","[c]","21130","21010"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Merseyside","EO","65","[c]","24630","24510"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Merseyside","HEO","10","[c]","30520","30820"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Merseyside","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Northumberland and Tyne and Wear","EO","10","[c]","24900","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Outer London - South","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Outer London - South","EO","45","[c]","29060","28670"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Outer London - South","G6","10","[c]","69580","68720"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Outer London - South","G7","20","[c]","58170","57570"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Outer London - South","HEO","40","[c]","35230","35070"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Outer London - South","SEO","20","[c]","42730","42070"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Outer London - West and North West","EO","25","[c]","28700","28670"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Outer London - West and North West","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","South Yorkshire","AO","15","[c]","21080","21010"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","South Yorkshire","EO","20","[c]","24950","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","South Yorkshire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","South Yorkshire","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Tees Valley and Durham","AO","25","[c]","21160","21010"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Tees Valley and Durham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Central Scotland","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Central Scotland","EO","15","[c]","24780","24880"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Central Scotland","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Midlands","EO","15","[c]","24880","24770"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Midlands","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Yorkshire","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Yorkshire","EO","20","[c]","25480","24890"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Home Office","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Ministry of Justice","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Department for Transport","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Department for Transport","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Department for Transport","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Department for Transport","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Department for Transport","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Department for Business, Energy and Industrial Strategy","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Department for Business, Energy and Industrial Strategy","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Department for Business, Energy and Industrial Strategy","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Department for Business, Energy and Industrial Strategy","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Met Office","Department for Business, Energy and Industrial Strategy","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","20","[c]","33860","33300"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","[c]","41500","40580"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","AO","10","[c]","21040","20920"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","EO","20","[c]","31190","30470"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","G6","10","[c]","69640","69800"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","G7","20","[c]","59080","59730"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","HEO","25","[c]","35850","37640"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","SEO","50","[c]","45550","45200"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","AA","[c]","[c]","[c]","[c]"
