"Status","Year","Profession_of_post","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","AO","30","[c]","20750","21010"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","EO","25","[c]","27520","27570"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","Outside London","AO","10","[c]","20860","21010"
"Leaver Dept.","2021","Unknown","Devon","Outside London","EO","10","[c]","27390","27570"
"Leaver Dept.","2021","Unknown","Devon","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Outside London","AO","85","[c]","20980","21010"
"Leaver Dept.","2021","Unknown","East Wales","Outside London","EO","60","[c]","27350","27570"
"Leaver Dept.","2021","Unknown","East Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","EO","10","[c]","27500","27570"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Outside London","AO","60","[c]","21180","21010"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Outside London","EO","50","[c]","27490","27570"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Outside London","HEO","20","[c]","34600","33620"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","15","[c]","21040","20980"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","35","[c]","27190","27570"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","Outside London","AO","105","[c]","21130","21010"
"Leaver Dept.","2021","Unknown","Greater Manchester","Outside London","EO","85","[c]","27200","27570"
"Leaver Dept.","2021","Unknown","Greater Manchester","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","Outside London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester","Outside London","HEO","50","[c]","32400","32040"
"Leaver Dept.","2021","Unknown","Greater Manchester","Outside London","SEO","30","[c]","37620","37300"
"Leaver Dept.","2021","Unknown","Greater Manchester","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","London","EO","45","[c]","29740","31060"
"Leaver Dept.","2021","Unknown","Inner London - East","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","London","G7","40","[c]","56280","54700"
"Leaver Dept.","2021","Unknown","Inner London - East","London","HEO","40","[c]","34080","34550"
"Leaver Dept.","2021","Unknown","Inner London - East","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","London","SEO","30","[c]","40890","40600"
"Leaver Dept.","2021","Unknown","Inner London - East","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","London","AO","35","[c]","23590","22680"
"Leaver Dept.","2021","Unknown","Inner London - West","London","EO","230","[c]","28550","27900"
"Leaver Dept.","2021","Unknown","Inner London - West","London","G6","130","[c]","67080","66060"
"Leaver Dept.","2021","Unknown","Inner London - West","London","G7","405","[c]","55310","54700"
"Leaver Dept.","2021","Unknown","Inner London - West","London","HEO","490","[c]","34620","34550"
"Leaver Dept.","2021","Unknown","Inner London - West","London","SCS level","105","[c]","85750","78070"
"Leaver Dept.","2021","Unknown","Inner London - West","London","SEO","205","[c]","41740","41820"
"Leaver Dept.","2021","Unknown","Inner London - West","London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent","Outside London","EO","15","[c]","28820","29290"
"Leaver Dept.","2021","Unknown","Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Outside London","AO","80","[c]","20820","21010"
"Leaver Dept.","2021","Unknown","Lancashire","Outside London","EO","50","[c]","27470","27570"
"Leaver Dept.","2021","Unknown","Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Outside London","HEO","15","[c]","32460","31990"
"Leaver Dept.","2021","Unknown","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","Outside London","AO","65","[c]","20760","21010"
"Leaver Dept.","2021","Unknown","Merseyside","Outside London","EO","65","[c]","26460","27570"
"Leaver Dept.","2021","Unknown","Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","Outside London","HEO","25","[c]","31060","31990"
"Leaver Dept.","2021","Unknown","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Eastern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Outside London","EO","10","[c]","27080","27230"
"Leaver Dept.","2021","Unknown","North Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Outside London","AO","175","[c]","20790","21010"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Outside London","EO","105","[c]","26950","27570"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Outside London","HEO","50","[c]","31920","31990"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Outside London","SEO","25","[c]","37110","35640"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","London","EO","15","[c]","30950","31060"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","London","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","London","EO","40","[c]","29260","28710"
"Leaver Dept.","2021","Unknown","Outer London - South","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","London","EO","20","[c]","29810","31060"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Outside London","EO","15","[c]","26740","27570"
"Leaver Dept.","2021","Unknown","South Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Outside London","HEO","20","[c]","32370","31990"
"Leaver Dept.","2021","Unknown","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Outside London","SEO","20","[c]","37110","35940"
"Leaver Dept.","2021","Unknown","Southern Scotland","Outside London","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Outside London","EO","10","[c]","27540","27570"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Outside London","AO","60","[c]","20980","21010"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Outside London","EO","25","[c]","27040","27570"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","EO","25","[c]","27640","27570"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","G6","15","[c]","64500","64290"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","G7","35","[c]","55340","54700"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","HEO","545","[c]","31520","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SCS level","10","[c]","83360","74670"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Central Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Central Scotland","Outside London","AO","85","[c]","20500","20760"
"Leaver Dept.","2021","Unknown","West Central Scotland","Outside London","EO","75","[c]","27080","27570"
"Leaver Dept.","2021","Unknown","West Central Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Central Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Central Scotland","Outside London","HEO","20","[c]","32160","32140"
"Leaver Dept.","2021","Unknown","West Central Scotland","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Outside London","AO","80","[c]","20870","21010"
"Leaver Dept.","2021","Unknown","West Midlands","Outside London","EO","60","[c]","27230","27570"
"Leaver Dept.","2021","Unknown","West Midlands","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Outside London","AO","15","[c]","20970","21010"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Outside London","EO","25","[c]","27420","27570"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","Outside London","AO","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","Outside London","EO","75","[c]","27220","27570"
"Leaver Dept.","2021","Unknown","West Yorkshire","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","Outside London","G7","15","[c]","52140","50820"
"Leaver Dept.","2021","Unknown","West Yorkshire","Outside London","HEO","55","[c]","32640","31990"
"Leaver Dept.","2021","Unknown","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","Outside London","SEO","20","[c]","36960","35310"
"Leaver Dept.","2021","Unknown","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Bedfordshire and Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cheshire","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Derbyshire and Nottinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Derbyshire and Nottinghamshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Derbyshire and Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Devon","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Dorset and Somerset","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Dorset and Somerset","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Anglia","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Anglia","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Anglia","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Wales","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Eastern Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Eastern Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Eastern Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","15","[c]","20920","20920"
"New entrant CS","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","15","[c]","22420","22780"
"New entrant CS","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","15","[c]","31790","33000"
"New entrant CS","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","20","[c]","42210","44000"
"New entrant CS","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","25","[c]","34620","26670"
"New entrant CS","2021","Commercial","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
