"Status","Year","Age","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Declared disabled","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Finance","Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Human Resources","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Legal","Legal","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Operational Delivery","145","[c]","24650","21590"
"Leaver CS","2021","60-64","Declared disabled","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Other","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Property","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Security","Security","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Other","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","Unknown","300","[c]","28950","27570"
"Leaver CS","2021","60-64","Declared non-disabled","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Commercial","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Commercial","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Communications","Communications","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Communications","Other","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Counter Fraud","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Finance","Finance","35","[c]","45810","45100"
"Leaver CS","2021","60-64","Declared non-disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Human Resources","Human Resources","35","[c]","39690","37330"
"Leaver CS","2021","60-64","Declared non-disabled","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Internal Audit","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Legal","Legal","65","[c]","57490","55610"
"Leaver CS","2021","60-64","Declared non-disabled","Legal","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Inspector of Education and Training","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","International Trade","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Operational Delivery","540","[c]","30770","26380"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Other","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Policy","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Other","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Project Delivery","40","[c]","46460","41060"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Property","Property","60","[c]","36740","33300"
"Leaver CS","2021","60-64","Declared non-disabled","Property","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Security","Security","60","[c]","32430","36800"
"Leaver CS","2021","60-64","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Operational Delivery","80","[c]","33220","28350"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Other","120","[c]","28640","26090"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Policy","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Unknown","Unknown","1505","[c]","29810","27570"
"Leaver CS","2021","60-64","Undeclared","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Human Resources","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","No function","Operational Delivery","115","[c]","27920","24860"
"Leaver CS","2021","60-64","Undeclared","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","No function","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","No function","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Project Delivery","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Property","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Security","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Other","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Unknown","120","[c]","34060","29970"
"Leaver CS","2021","60-64","Unknown","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Digital, Data & Technology","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Finance","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Grants Management","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Human Resources","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Legal","Legal","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Legal","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","No function","Medicine","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","No function","Operational Delivery","120","[c]","34640","32200"
"Leaver CS","2021","60-64","Unknown","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","No function","Policy","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","No function","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","No function","Veterinarian","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Project Delivery","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Property","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Security","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Security","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Medicine","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Other","75","[c]","37190","33500"
"Leaver CS","2021","60-64","Unknown","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","380","[c]","43790","34290"
"Leaver CS","2021","65+","Declared disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Finance","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Human Resources","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Legal","Legal","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Declared disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
