"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","West Midlands","Walsall","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Leeds","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Warrington","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Nottingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Devon CC","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Plymouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Cambridgeshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Suffolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Monmouthshire and Newport","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","City of Edinburgh","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","West Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester North East","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Greater Manchester","Manchester","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Central Hampshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Portsmouth","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","South Hampshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Hampshire and Isle of Wight","Southampton","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Hackney and Newham","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Haringey and Islington","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Lambeth","London","65","[c]","39190","32330"
"New entrant CS","2021","Undeclared","Inner London - East","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - East","Tower Hamlets","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Camden and City of London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inner London - West","Westminster","London","175","[c]","33980","32060"
"New entrant CS","2021","Undeclared","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Blackpool","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Lincolnshire","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","Liverpool","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North Yorkshire","York","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northumberland and Tyne and Wear","Tyneside","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","Bexley and Greenwich","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - South","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - South","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","Barnet","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","Brent","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","Ealing","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Yorkshire","Sheffield","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","West Surrey","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","Glasgow City","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","Birmingham","Outside London","40","[c]","30370","27570"
"New entrant CS","2021","Undeclared","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Wales and The Valleys","Swansea","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","Bradford","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","Leeds","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Yorkshire","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Bedford","Outside London","70","[c]","24090","22850"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","80","[c]","26790","27850"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","Luton","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","110","[c]","29250","25550"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","50","[c]","30770","27570"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","50","[c]","24820","26580"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","110","[c]","27570","26350"
"New entrant CS","2021","Unknown","Cheshire","Cheshire East","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire","Cheshire West and Chester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire","Warrington","Outside London","80","[c]","28890","27570"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","35","[c]","31760","27570"
"New entrant CS","2021","Unknown","Cumbria","East Cumbria","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cumbria","West Cumbria","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","Derby","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","35","[c]","22290","22850"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","Nottingham","Outside London","290","[c]","26660","25560"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon","Devon CC","Outside London","110","[c]","26060","22850"
"New entrant CS","2021","Unknown","Devon","Plymouth","Outside London","100","[c]","26090","22350"
"New entrant CS","2021","Unknown","Devon","Torbay","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset and Somerset","Bournemouth and Poole","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset and Somerset","Dorset CC","Outside London","55","[c]","26080","22850"
"New entrant CS","2021","Unknown","Dorset and Somerset","Somerset","Outside London","50","[c]","26830","21010"
"New entrant CS","2021","Unknown","East Anglia","Breckland and South Norfolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","Cambridgeshire CC","Outside London","75","[c]","26240","25850"
"New entrant CS","2021","Unknown","East Anglia","North and West Norfolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Anglia","Norwich and East Norfolk","Outside London","40","[c]","27450","22590"
"New entrant CS","2021","Unknown","East Anglia","Peterborough","Outside London","30","[c]","24580","22350"
"New entrant CS","2021","Unknown","East Anglia","Suffolk","Outside London","95","[c]","23930","21500"
"New entrant CS","2021","Unknown","East Wales","Cardiff and Vale of Glamorgan","Outside London","355","[c]","24540","20140"
"New entrant CS","2021","Unknown","East Wales","Flintshire and Wrexham","Outside London","50","[c]","22960","22850"
"New entrant CS","2021","Unknown","East Wales","Monmouthshire and Newport","Outside London","300","[c]","27650","23320"
"New entrant CS","2021","Unknown","East Wales","Powys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","45","[c]","23240","20600"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","55","[c]","25620","24880"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","40","[c]","22240","21430"
"New entrant CS","2021","Unknown","Eastern Scotland","Angus and Dundee City","Outside London","30","[c]","25240","23340"
"New entrant CS","2021","Unknown","Eastern Scotland","City of Edinburgh","Outside London","820","[c]","30570","25560"
"New entrant CS","2021","Unknown","Eastern Scotland","Clackmannanshire and Fife","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Eastern Scotland","Falkirk","Outside London","50","[c]","23420","20810"
"New entrant CS","2021","Unknown","Eastern Scotland","Perth and Kinross and Stirling","Outside London","55","[c]","24220","20810"
"New entrant CS","2021","Unknown","Eastern Scotland","West Lothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","Essex Haven Gateway","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","Essex Thames Gateway","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex","Heart of Essex","Outside London","70","[c]","25850","24240"
"New entrant CS","2021","Unknown","Essex","Southend-on-Sea","Outside London","35","[c]","32850","31810"
"New entrant CS","2021","Unknown","Essex","Thurrock","Outside London","30","[c]","22010","21430"
"New entrant CS","2021","Unknown","Essex","West Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","220","[c]","28920","26000"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","240","[c]","29620","27570"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","40","[c]","25210","22350"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","80","[c]","32630","27570"
"New entrant CS","2021","Unknown","Greater Manchester","Greater Manchester North East","Outside London","45","[c]","26220","27570"
"New entrant CS","2021","Unknown","Greater Manchester","Greater Manchester North West","Outside London","35","[c]","21600","21010"
"New entrant CS","2021","Unknown","Greater Manchester","Greater Manchester South East","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","Greater Manchester South West","Outside London","435","[c]","26160","22920"
"New entrant CS","2021","Unknown","Greater Manchester","Manchester","Outside London","340","[c]","28730","25000"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Central Hampshire","Outside London","55","[c]","32300","28000"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Isle of Wight","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","North Hampshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Portsmouth","Outside London","130","[c]","27290","20140"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","South Hampshire","Outside London","130","[c]","28920","26590"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","Southampton","Outside London","50","[c]","29450","26130"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","35","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Hackney and Newham","London","50","[c]","29930","31060"
"New entrant CS","2021","Unknown","Inner London - East","Haringey and Islington","London","165","[c]","26920","30220"
"New entrant CS","2021","Unknown","Inner London - East","Lambeth","London","110","[c]","36070","32260"
"New entrant CS","2021","Unknown","Inner London - East","Lewisham and Southwark","London","55","[c]","40750","31060"
"New entrant CS","2021","Unknown","Inner London - East","Tower Hamlets","London","210","[c]","37820","33610"
"New entrant CS","2021","Unknown","Inner London - West","Camden and City of London","London","135","[c]","26690","22680"
"New entrant CS","2021","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","50","[c]","29240","30220"
"New entrant CS","2021","Unknown","Inner London - West","Wandsworth","London","85","[c]","28060","30220"
"New entrant CS","2021","Unknown","Inner London - West","Westminster","London","2740","[c]","39860","32790"
"New entrant CS","2021","Unknown","Kent","East Kent","Outside London","160","[c]","24060","24180"
"New entrant CS","2021","Unknown","Kent","Kent Thames Gateway","Outside London","85","[c]","25030","27850"
"New entrant CS","2021","Unknown","Kent","Medway","Outside London","45","[c]","25130","20880"
"New entrant CS","2021","Unknown","Kent","Mid Kent","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","Blackburn with Darwen","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","Blackpool","Outside London","95","[c]","22760","21010"
"New entrant CS","2021","Unknown","Lancashire","Chorley and West Lancashire","Outside London","45","[c]","25020","22850"
"New entrant CS","2021","Unknown","Lancashire","East Lancashire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","Lancaster and Wyre","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","Mid Lancashire","Outside London","75","[c]","22900","22350"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","120","[c]","23710","22350"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","55","[c]","24270","22850"
