"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - West","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - West","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - West","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - West","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Inner London - West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Lancashire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Lincolnshire","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Merseyside","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North Yorkshire","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Northern Ireland","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outer London - South","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Central Scotland","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Central Scotland","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","AO","80","[c]","23050","24180"
"New entrant CS","2021","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","EO","250","[c]","28700","29290"
"New entrant CS","2021","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AO","90","[c]","21890","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","260","[c]","28330","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Cheshire","AO","85","[c]","21010","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Cheshire","EO","120","[c]","27570","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","AO","35","[c]","21210","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","EO","60","[c]","27630","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Cumbria","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","AO","65","[c]","21000","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","EO","205","[c]","27560","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Devon","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Devon","AO","140","[c]","21000","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Devon","EO","105","[c]","27530","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Devon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Devon","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Dorset and Somerset","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Dorset and Somerset","AO","65","[c]","20980","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Dorset and Somerset","EO","110","[c]","27660","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Anglia","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Anglia","AO","75","[c]","21120","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","East Anglia","EO","285","[c]","27520","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Wales","AO","140","[c]","20830","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","East Wales","EO","145","[c]","27300","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","East Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Wales","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Wales","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Wales","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","AO","30","[c]","21120","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","EO","80","[c]","27370","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Eastern Scotland","AA","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Eastern Scotland","AO","200","[c]","21230","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Eastern Scotland","EO","175","[c]","27290","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Eastern Scotland","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Eastern Scotland","G7","30","[c]","52170","48930"
"New entrant CS","2021","Declared non-disabled","Unknown","Eastern Scotland","HEO","65","[c]","30760","30650"
"New entrant CS","2021","Declared non-disabled","Unknown","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Eastern Scotland","SEO","55","[c]","40250","38540"
"New entrant CS","2021","Declared non-disabled","Unknown","Essex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Essex","AO","90","[c]","23720","24180"
"New entrant CS","2021","Declared non-disabled","Unknown","Essex","EO","230","[c]","29300","29290"
"New entrant CS","2021","Declared non-disabled","Unknown","Essex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AO","120","[c]","21060","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","330","[c]","27550","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Greater Manchester","AO","220","[c]","21020","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Greater Manchester","EO","445","[c]","27500","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Greater Manchester","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Greater Manchester","G7","30","[c]","55450","55680"
"New entrant CS","2021","Declared non-disabled","Unknown","Greater Manchester","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Greater Manchester","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","AO","100","[c]","21060","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","EO","280","[c]","27400","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","HEO","35","[c]","33720","33000"
"New entrant CS","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","AO","40","[c]","20980","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","80","[c]","27590","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Highlands and Islands","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Highlands and Islands","AO","30","[c]","20910","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Highlands and Islands","EO","35","[c]","27410","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - East","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - East","AO","155","[c]","25040","25110"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - East","EO","605","[c]","30920","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - East","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - East","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - East","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - West","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - West","AO","80","[c]","24520","25110"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - West","EO","260","[c]","30630","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - West","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - West","HEO","90","[c]","34650","35070"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - West","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - West","SEO","30","[c]","42080","41970"
"New entrant CS","2021","Declared non-disabled","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Kent","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Kent","AO","110","[c]","23980","24180"
"New entrant CS","2021","Declared non-disabled","Unknown","Kent","EO","320","[c]","29100","29290"
"New entrant CS","2021","Declared non-disabled","Unknown","Kent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Lancashire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Lancashire","AO","500","[c]","21030","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Lancashire","EO","105","[c]","27550","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Lancashire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Lancashire","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Lancashire","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Lancashire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","AO","95","[c]","20990","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","EO","190","[c]","27560","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Lincolnshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Lincolnshire","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Lincolnshire","EO","55","[c]","27360","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Lincolnshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Merseyside","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Merseyside","AO","90","[c]","21020","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Merseyside","EO","145","[c]","27280","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Merseyside","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Eastern Scotland","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Eastern Scotland","EO","45","[c]","27280","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Eastern Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Yorkshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Yorkshire","AO","40","[c]","20790","20920"
"New entrant CS","2021","Declared non-disabled","Unknown","North Yorkshire","EO","80","[c]","27590","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Yorkshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northern Ireland","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northern Ireland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","AO","570","[c]","21010","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","EO","215","[c]","27480","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","HEO","30","[c]","32270","31990"
"New entrant CS","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outer London - East and North East","AO","115","[c]","25170","25110"
"New entrant CS","2021","Declared non-disabled","Unknown","Outer London - East and North East","EO","405","[c]","31060","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","Outer London - East and North East","HEO","5","[c]","[c]","[c]"
