"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","G6/G7","10","10","58430","56220"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","SEO/HEO","20","20","36390","39120"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Westminster","EO","20","20","28140","27770"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Westminster","G6/G7","45","40","58380","55560"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Westminster","SCS level","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Westminster","SEO/HEO","40","35","38500","39320"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Westminster","EO","15","10","27550","26180"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Westminster","G6/G7","20","20","63410","62350"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Westminster","SCS level","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Westminster","SEO/HEO","20","20","35710","34280"
"In post","2021","Human Resources","Department for Education","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Coventry","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Coventry","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Coventry","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Coventry","SEO/HEO","15","15","33760","32210"
"In post","2021","Human Resources","Department for Education","Darlington","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Darlington","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Darlington","SEO/HEO","10","10","33790","36500"
"In post","2021","Human Resources","Department for Education","Manchester","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Manchester","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Nottingham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Sheffield","EO","10","10","25180","25000"
"In post","2021","Human Resources","Department for Education","Sheffield","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Sheffield","SEO/HEO","15","15","32820","31590"
"In post","2021","Human Resources","Department for Education","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Westminster","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Berkshire","G6/G7","10","10","52620","49760"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Berkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Bristol, City of","G6/G7","15","15","52390","50200"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Bristol, City of","SEO/HEO","25","20","33330","32000"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Devon CC","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Devon CC","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Leeds","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Leeds","SEO/HEO","10","10","37700","36970"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","South Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Suffolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Tyneside","SEO/HEO","5","5","[c]","[c]"
