"Status","Year","Age","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Operational Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Government","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Operational Delivery","Undeclared","5","5","[c]","[c]"
"In post","2021","16-19","Scottish Government","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Scottish Government","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Unknown","Heterosexual / straight","45","45","21610","21150"
"In post","2021","16-19","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","The National Archives","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","The National Archives","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","The National Archives","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Operational Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Communications","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Counter Fraud","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Counter Fraud","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Counter Fraud","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Digital, Data and Technology","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Finance","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Human Resources","Heterosexual / straight","40","35","31280","27590"
"In post","2021","20-29","Attorney General's Departments","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Legal","Heterosexual / straight","290","290","41320","43920"
"In post","2021","20-29","Attorney General's Departments","Legal","LGBO","35","35","42420","43920"
"In post","2021","20-29","Attorney General's Departments","Legal","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Legal","Unknown","45","45","35140","38000"
"In post","2021","20-29","Attorney General's Departments","Operational Delivery","Heterosexual / straight","490","480","23960","23520"
"In post","2021","20-29","Attorney General's Departments","Operational Delivery","LGBO","45","45","23760","23520"
"In post","2021","20-29","Attorney General's Departments","Operational Delivery","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Operational Delivery","Unknown","60","60","20990","20120"
"In post","2021","20-29","Attorney General's Departments","Other","Heterosexual / straight","85","80","27420","27350"
"In post","2021","20-29","Attorney General's Departments","Other","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Other","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Other","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Attorney General's Departments","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Other","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Cabinet Office","Unknown","Heterosexual / straight","1050","1050","36510","34550"
"In post","2021","20-29","Cabinet Office","Unknown","LGBO","190","190","37890","34550"
"In post","2021","20-29","Cabinet Office","Unknown","Undeclared","125","125","38040","34550"
"In post","2021","20-29","Cabinet Office","Unknown","Unknown","2000","2000","31950","29250"
"In post","2021","20-29","Chancellor's other departments","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Other","Heterosexual / straight","50","45","37000","36360"
"In post","2021","20-29","Chancellor's other departments","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Other","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chancellor's other departments","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
