"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","170","[c]","24870","25640"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","80","[c]","25270","26940"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","105","[c]","57370","54540"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","45","[c]","58430","58370"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","335","[c]","36130","34610"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","60","[c]","37620","37270"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","90","[c]","35310","35900"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Unknown","35","[c]","20840","20800"
"Leaver CS","2021","Unknown","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Unknown","30","[c]","66010","61350"
"Leaver CS","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Unknown","45","[c]","31550","29250"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","475","[c]","34920","32400"
"Leaver CS","2021","Wales","East Wales","AA/AO","Heterosexual / straight","225","[c]","20550","20900"
"Leaver CS","2021","Wales","East Wales","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","AA/AO","Unknown","355","[c]","19700","19520"
"Leaver CS","2021","Wales","East Wales","EO","Heterosexual / straight","65","[c]","26670","27420"
"Leaver CS","2021","Wales","East Wales","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","EO","Unknown","155","[c]","26630","27570"
"Leaver CS","2021","Wales","East Wales","G6/G7","Heterosexual / straight","45","[c]","61490","60830"
"Leaver CS","2021","Wales","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","SEO/HEO","Heterosexual / straight","85","[c]","36560","37020"
"Leaver CS","2021","Wales","East Wales","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","SEO/HEO","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","AA/AO","Heterosexual / straight","230","[c]","20600","21010"
"Leaver CS","2021","Wales","West Wales and The Valleys","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","AA/AO","Undeclared","65","[c]","20260","21170"
"Leaver CS","2021","Wales","West Wales and The Valleys","AA/AO","Unknown","145","[c]","20620","21010"
"Leaver CS","2021","Wales","West Wales and The Valleys","EO","Heterosexual / straight","90","[c]","28670","27570"
"Leaver CS","2021","Wales","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","EO","Unknown","55","[c]","27290","27570"
"Leaver CS","2021","Wales","West Wales and The Valleys","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","50","[c]","37450","36530"
"Leaver CS","2021","Wales","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","SEO/HEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","85","[c]","20870","20520"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","40","[c]","25580","26470"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","135","[c]","20660","20970"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","AA/AO","Unknown","105","[c]","20180","20100"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","EO","Heterosexual / straight","65","[c]","27040","27130"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","40","[c]","37020","36380"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","AA/AO","Heterosexual / straight","165","[c]","20390","20650"
"Leaver CS","2021","West Midlands (England)","West Midlands","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","AA/AO","Unknown","305","[c]","20220","19930"
"Leaver CS","2021","West Midlands (England)","West Midlands","EO","Heterosexual / straight","85","[c]","25960","26120"
"Leaver CS","2021","West Midlands (England)","West Midlands","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","EO","Unknown","125","[c]","26610","26950"
"Leaver CS","2021","West Midlands (England)","West Midlands","G6/G7","Heterosexual / straight","45","[c]","59680","57170"
"Leaver CS","2021","West Midlands (England)","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","G6/G7","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","SEO/HEO","Heterosexual / straight","85","[c]","38020","37430"
"Leaver CS","2021","West Midlands (England)","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","SEO/HEO","Unknown","115","[c]","36820","34770"
"Leaver CS","2021","West Midlands (England)","West Midlands","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","100","[c]","23530","21010"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","140","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","45","[c]","27200","27030"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","AA/AO","Heterosexual / straight","60","[c]","20800","20370"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","AA/AO","Unknown","35","[c]","21720","20860"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","AA/AO","Heterosexual / straight","140","[c]","20660","21010"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","AA/AO","Unknown","130","[c]","20990","21010"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","EO","Heterosexual / straight","75","[c]","26340","26890"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","EO","Unknown","70","[c]","26430","26890"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SEO/HEO","Heterosexual / straight","45","[c]","34980","35310"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","SEO/HEO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","AA/AO","Heterosexual / straight","155","[c]","20320","20500"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","AA/AO","Unknown","240","[c]","19930","20170"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","EO","Heterosexual / straight","80","[c]","26800","27570"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","EO","Unknown","140","[c]","26710","27230"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","G6/G7","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","G6/G7","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","SEO/HEO","Heterosexual / straight","75","[c]","37820","38640"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","SEO/HEO","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Unknown","Unknown","10","[c]","[c]","[c]"
