"Status","Year","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Wirral","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","York","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","York","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","York","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","York","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","York","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","York","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","York","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","York","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","York","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","AO","Male","35","[c]","23590","21010"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","EO","Female","45","[c]","27020","27570"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","AO","Female","35","[c]","21230","21010"
"New entrant CS","2021","Angus and Dundee City","AO","Male","35","[c]","21350","21010"
"New entrant CS","2021","Angus and Dundee City","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","EO","Female","65","[c]","31060","31060"
"New entrant CS","2021","Barking & Dagenham and Havering","EO","Male","55","[c]","30940","31060"
"New entrant CS","2021","Barking & Dagenham and Havering","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","AO","Female","55","[c]","23910","23530"
"New entrant CS","2021","Barnet","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","EO","Female","105","[c]","30070","31060"
"New entrant CS","2021","Barnet","EO","Male","50","[c]","30170","31060"
"New entrant CS","2021","Barnet","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","HEO","Female","55","[c]","33030","32330"
"New entrant CS","2021","Barnet","HEO","Male","30","[c]","33310","32330"
"New entrant CS","2021","Barnet","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","AA","Female","35","[c]","20330","20600"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","AO","Female","65","[c]","21480","21010"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","AO","Male","70","[c]","22310","22850"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","EO","Female","60","[c]","27440","27570"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","EO","Male","35","[c]","27470","27570"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","Female","55","[c]","21050","20920"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Female","215","[c]","24820","25000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Male","250","[c]","24390","25000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","Male","35","[c]","55900","55000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","Female","55","[c]","31030","30000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","Male","125","[c]","30790","30000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","Female","60","[c]","40750","40000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","Male","115","[c]","42460","41500"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Female","60","[c]","32480","26820"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Male","90","[c]","34770","29500"
"New entrant CS","2021","Bedford","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","EO","Female","35","[c]","27440","27570"
"New entrant CS","2021","Bedford","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","AO","Female","95","[c]","20190","20140"
"New entrant CS","2021","Belfast","AO","Male","100","[c]","20240","20140"
"New entrant CS","2021","Belfast","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","EO","Male","55","[c]","26240","25560"
"New entrant CS","2021","Belfast","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","AO","Female","45","[c]","23020","24180"
"New entrant CS","2021","Berkshire","AO","Male","95","[c]","27280","25540"
"New entrant CS","2021","Berkshire","EO","Female","120","[c]","29040","29290"
"New entrant CS","2021","Berkshire","EO","Male","70","[c]","30280","29290"
"New entrant CS","2021","Berkshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Unknown","Female","35","[c]","26160","24020"
"New entrant CS","2021","Berkshire","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","AO","Female","50","[c]","27430","28720"
"New entrant CS","2021","Bexley and Greenwich","AO","Male","80","[c]","28030","28720"
"New entrant CS","2021","Bexley and Greenwich","EO","Female","100","[c]","30930","31060"
"New entrant CS","2021","Bexley and Greenwich","EO","Male","45","[c]","31190","31060"
"New entrant CS","2021","Bexley and Greenwich","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","AO","Female","255","[c]","20310","20140"
"New entrant CS","2021","Birmingham","AO","Male","180","[c]","20400","20140"
"New entrant CS","2021","Birmingham","EO","Female","245","[c]","26300","27570"
"New entrant CS","2021","Birmingham","EO","Male","160","[c]","26390","26350"
"New entrant CS","2021","Birmingham","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","G7","Female","40","[c]","53930","51560"
"New entrant CS","2021","Birmingham","G7","Male","45","[c]","54570","51270"
"New entrant CS","2021","Birmingham","HEO","Female","85","[c]","32060","30950"
"New entrant CS","2021","Birmingham","HEO","Male","80","[c]","32440","30950"
"New entrant CS","2021","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Birmingham","SEO","Female","65","[c]","40570","38640"
"New entrant CS","2021","Birmingham","SEO","Male","55","[c]","40960","38630"
"New entrant CS","2021","Birmingham","Unknown","Female","35","[c]","21820","22920"
"New entrant CS","2021","Birmingham","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","AO","Female","275","[c]","21030","21010"
"New entrant CS","2021","Blackpool","AO","Male","305","[c]","21010","21010"
"New entrant CS","2021","Blackpool","EO","Female","35","[c]","27430","27570"
"New entrant CS","2021","Blackpool","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","EO","Female","40","[c]","27570","27570"
"New entrant CS","2021","Bournemouth and Poole","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","AO","Female","45","[c]","20270","20140"
"New entrant CS","2021","Bradford","AO","Male","70","[c]","20540","20140"
"New entrant CS","2021","Bradford","EO","Female","75","[c]","27310","27570"
"New entrant CS","2021","Bradford","EO","Male","45","[c]","27380","27570"
"New entrant CS","2021","Bradford","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Brent","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Brent","EO","Female","65","[c]","31010","31060"
"New entrant CS","2021","Brent","EO","Male","45","[c]","30700","31060"
"New entrant CS","2021","Brent","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Brent","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","EO","Female","60","[c]","27640","27570"
"New entrant CS","2021","Brighton and Hove","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","AO","Female","125","[c]","20530","20140"
"New entrant CS","2021","Bristol, City of","AO","Male","85","[c]","21010","21050"
"New entrant CS","2021","Bristol, City of","EO","Female","135","[c]","26070","27570"
"New entrant CS","2021","Bristol, City of","EO","Male","85","[c]","26250","26050"
"New entrant CS","2021","Bristol, City of","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","G7","Male","50","[c]","52430","52450"
"New entrant CS","2021","Bristol, City of","HEO","Female","110","[c]","30600","29580"
"New entrant CS","2021","Bristol, City of","HEO","Male","70","[c]","30290","29360"
"New entrant CS","2021","Bristol, City of","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","SCS level","Male","5","[c]","[c]","[c]"
