"Status","Year","Disability","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Legal","Attorney General's Departments","North East (England)","220","200","39870","34480"
"In post","2021","Declared non-disabled","Legal","Attorney General's Departments","North West (England)","630","585","40240","33310"
"In post","2021","Declared non-disabled","Legal","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Attorney General's Departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Attorney General's Departments","South East (England)","410","380","44320","40800"
"In post","2021","Declared non-disabled","Legal","Attorney General's Departments","South West (England)","210","195","42610","48640"
"In post","2021","Declared non-disabled","Legal","Attorney General's Departments","Wales","240","225","42000","42090"
"In post","2021","Declared non-disabled","Legal","Attorney General's Departments","West Midlands (England)","350","320","40670","34480"
"In post","2021","Declared non-disabled","Legal","Attorney General's Departments","Yorkshire and The Humber","595","535","44180","48830"
"In post","2021","Declared non-disabled","Legal","Cabinet Office","London","50","45","83880","79760"
"In post","2021","Declared non-disabled","Legal","Charity Commission","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Charity Commission","North West (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Competition and Markets Authority","London","130","125","68870","71370"
"In post","2021","Declared non-disabled","Legal","Competition and Markets Authority","Scotland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","North West (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","South West (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","Wales","30","30","48090","43110"
"In post","2021","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Education","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Education","North East (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Education","North West (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Education","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Education","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for International Trade","South East (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Transport","South East (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department for Work and Pensions","North West (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Foreign, Commonwealth and Development Office","London","60","55","62480","65220"
"In post","2021","Declared non-disabled","Legal","Foreign, Commonwealth and Development Office","South East (England)","35","25","49840","53630"
"In post","2021","Declared non-disabled","Legal","HM Land Registry","East Midlands (England)","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Land Registry","East of England","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Land Registry","London","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Land Registry","North East (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Land Registry","North West (England)","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Land Registry","South West (England)","30","30","47540","38500"
"In post","2021","Declared non-disabled","Legal","HM Land Registry","Wales","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Land Registry","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Land Registry","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","East Midlands (England)","55","50","26620","25560"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","London","225","215","54320","59160"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","North East (England)","35","35","34420","31810"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","North West (England)","170","160","37890","31810"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","Northern Ireland","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","Scotland","40","35","35030","31810"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","South East (England)","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","South West (England)","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","Wales","30","30","34040","31810"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","West Midlands (England)","35","35","32910","31810"
"In post","2021","Declared non-disabled","Legal","HM Revenue and Customs","Yorkshire and The Humber","60","55","38360","31810"
"In post","2021","Declared non-disabled","Legal","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Ministry of Defence","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Ministry of Defence","South West (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Ministry of Justice","East Midlands (England)","60","55","39030","41320"
"In post","2021","Declared non-disabled","Legal","Ministry of Justice","East of England","65","60","41960","42750"
"In post","2021","Declared non-disabled","Legal","Ministry of Justice","London","290","270","50480","51610"
"In post","2021","Declared non-disabled","Legal","Ministry of Justice","North East (England)","65","60","39920","41070"
"In post","2021","Declared non-disabled","Legal","Ministry of Justice","North West (England)","125","110","42720","42910"
"In post","2021","Declared non-disabled","Legal","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Ministry of Justice","South East (England)","90","75","44730","45100"
"In post","2021","Declared non-disabled","Legal","Ministry of Justice","South West (England)","70","65","41120","41990"
"In post","2021","Declared non-disabled","Legal","Ministry of Justice","Wales","70","65","40410","41870"
"In post","2021","Declared non-disabled","Legal","Ministry of Justice","West Midlands (England)","105","95","39900","41870"
"In post","2021","Declared non-disabled","Legal","Ministry of Justice","Yorkshire and The Humber","85","75","37430","40230"
"In post","2021","Declared non-disabled","Legal","National Crime Agency","London","10","10","[c]","[c]"
