"Status","Year","Age","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Greater Manchester","35","[c]","35440","30820"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Hampshire and Isle of Wight","15","[c]","30370","24880"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Inner London - West","85","[c]","44450","41950"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Kent","35","[c]","24410","24880"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Merseyside","40","[c]","23960","21430"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Northern Ireland","20","[c]","24390","24880"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Outer London - South","75","[c]","44820","41950"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Outer London - West and North West","35","[c]","30340","28650"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","South Yorkshire","35","[c]","30290","21430"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","West Central Scotland","15","[c]","24810","24880"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Home Office","West Yorkshire","20","[c]","25590","24880"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","10","[c]","21320","20880"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Institute for Apprenticeships and Technical Education","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","Ministry of Justice","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","40","[c]","35240","30890"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Inner London - East","45","[c]","43800","40450"
"New entrant CS","2021","30-39","Met Office","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Met Office","Department for Business, Energy and Industrial Strategy","Devon","30","[c]","32790","32060"
"New entrant CS","2021","30-39","Met Office","Department for Business, Energy and Industrial Strategy","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","15","[c]","29150","30620"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","75","[c]","30530","25540"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Cumbria","10","[c]","28080","23540"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","20","[c]","30810","20920"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","10","[c]","29560","25000"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","40","[c]","26680","26350"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","10","[c]","32580","33000"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","115","[c]","30030","26670"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","10","[c]","24190","20920"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","110","[c]","33110","33000"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","40","[c]","39820","37000"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","15","[c]","28420","26350"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","10","[c]","23040","20920"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","20","[c]","31690","23540"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","10","[c]","25850","19930"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","20","[c]","28680","26350"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","25","[c]","26510","23540"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands","10","[c]","30730","26350"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Inner London - West","45","[c]","43950","41070"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Midlands","10","[c]","39280","36340"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - East","55","[c]","43810","40480"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Inner London - West","90","[c]","46060","41400"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","South Yorkshire","15","[c]","48340","47730"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Ministry of Justice","West Yorkshire","25","[c]","32340","30990"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Cheshire","60","[c]","32240","30640"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","34410","34140"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Inner London - East","75","[c]","41680","40170"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Kent","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Northumberland and Tyne and Wear","10","[c]","28000","24240"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","West Midlands","25","[c]","34780","34140"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","National Crime Agency","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Infrastructure Commission","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Records of Scotland","Scottish Government","Eastern Scotland","10","[c]","36250","34600"
"New entrant CS","2021","30-39","National Savings and Investments","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Savings and Investments","Chancellor's other departments","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Savings and Investments","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","Northern Ireland Office","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Budget Responsibility","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Greater Manchester","15","[c]","37730","32010"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Inner London - West","15","[c]","52880","51360"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","30","[c]","46090","39780"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","45","[c]","30000","25000"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","20","[c]","33240","31000"
"New entrant CS","2021","30-39","Office of Rail and Road","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Office of Rail and Road","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of the Public Guardian","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","30760","26050"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","35620","37000"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Derbyshire and Nottinghamshire","20","[c]","31770","28590"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","East Anglia","15","[c]","38210","36030"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Essex","10","[c]","30780","31370"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","33560","32490"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Greater Manchester","20","[c]","28670","26560"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Inner London - East","180","[c]","40980","38890"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Outer London - West and North West","65","[c]","35950","32330"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","West Midlands","25","[c]","31380","28590"
"New entrant CS","2021","30-39","Public Health England","Department of Health and Social Care","West Yorkshire","10","[c]","27820","28590"
"New entrant CS","2021","30-39","Registers of Scotland","Scottish Government","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Revenue Scotland","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","10","[c]","22260","20850"
"New entrant CS","2021","30-39","Scottish Courts and Tribunals Service","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Forestry","Scottish Government","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Forestry","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Forestry","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Forestry","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government (excl. agencies)","Scottish Government","Eastern Scotland","190","[c]","38390","38540"
"New entrant CS","2021","30-39","Scottish Government (excl. agencies)","Scottish Government","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government (excl. agencies)","Scottish Government","North Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government (excl. agencies)","Scottish Government","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government (excl. agencies)","Scottish Government","West Central Scotland","55","[c]","40470","38540"
"New entrant CS","2021","30-39","Scottish Housing Regulator","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
