"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","G6","Heterosexual / straight","210","200","67260","64990"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","G6","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","G6","Undeclared","35","35","67640","64990"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","G6","Unknown","35","35","65380","64990"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","495","480","55220","53600"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","G7","LGBO","60","60","54950","53600"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","G7","Undeclared","85","85","54560","53600"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","G7","Unknown","170","165","51590","50450"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","295","280","33220","33570"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","HEO","LGBO","40","40","33230","33570"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","HEO","Undeclared","45","40","33500","33570"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","HEO","Unknown","305","295","33240","32810"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","70","70","78520","73830"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","380","370","42030","40220"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","SEO","LGBO","45","45","40560","40050"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","SEO","Undeclared","40","40","40960","40220"
"In post","2021","30-39","Department for Business, Energy and Industrial Strategy","SEO","Unknown","365","350","40890","40050"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G6","Heterosexual / straight","60","60","66770","65480"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G6","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G6","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","185","180","56180","52250"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G7","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","G7","Unknown","35","35","57050","52670"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","HEO","Heterosexual / straight","110","110","36850","34280"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","HEO","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","35","35","78600","75500"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Education","AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","30-39","Department for Education","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Education","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Education","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Education","EO","Heterosexual / straight","145","135","26520","26000"
"In post","2021","30-39","Department for Education","EO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Department for Education","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Department for Education","EO","Unknown","30","30","26120","25000"
"In post","2021","30-39","Department for Education","G6","Heterosexual / straight","175","165","63830","64180"
"In post","2021","30-39","Department for Education","G6","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Department for Education","G6","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Department for Education","G6","Unknown","45","45","64820","64500"
"In post","2021","30-39","Department for Education","G7","Heterosexual / straight","395","375","52180","51280"
"In post","2021","30-39","Department for Education","G7","LGBO","45","45","51900","50630"
"In post","2021","30-39","Department for Education","G7","Undeclared","55","55","52330","53420"
"In post","2021","30-39","Department for Education","G7","Unknown","110","105","52760","53420"
"In post","2021","30-39","Department for Education","HEO","Heterosexual / straight","305","290","31000","30090"
"In post","2021","30-39","Department for Education","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Department for Education","HEO","Undeclared","30","25","[c]","[c]"
"In post","2021","30-39","Department for Education","HEO","Unknown","55","55","31990","30200"
"In post","2021","30-39","Department for Education","SCS level","Heterosexual / straight","40","40","74220","74100"
"In post","2021","30-39","Department for Education","SCS level","LGBO","10","5","[c]","[c]"
"In post","2021","30-39","Department for Education","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Education","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Department for Education","SEO","Heterosexual / straight","410","395","38860","37100"
"In post","2021","30-39","Department for Education","SEO","LGBO","35","35","39200","36990"
"In post","2021","30-39","Department for Education","SEO","Undeclared","40","40","39950","40230"
"In post","2021","30-39","Department for Education","SEO","Unknown","105","100","39070","37100"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","180","155","21370","21050"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","AO","LGBO","20","15","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","AO","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","AO","Unknown","155","140","21180","21050"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","210","200","25960","25190"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","EO","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","EO","Unknown","120","115","25330","25100"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","65","65","62440","62780"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","G6","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","G6","Unknown","30","30","63170","63220"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","295","285","51250","52290"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","G7","LGBO","40","35","51970","52290"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","G7","Undeclared","35","35","50830","48990"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","G7","Unknown","95","90","52050","52840"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","320","305","30820","30040"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","HEO","Undeclared","35","30","31200","30390"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","HEO","Unknown","120","115","30550","30040"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","420","405","38020","37230"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","SEO","LGBO","35","30","38470","38750"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","SEO","Undeclared","40","40","37550","36970"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs","SEO","Unknown","135","125","37630","36970"
"In post","2021","30-39","Department for International Trade","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","30-39","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for International Trade","EO","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Department for International Trade","G6","Heterosexual / straight","75","75","61710","62170"
"In post","2021","30-39","Department for International Trade","G6","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Department for International Trade","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Department for International Trade","G6","Unknown","30","30","62130","62170"
"In post","2021","30-39","Department for International Trade","G7","Heterosexual / straight","165","165","52240","51970"
"In post","2021","30-39","Department for International Trade","G7","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Department for International Trade","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Department for International Trade","G7","Unknown","95","95","52970","51970"
"In post","2021","30-39","Department for International Trade","HEO","Heterosexual / straight","50","50","31860","32120"
"In post","2021","30-39","Department for International Trade","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Department for International Trade","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Department for International Trade","HEO","Unknown","40","40","32630","32120"
"In post","2021","30-39","Department for International Trade","SCS level","Heterosexual / straight","30","30","74600","73720"
"In post","2021","30-39","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for International Trade","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","30-39","Department for International Trade","SEO","Heterosexual / straight","75","75","38780","38540"
"In post","2021","30-39","Department for International Trade","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Department for International Trade","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Department for International Trade","SEO","Unknown","40","40","39600","38540"
"In post","2021","30-39","Department for Transport","AA","Heterosexual / straight","170","135","18540","18060"
"In post","2021","30-39","Department for Transport","AA","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Department for Transport","AA","Undeclared","75","55","18340","18060"
"In post","2021","30-39","Department for Transport","AA","Unknown","65","50","18530","18060"
"In post","2021","30-39","Department for Transport","AO","Heterosexual / straight","695","615","22190","21590"
"In post","2021","30-39","Department for Transport","AO","LGBO","45","45","21940","21590"
"In post","2021","30-39","Department for Transport","AO","Undeclared","160","140","22200","21590"
"In post","2021","30-39","Department for Transport","AO","Unknown","180","160","22540","21590"
"In post","2021","30-39","Department for Transport","EO","Heterosexual / straight","505","485","27770","26700"
"In post","2021","30-39","Department for Transport","EO","LGBO","35","35","28300","26700"
"In post","2021","30-39","Department for Transport","EO","Undeclared","70","65","28180","26780"
"In post","2021","30-39","Department for Transport","EO","Unknown","145","140","27650","26470"
"In post","2021","30-39","Department for Transport","G6","Heterosexual / straight","100","100","65540","66090"
"In post","2021","30-39","Department for Transport","G6","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Department for Transport","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Department for Transport","G6","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Department for Transport","G7","Heterosexual / straight","260","255","55160","54760"
"In post","2021","30-39","Department for Transport","G7","LGBO","20","20","[c]","[c]"
