"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - East","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - West","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - West","EO","150","[c]","28170","27680"
"Leaver Dept.","2021","Policy","London","Inner London - West","G6","115","[c]","64180","64380"
"Leaver Dept.","2021","Policy","London","Inner London - West","G7","375","[c]","53900","53380"
"Leaver Dept.","2021","Policy","London","Inner London - West","HEO","455","[c]","33670","33210"
"Leaver Dept.","2021","Policy","London","Inner London - West","SCS level","80","[c]","86410","76540"
"Leaver Dept.","2021","Policy","London","Inner London - West","SEO","220","[c]","40640","40050"
"Leaver Dept.","2021","Policy","London","Inner London - West","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - South","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - South","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Cheshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northern Ireland","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","15","[c]","31790","30230"
"Leaver Dept.","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","[c]","39190","36970"
"Leaver Dept.","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","East Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","East Wales","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","East Wales","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","North Yorkshire","HEO","15","[c]","31480","30080"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","North Yorkshire","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","South Yorkshire","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","West Yorkshire","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - West","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - West","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - West","G7","20","[c]","56260","57460"
"Leaver Dept.","2021","Project Delivery","London","Inner London - West","HEO","25","[c]","33740","33090"
"Leaver Dept.","2021","Project Delivery","London","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - West","SEO","25","[c]","42790","42470"
"Leaver Dept.","2021","Project Delivery","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Outer London - South","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Outer London - South","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","Northumberland and Tyne and Wear","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","25","[c]","23240","24010"
"Leaver Dept.","2021","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","20","[c]","51450","54540"
"Leaver Dept.","2021","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","55","[c]","28740","28660"
"Leaver Dept.","2021","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","35","[c]","39100","40230"
"Leaver Dept.","2021","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","East Wales","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wales","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Yorkshire and The Humber","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Midlands (England)","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Wales","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","West Midlands (England)","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","West Midlands (England)","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
