"Status","Year","Function_of_post","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Female","Heterosexual / straight","460","[c]","27350","22570"
"Leaver Dept.","2021","No function","Ministry of Justice","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Female","Unknown","90","[c]","28890","22680"
"Leaver Dept.","2021","No function","Ministry of Justice","Male","Heterosexual / straight","250","[c]","27690","22570"
"Leaver Dept.","2021","No function","Ministry of Justice","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Male","Unknown","55","[c]","29090","22680"
"Leaver Dept.","2021","No function","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
