"Status","Year","Ethnicity","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Causeway Coast and Glens","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Bedfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Bedfordshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Bedfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Bedfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Bedfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Hampshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Hampshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Valleys","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire East","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire East","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire East","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire East","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire East","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire West and Chester","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire West and Chester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire West and Chester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire West and Chester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Chorley and West Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Chorley and West Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Chorley and West Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Chorley and West Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Chorley and West Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","City of Edinburgh","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","City of Edinburgh","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","City of Edinburgh","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Clackmannanshire and Fife","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Clackmannanshire and Fife","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Clackmannanshire and Fife","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Clackmannanshire and Fife","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Clackmannanshire and Fife","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Clackmannanshire and Fife","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Conwy and Denbighshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Conwy and Denbighshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Conwy and Denbighshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Conwy and Denbighshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Coventry","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Coventry","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Coventry","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Coventry","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Coventry","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Coventry","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Croydon","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Croydon","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Croydon","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Croydon","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Croydon","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Croydon","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Croydon","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Darlington","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Darlington","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Darlington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Darlington","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Darlington","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derby","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derby","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derby","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derby","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derby","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derry City and Strabane","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derry City and Strabane","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derry City and Strabane","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Derry City and Strabane","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dorset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dudley","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dudley","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dudley","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dudley","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dudley","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dumfries and Galloway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dumfries and Galloway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dumfries and Galloway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Dumfries and Galloway","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Durham CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Durham CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Durham CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Durham CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Durham CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Durham CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Durham CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Durham CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ealing","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ealing","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ealing","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ealing","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Ayrshire and North Ayrshire mainland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Ayrshire and North Ayrshire mainland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Ayrshire and North Ayrshire mainland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Ayrshire and North Ayrshire mainland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Ayrshire and North Ayrshire mainland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Cumbria","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Derbyshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Derbyshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Lancashire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Lothian and Midlothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Lothian and Midlothian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Merseyside","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Merseyside","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Riding of Yorkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Riding of Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Riding of Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Riding of Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Riding of Yorkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Riding of Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Surrey","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Sussex CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Sussex CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Sussex CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Sussex CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Sussex CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Sussex CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Sussex CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Enfield","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Enfield","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Enfield","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Haven Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Haven Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Haven Gateway","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Haven Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Haven Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Haven Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Thames Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Thames Gateway","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Thames Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Thames Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Falkirk","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Falkirk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Falkirk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Falkirk","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Falkirk","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Falkirk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Falkirk","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Flintshire and Wrexham","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Flintshire and Wrexham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Flintshire and Wrexham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Flintshire and Wrexham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Flintshire and Wrexham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Flintshire and Wrexham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Glasgow City","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Glasgow City","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Glasgow City","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Glasgow City","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Glasgow City","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester North East","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester North East","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester North East","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester North East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester North East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester North East","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
