"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Home Office","London","G6","40","[c]","68380","68720"
"Leaver Dept.","2021","Home Office","London","G7","105","[c]","57180","57460"
"Leaver Dept.","2021","Home Office","London","HEO","165","[c]","34870","35050"
"Leaver Dept.","2021","Home Office","London","SCS level","25","[c]","89400","79900"
"Leaver Dept.","2021","Home Office","London","SEO","110","[c]","42370","41970"
"Leaver Dept.","2021","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Outside London","AO","130","[c]","21180","21010"
"Leaver Dept.","2021","Home Office","Outside London","EO","225","[c]","24950","24890"
"Leaver Dept.","2021","Home Office","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Outside London","G7","15","[c]","53220","52070"
"Leaver Dept.","2021","Home Office","Outside London","HEO","70","[c]","31010","30830"
"Leaver Dept.","2021","Home Office","Outside London","SEO","30","[c]","38200","37560"
"Leaver Dept.","2021","Ministry of Defence","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","EO","25","[c]","30250","30110"
"Leaver Dept.","2021","Ministry of Defence","London","G6","10","[c]","70200","69800"
"Leaver Dept.","2021","Ministry of Defence","London","G7","20","[c]","59080","59730"
"Leaver Dept.","2021","Ministry of Defence","London","HEO","25","[c]","35650","37640"
"Leaver Dept.","2021","Ministry of Defence","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","London","SEO","50","[c]","45550","45200"
"Leaver Dept.","2021","Ministry of Defence","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Outside London","AO","60","[c]","21230","20920"
"Leaver Dept.","2021","Ministry of Defence","Outside London","EO","130","[c]","23820","25000"
"Leaver Dept.","2021","Ministry of Defence","Outside London","G6","30","[c]","65650","64220"
"Leaver Dept.","2021","Ministry of Defence","Outside London","G7","95","[c]","51510","53020"
"Leaver Dept.","2021","Ministry of Defence","Outside London","HEO","220","[c]","29980","30450"
"Leaver Dept.","2021","Ministry of Defence","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Outside London","SEO","140","[c]","39080","39940"
"Leaver Dept.","2021","Ministry of Defence","Outside London","Unknown","10","[c]","45830","40750"
"Leaver Dept.","2021","Ministry of Defence","Overseas","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","EO","55","[c]","27430","27310"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","G6","30","[c]","63510","63420"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","G7","75","[c]","52290","51580"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","HEO","105","[c]","33100","32970"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","SEO","40","[c]","40660","39600"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Outside London","G7","10","[c]","48740","48810"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Outside London","HEO","15","[c]","30900","30190"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","AO","70","[c]","22830","22680"
"Leaver Dept.","2021","Ministry of Justice","London","EO","85","[c]","26890","26410"
"Leaver Dept.","2021","Ministry of Justice","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","G7","90","[c]","58690","58130"
"Leaver Dept.","2021","Ministry of Justice","London","HEO","105","[c]","31570","30850"
"Leaver Dept.","2021","Ministry of Justice","London","SCS level","20","[c]","96180","88220"
"Leaver Dept.","2021","Ministry of Justice","London","SEO","110","[c]","39840","37890"
"Leaver Dept.","2021","Ministry of Justice","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outside London","AA","40","[c]","17660","16840"
"Leaver Dept.","2021","Ministry of Justice","Outside London","AO","345","[c]","19770","19930"
"Leaver Dept.","2021","Ministry of Justice","Outside London","EO","155","[c]","22670","22570"
"Leaver Dept.","2021","Ministry of Justice","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outside London","G7","25","[c]","55750","54780"
"Leaver Dept.","2021","Ministry of Justice","Outside London","HEO","100","[c]","28910","28580"
"Leaver Dept.","2021","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outside London","SEO","75","[c]","39980","38350"
"Leaver Dept.","2021","Ministry of Justice","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","London","SEO","10","[c]","49820","48900"
"Leaver Dept.","2021","National Crime Agency","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","G7","10","[c]","55320","52850"
"Leaver Dept.","2021","Northern Ireland Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Outside London","HEO","10","[c]","31980","32010"
"Leaver Dept.","2021","Office for Standards in Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","G7","15","[c]","56200","55220"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Outside London","AO","20","[c]","23150","22820"
"Leaver Dept.","2021","Scottish Government","Outside London","EO","15","[c]","27940","29190"
"Leaver Dept.","2021","Scottish Government","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Outside London","G7","10","[c]","58140","58700"
"Leaver Dept.","2021","Scottish Government","Outside London","HEO","15","[c]","34820","35110"
"Leaver Dept.","2021","Scottish Government","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","G6","[c]","[c]","[c]","[c]"
