"Status","Year","Disability","Function_of_post","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","No function","Cabinet Office","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","AO","155","[c]","21120","20880"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","EO","195","[c]","24760","24250"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","HEO","115","[c]","32850","33570"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Business, Energy and Industrial Strategy","SEO","40","[c]","40270","40050"
"New entrant CS","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Digital, Culture, Media and Sport","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Education","EO","95","[c]","26230","25000"
"New entrant CS","2021","Unknown","No function","Department for Education","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Education","G7","40","[c]","51670","51520"
"New entrant CS","2021","Unknown","No function","Department for Education","HEO","95","[c]","30920","29360"
"New entrant CS","2021","Unknown","No function","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Education","SEO","55","[c]","37830","36500"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","AO","50","[c]","22680","23660"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","EO","70","[c]","22290","22430"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","HEO","60","[c]","32300","32560"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Environment, Food and Rural Affairs","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for International Trade","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for International Trade","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for International Trade","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for International Trade","HEO","35","[c]","32020","31800"
"New entrant CS","2021","Unknown","No function","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for International Trade","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Transport","AA","60","[c]","18050","18060"
"New entrant CS","2021","Unknown","No function","Department for Transport","AO","190","[c]","23500","21590"
"New entrant CS","2021","Unknown","No function","Department for Transport","EO","50","[c]","27800","26130"
"New entrant CS","2021","Unknown","No function","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Transport","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Transport","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Transport","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Work and Pensions","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","EO","115","[c]","26640","27270"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","G6","40","[c]","64780","66230"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","G7","90","[c]","52220","53360"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","HEO","265","[c]","31850","32790"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Department of Health and Social Care","SEO","85","[c]","39390","40650"
"New entrant CS","2021","Unknown","No function","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Land Registry","AO","485","[c]","22530","22350"
"New entrant CS","2021","Unknown","No function","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","AO","1180","[c]","20210","20140"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","EO","100","[c]","25780","25560"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","HEO","80","[c]","33710","31810"
"New entrant CS","2021","Unknown","No function","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Defence","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Defence","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Defence","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Housing, Communities and Local Government","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","AA","775","[c]","19790","20600"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","AO","1745","[c]","23120","22680"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","EO","150","[c]","24240","24440"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","HEO","90","[c]","29440","30850"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","SEO","55","[c]","37720","36800"
"New entrant CS","2021","Unknown","No function","Ministry of Justice","Unknown","415","[c]","22480","22920"
"New entrant CS","2021","Unknown","No function","National Crime Agency","AO","55","[c]","21920","20800"
"New entrant CS","2021","Unknown","No function","National Crime Agency","EO","570","[c]","30940","32260"
"New entrant CS","2021","Unknown","No function","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","National Crime Agency","HEO","145","[c]","40990","40210"
"New entrant CS","2021","Unknown","No function","National Crime Agency","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office for Standards in Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office for Standards in Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office for Standards in Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office of Gas and Electricity Markets","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office of Gas and Electricity Markets","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office of Gas and Electricity Markets","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other Cabinet Office Agencies","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other Cabinet Office Agencies","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other Cabinet Office Agencies","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other Cabinet Office Agencies","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Other Cabinet Office Agencies","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Scottish Government","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Scottish Government","AO","180","[c]","20820","20810"
"New entrant CS","2021","Unknown","No function","Scottish Government","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Scottish Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Scottish Government","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","United Kingdom Statistics Authority","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","United Kingdom Statistics Authority","AO","50","[c]","19540","19130"
"New entrant CS","2021","Unknown","No function","United Kingdom Statistics Authority","EO","35","[c]","23830","23050"
"New entrant CS","2021","Unknown","No function","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","United Kingdom Statistics Authority","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","United Kingdom Statistics Authority","HEO","55","[c]","30100","29540"
"New entrant CS","2021","Unknown","No function","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","United Kingdom Statistics Authority","SEO","35","[c]","36870","36030"
"New entrant CS","2021","Unknown","No function","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Water Services Regulation Authority","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Education","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Land Registry","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","HM Revenue and Customs","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","EO","105","[c]","18930","16780"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","HEO","30","[c]","30940","31500"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","SEO","50","[c]","41630","40000"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Defence","Unknown","35","[c]","24500","16780"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Housing, Communities and Local Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Justice","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Justice","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Justice","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Ministry of Justice","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","National Crime Agency","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Scotland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","United Kingdom Statistics Authority","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Transport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","AO","55","[c]","20940","20880"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","EO","35","[c]","24990","24500"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","HM Revenue and Customs","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Scottish Government","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Scottish Government","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Cabinet Office","AO","45","[c]","20570","20800"
"New entrant CS","2021","Unknown","Security","Cabinet Office","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Cabinet Office","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Education","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Transport","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
