"Status","Year","Disability","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Department for Transport","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Communications","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Economics","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Other","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Policy","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Unknown","AA/AO","205","[c]","21660","21010"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Unknown","EO","415","[c]","28660","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Medicine","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Medicine","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Operational Delivery","AA/AO","30","[c]","19800","19630"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Operational Delivery","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Operational Delivery","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Operational Delivery","SEO/HEO","80","[c]","35430","36330"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Science and Engineering","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Science and Engineering","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Science and Engineering","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Policy","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Veterinarian","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Tax","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Tax","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Tax","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Economics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Policy","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Policy","SEO/HEO","55","[c]","31660","32320"
"New entrant CS","2021","Undeclared","HM Treasury","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Other","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Other","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Science and Engineering","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Science and Engineering","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Security","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Operational Delivery","AA/AO","110","[c]","21990","20600"
"New entrant CS","2021","Undeclared","Ministry of Justice","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Operational Delivery","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
