"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for Work and Pensions","Operational Delivery","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Operational Delivery","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Operational Delivery","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Policy","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Policy","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Science and Engineering","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Science and Engineering","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Science and Engineering","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Cheshire","Warrington","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","Derby","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","Nottingham","15","[c]","25210","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Devon","Devon CC","20","[c]","25350","26580"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Devon","Plymouth","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Dorset and Somerset","Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","East Wales","Cardiff and Vale of Glamorgan","30","[c]","26390","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","East Wales","Flintshire and Wrexham","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Eastern Scotland","Angus and Dundee City","15","[c]","25490","21010"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Eastern Scotland","Clackmannanshire and Fife","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Eastern Scotland","Falkirk","15","[c]","25450","21010"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Essex","Essex Thames Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","20","[c]","26310","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Greater Manchester","Greater Manchester North East","10","[c]","28490","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Greater Manchester","Greater Manchester North West","20","[c]","24460","21010"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Greater Manchester","Greater Manchester South East","20","[c]","26180","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Greater Manchester","Greater Manchester South West","15","[c]","24420","21010"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Greater Manchester","Manchester","45","[c]","32370","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Hampshire and Isle of Wight","North Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Inner London - East","Hackney and Newham","15","[c]","32280","31060"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Inner London - East","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Inner London - East","Lambeth","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Inner London - East","Lewisham and Southwark","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Inner London - West","Westminster","125","[c]","46660","39960"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Kent","East Kent","15","[c]","27500","24520"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Lancashire","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Lancashire","Blackpool","45","[c]","34030","31380"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Lancashire","East Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Lancashire","Mid Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Merseyside","Liverpool","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Merseyside","Sefton","10","[c]","27330","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Merseyside","Wirral","20","[c]","25900","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Northumberland and Tyne and Wear","Northumberland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Northumberland and Tyne and Wear","Sunderland","35","[c]","25510","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Northumberland and Tyne and Wear","Tyneside","125","[c]","27610","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outer London - East and North East","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outer London - East and North East","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outer London - East and North East","Redbridge and Waltham Forest","15","[c]","28840","25110"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outer London - South","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outer London - South","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Shropshire and Staffordshire","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","South Yorkshire","Sheffield","45","[c]","36050","34450"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Surrey, East and West Sussex","East Sussex CC","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Tees Valley and Durham","Durham CC","15","[c]","24460","21010"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","15","[c]","27490","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Tees Valley and Durham","South Teesside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","Unknown","Unknown","20","[c]","29450","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Central Scotland","Glasgow City","70","[c]","25660","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Central Scotland","North Lanarkshire","10","[c]","24450","26840"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Midlands","Birmingham","25","[c]","27770","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Midlands","Dudley","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Midlands","Sandwell","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Midlands","Wolverhampton","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Wales and The Valleys","Gwent Valleys","10","[c]","29720","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Wales and The Valleys","Gwynedd","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Wales and The Valleys","Swansea","15","[c]","24330","21010"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Yorkshire","Bradford","10","[c]","26040","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Yorkshire","Calderdale and Kirklees","10","[c]","27740","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Yorkshire","Leeds","65","[c]","37340","33540"
"Leaver Dept.","2021","Department for Work and Pensions","Unknown","West Yorkshire","Wakefield","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Communications","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Communications","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Digital, Data and Technology","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Digital, Data and Technology","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Digital, Data and Technology","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Human Resources","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Human Resources","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Knowledge and Information Management","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Knowledge and Information Management","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Medicine","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Operational Delivery","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Operational Delivery","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Operational Delivery","Inner London - East","Lambeth","15","[c]","49030","52810"
"Leaver Dept.","2021","Department of Health and Social Care","Operational Delivery","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Operational Delivery","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Operational Delivery","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Operational Delivery","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Operational Delivery","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Operational Delivery","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Policy","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Science and Engineering","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Science and Engineering","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Science and Engineering","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Science and Engineering","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Science and Engineering","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Science and Engineering","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Inner London - East","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Inner London - West","Westminster","135","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care","Unknown","West Yorkshire","Leeds","30","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Communications","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Communications","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Communications","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Counter Fraud","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Counter Fraud","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Economics","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Finance","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Human Resources","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Intelligence Analysis","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Legal","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Operational Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Operational Delivery","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Operational Research","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Other","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Policy","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Policy","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Policy","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Science and Engineering","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Unknown","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Unknown","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Commercial","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Communications","Inner London - West","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Communications","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Economics","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Finance","Southern Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Human Resources","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Intelligence Analysis","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Legal","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
