"Status","Year","Age","Ethnicity","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","White","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Angus and Dundee City","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","City of Edinburgh","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Dumfries and Galloway","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Glasgow City","40","[c]","23300","21430"
"Leaver CS","2021","20-29","White","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","North Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","South Lanarkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Scotland","West Lothian","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Berkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Buckinghamshire CC","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Central Hampshire","45","[c]","22670","19930"
"Leaver CS","2021","20-29","White","South East (England)","East Kent","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","East Surrey","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","East Sussex CC","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Kent Thames Gateway","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Medway","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Mid Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Milton Keynes","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Oxfordshire","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Portsmouth","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","South Hampshire","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","West Kent","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","West Surrey","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South East (England)","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","85","[c]","24680","23690"
"Leaver CS","2021","20-29","White","South West (England)","Bournemouth and Poole","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South West (England)","Bristol, City of","60","[c]","26330","22730"
"Leaver CS","2021","20-29","White","South West (England)","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South West (England)","Devon CC","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South West (England)","Dorset CC","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South West (England)","Plymouth","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South West (England)","Somerset","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South West (England)","Wiltshire","80","[c]","21660","19630"
"Leaver CS","2021","20-29","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Wales","Cardiff and Vale of Glamorgan","65","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Wales","Flintshire and Wrexham","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Wales","Gwynedd","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Wales","Monmouthshire and Newport","40","[c]","22720","19130"
"Leaver CS","2021","20-29","White","Wales","South West Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Wales","Swansea","55","[c]","21900","21590"
"Leaver CS","2021","20-29","White","West Midlands (England)","Birmingham","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Coventry","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Dudley","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Staffordshire CC","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Wolverhampton","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands (England)","Worcestershire","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","Calderdale and Kirklees","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","East Riding of Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","Leeds","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","Sheffield","35","[c]","24060","21010"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","Wakefield","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Yorkshire and The Humber","York","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East of England","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Barnet","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Lambeth","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Tower Hamlets","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","London","Westminster","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North East (England)","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Manchester","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","South West (England)","Wiltshire","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Birmingham","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","Leeds","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
