"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Charity Commission","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Charity Commission","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Competition and Markets Authority","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Ministry of Justice","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","SEO/HEO","Female","35","[c]","33790","34800"
"New entrant CS","2021","Crown Commercial Service","Other Cabinet Office Agencies","SEO/HEO","Male","50","[c]","33330","34800"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","AA/AO","Female","65","[c]","20790","20760"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Scottish Government","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","AA/AO","Female","225","[c]","20410","20120"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","AA/AO","Male","85","[c]","20360","20120"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","EO","Female","65","[c]","26730","26970"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","G6/G7","Female","115","[c]","51230","50520"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","G6/G7","Male","105","[c]","51790","50520"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","SEO/HEO","Female","70","[c]","38120","38000"
"New entrant CS","2021","Crown Prosecution Service","Attorney General's Departments","SEO/HEO","Male","40","[c]","37500","38000"
"New entrant CS","2021","Debt Management Office","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","EO","Female","105","[c]","20870","20000"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","EO","Male","195","[c]","21120","19040"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","G6/G7","Male","40","[c]","59040","55000"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","SEO/HEO","Female","100","[c]","35210","36500"
"New entrant CS","2021","Defence Equipment and Support","Ministry of Defence","SEO/HEO","Male","265","[c]","35890","34000"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","Female","45","[c]","30180","28650"
"New entrant CS","2021","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","Male","65","[c]","32320","32000"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","Female","70","[c]","27860","27680"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","Male","50","[c]","28720","27680"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","Female","50","[c]","56570","53380"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","Male","55","[c]","59160","53380"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","235","[c]","35690","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","240","[c]","35760","33570"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","Female","55","[c]","27180","26180"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","Female","40","[c]","55790","51730"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6/G7","Male","45","[c]","56240","54000"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","120","[c]","35820","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","105","[c]","36130","34020"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","EO","Female","145","[c]","26130","25000"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","EO","Male","70","[c]","26050","25000"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","G6/G7","Female","65","[c]","54980","53420"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","G6/G7","Male","55","[c]","55160","53420"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","SEO/HEO","Female","145","[c]","34100","32940"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","SEO/HEO","Male","110","[c]","34580","36500"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Department for Education","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","Female","100","[c]","23910","24920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","Male","75","[c]","24680","25170"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6/G7","Female","95","[c]","52920","52290"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6/G7","Male","115","[c]","54340","52450"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","325","[c]","33530","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","260","[c]","33050","32560"
"New entrant CS","2021","Department for International Trade","Department for International Trade","AA/AO","Female","30","[c]","18430","18200"
"New entrant CS","2021","Department for International Trade","Department for International Trade","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Department for International Trade","EO","Female","40","[c]","25800","26250"
"New entrant CS","2021","Department for International Trade","Department for International Trade","EO","Male","30","[c]","25780","26250"
"New entrant CS","2021","Department for International Trade","Department for International Trade","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Department for International Trade","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Department for International Trade","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Department for International Trade","SEO/HEO","Female","105","[c]","34020","31800"
"New entrant CS","2021","Department for International Trade","Department for International Trade","SEO/HEO","Male","105","[c]","33570","31800"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","EO","Female","80","[c]","27270","29970"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","EO","Male","55","[c]","27030","29970"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","G6/G7","Female","40","[c]","57170","54110"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","G6/G7","Male","45","[c]","58440","54650"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","Female","140","[c]","34730","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","Male","180","[c]","34850","34710"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","Female","2950","[c]","21680","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","Male","2580","[c]","21530","21010"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","Female","6765","[c]","28620","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","Male","4120","[c]","28530","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","Female","55","[c]","55640","54000"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","Male","115","[c]","59330","57500"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","Female","200","[c]","34800","35000"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","Male","190","[c]","35570","35310"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","Female","140","[c]","26620","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","Male","75","[c]","26430","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","Female","135","[c]","56510","53360"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","Male","115","[c]","56510","53360"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","Female","365","[c]","33910","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","Male","220","[c]","34330","32790"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Female","155","[c]","19540","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","Male","110","[c]","20400","21590"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","EO","Male","30","[c]","26460","26130"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Female","40","[c]","21700","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","Male","80","[c]","25070","26580"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","EO","Female","30","[c]","24990","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","EO","Male","50","[c]","26980","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","Male","30","[c]","37170","34080"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Department for Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","ESTYN","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","ESTYN","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","ESTYN","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","ESTYN","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","SEO/HEO","Female","40","[c]","34620","32350"
"New entrant CS","2021","Food Standards Agency","Food Standards Agency","SEO/HEO","Male","30","[c]","35520","37350"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","AA/AO","Male","40","[c]","21770","21710"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","EO","Female","10","[c]","[c]","[c]"
