"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","National Crime Agency","Warrington","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Warrington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Sussex (North East)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Sussex (North East)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Sussex (North East)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Sussex (North East)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Camden and City of London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Camden and City of London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Camden and City of London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Camden and City of London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Camden and City of London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Camden and City of London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","City of Edinburgh","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","City of Edinburgh","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","City of Edinburgh","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","City of Edinburgh","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","City of Edinburgh","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","City of Edinburgh","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Dumfries and Galloway","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Dumfries and Galloway","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Durham CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Durham CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Belfast","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Belfast","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Westminster","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Westminster","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Westminster","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Westminster","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Birmingham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Birmingham","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Birmingham","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Birmingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Manchester","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Manchester","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Manchester","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Manchester","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","York","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","York","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","York","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","York","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","York","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","York","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Birmingham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Birmingham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Glasgow City","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Glasgow City","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","York","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","York","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Birmingham","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Birmingham","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Birmingham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Birmingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Birmingham","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Birmingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Haringey and Islington","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Haringey and Islington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Nottingham","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Nottingham","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Nottingham","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Nottingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Nottingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Nottingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Angus and Dundee City","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Angus and Dundee City","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Barnet","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Barnet","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Barnet","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Barnet","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Barnet","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Barnet","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Barnet","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Barnet","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Barnet","SEO/HEO","Female","35","[c]","36620","36700"
"Leaver CS","2021","Public Health England","Barnet","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Berkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Berkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Breckland and South Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Breckland and South Norfolk","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Breckland and South Norfolk","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Breckland and South Norfolk","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Surrey","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Surrey","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Surrey","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Surrey","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Surrey","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Surrey","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex Haven Gateway","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex Haven Gateway","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex Haven Gateway","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex Haven Gateway","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex Haven Gateway","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex Haven Gateway","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex Haven Gateway","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex Haven Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Gloucestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Gloucestershire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Harrow and Hillingdon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Harrow and Hillingdon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Heart of Essex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Heart of Essex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Heart of Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Heart of Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lambeth","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lambeth","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lambeth","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lambeth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lambeth","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lambeth","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lambeth","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lambeth","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lambeth","SEO/HEO","Female","40","[c]","37080","37630"
"Leaver CS","2021","Public Health England","Lambeth","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Leeds","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Leeds","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Leeds","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Leeds","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Leeds","G6/G7","Female","[c]","[c]","[c]","[c]"
