"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","Staffordshire CC","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Staffordshire CC","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Staffordshire CC","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Staffordshire CC","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Security","Staffordshire CC","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Staffordshire CC","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Staffordshire CC","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Staffordshire CC","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Security","Staffordshire CC","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Staffordshire CC","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Staffordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Staffordshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Suffolk","AA/AO","Heterosexual / straight","35","35","23350","19560"
"In post","2021","Security","Suffolk","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Suffolk","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Suffolk","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Security","Suffolk","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Suffolk","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Suffolk","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Suffolk","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Suffolk","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Suffolk","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Suffolk","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Sunderland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Sunderland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Sunderland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","AA/AO","Heterosexual / straight","35","35","25570","25390"
"In post","2021","Security","Swansea","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Security","Swansea","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Security","Swansea","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Security","Swansea","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","SEO/HEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Security","Swansea","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","SEO/HEO","Undeclared","10","5","[c]","[c]"
"In post","2021","Security","Swansea","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swindon","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Security","Swindon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","AA/AO","Heterosexual / straight","40","40","23350","20060"
"In post","2021","Security","Telford and Wrekin","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Security","Tower Hamlets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tower Hamlets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tower Hamlets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tower Hamlets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tower Hamlets","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tower Hamlets","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tower Hamlets","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Security","Tower Hamlets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tower Hamlets","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tower Hamlets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tower Hamlets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Security","Tyneside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","AA/AO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Security","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Security","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Security","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Security","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Security","Wakefield","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wakefield","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wakefield","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wakefield","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wakefield","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wandsworth","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Security","Wandsworth","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wandsworth","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wandsworth","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wandsworth","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wandsworth","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wandsworth","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wandsworth","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warrington","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warrington","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warrington","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","AA/AO","Heterosexual / straight","40","40","21430","19560"
"In post","2021","Security","Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Security","Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Security","Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Cumbria","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Security","West Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Cumbria","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Cumbria","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Security","West Cumbria","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Cumbria","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Cumbria","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Security","West Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Kent","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Security","West Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Kent","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Kent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Kent","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Kent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Northamptonshire","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Security","West Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Surrey","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Security","West Surrey","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Surrey","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Surrey","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Surrey","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Surrey","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Surrey","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Surrey","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Sussex (South West)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Sussex (South West)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Sussex (South West)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Sussex (South West)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Sussex (South West)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Westminster","AA/AO","Heterosexual / straight","150","150","26350","23090"
"In post","2021","Security","Westminster","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Security","Westminster","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Security","Westminster","AA/AO","Unknown","55","55","29850","29370"
"In post","2021","Security","Westminster","EO","Heterosexual / straight","80","80","30710","30370"
"In post","2021","Security","Westminster","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Security","Westminster","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Security","Westminster","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Security","Westminster","G6/G7","Heterosexual / straight","115","115","62150","59730"
"In post","2021","Security","Westminster","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Security","Westminster","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2021","Security","Westminster","G6/G7","Unknown","30","30","61550","57950"
"In post","2021","Security","Westminster","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Security","Westminster","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Westminster","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Security","Westminster","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Security","Westminster","SEO/HEO","Heterosexual / straight","225","220","41470","38860"
"In post","2021","Security","Westminster","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Security","Westminster","SEO/HEO","Undeclared","50","50","42480","39770"
"In post","2021","Security","Westminster","SEO/HEO","Unknown","55","55","39790","38250"
"In post","2021","Security","Westminster","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Westminster","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Westminster","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wiltshire","AA/AO","Heterosexual / straight","140","140","25320","20060"
"In post","2021","Security","Wiltshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wiltshire","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2021","Security","Wiltshire","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2021","Security","Wiltshire","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Security","Wiltshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wiltshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wiltshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wiltshire","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Security","Wiltshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wiltshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wiltshire","SEO/HEO","Heterosexual / straight","35","35","36200","33300"
"In post","2021","Security","Wiltshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wiltshire","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Security","Wiltshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Worcestershire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Worcestershire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Worcestershire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Worcestershire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Worcestershire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","Worcestershire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Worcestershire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Worcestershire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","York","AA/AO","Heterosexual / straight","75","65","21960","20920"
"In post","2021","Security","York","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Security","York","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","York","AA/AO","Unknown","100","95","21130","20920"
"In post","2021","Security","York","EO","Heterosexual / straight","45","45","27230","26670"
"In post","2021","Security","York","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Security","York","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Security","York","EO","Unknown","40","35","26530","26670"
"In post","2021","Security","York","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Security","York","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","York","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","York","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2021","Security","York","SEO/HEO","Heterosexual / straight","100","100","35680","33300"
"In post","2021","Security","York","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","York","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Security","York","SEO/HEO","Unknown","40","40","34640","33300"
"In post","2021","Security","York","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","York","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","York","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","AA/AO","Heterosexual / straight","80","70","21700","21010"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","AA/AO","Unknown","40","35","21920","21620"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","EO","Heterosexual / straight","250","235","27940","27570"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","EO","Undeclared","30","25","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","EO","Unknown","65","60","28210","27570"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","G6/G7","Heterosexual / straight","50","50","62640","61010"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","Heterosexual / straight","190","180","37720","35110"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","SEO/HEO","Unknown","75","70","38640","35110"
"In post","2021","Unknown","Angus and Dundee City","AA/AO","Heterosexual / straight","505","470","21280","21010"
"In post","2021","Unknown","Angus and Dundee City","AA/AO","LGBO","45","45","21190","21010"
"In post","2021","Unknown","Angus and Dundee City","AA/AO","Undeclared","60","55","20940","21010"
"In post","2021","Unknown","Angus and Dundee City","AA/AO","Unknown","195","180","21100","21010"
"In post","2021","Unknown","Angus and Dundee City","EO","Heterosexual / straight","290","270","27500","27570"
"In post","2021","Unknown","Angus and Dundee City","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Angus and Dundee City","EO","Undeclared","25","20","[c]","[c]"
"In post","2021","Unknown","Angus and Dundee City","EO","Unknown","75","65","27580","27570"
"In post","2021","Unknown","Angus and Dundee City","G6/G7","Heterosexual / straight","45","40","61610","61010"
"In post","2021","Unknown","Angus and Dundee City","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Angus and Dundee City","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Angus and Dundee City","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Angus and Dundee City","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Angus and Dundee City","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Angus and Dundee City","SEO/HEO","Heterosexual / straight","125","120","36040","34290"
"In post","2021","Unknown","Angus and Dundee City","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Angus and Dundee City","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Angus and Dundee City","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Antrim and Newtownabbey","AA/AO","Heterosexual / straight","60","60","20800","20310"
"In post","2021","Unknown","Antrim and Newtownabbey","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Antrim and Newtownabbey","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Antrim and Newtownabbey","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Antrim and Newtownabbey","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Antrim and Newtownabbey","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Antrim and Newtownabbey","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Antrim and Newtownabbey","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Antrim and Newtownabbey","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Antrim and Newtownabbey","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Antrim and Newtownabbey","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","AA/AO","Heterosexual / straight","35","30","21300","21570"
"In post","2021","Unknown","Ards and North Down","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ards and North Down","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Armagh City, Banbridge and Craigavon","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Armagh City, Banbridge and Craigavon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barking & Dagenham and Havering","AA/AO","Heterosexual / straight","40","40","24820","25110"
"In post","2021","Unknown","Barking & Dagenham and Havering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
