"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","London","SEO/HEO","45","[c]","37240","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","London","EO","20","[c]","29570","29570"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","London","G6/G7","15","[c]","61240","59160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","London","SEO/HEO","45","[c]","36420","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","30","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","AA/AO","225","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","EO","30","[c]","24550","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","SEO/HEO","25","[c]","33770","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","AA/AO","180","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","EO","35","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","SEO/HEO","10","[c]","31810","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","AA/AO","525","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","EO","365","[c]","25550","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","SEO/HEO","90","[c]","32980","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outer London - South","London","AA/AO","75","[c]","24120","24120"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outer London - South","London","EO","25","[c]","29570","29570"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outer London - South","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outer London - South","London","SEO/HEO","50","[c]","36310","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","EO","15","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","G6/G7","20","[c]","57590","52580"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","SEO/HEO","40","[c]","35690","38630"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","AA/AO","200","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","AA/AO","15","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","AA/AO","60","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","AA/AO","190","[c]","20150","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","EO","45","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","SEO/HEO","25","[c]","33350","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","AA/AO","305","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","EO","75","[c]","25590","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","SEO/HEO","65","[c]","32980","31810"
"New entrant CS","2021","HM Treasury (excl. agencies)","East Anglia","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","East Anglia","Outside London","EO","15","[c]","23900","23750"
"New entrant CS","2021","HM Treasury (excl. agencies)","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Inner London - West","London","AA/AO","25","[c]","22530","22500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Inner London - West","London","EO","65","[c]","25650","24300"
"New entrant CS","2021","HM Treasury (excl. agencies)","Inner London - West","London","G6/G7","45","[c]","56090","55250"
"New entrant CS","2021","HM Treasury (excl. agencies)","Inner London - West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Inner London - West","London","SEO/HEO","235","[c]","31360","32320"
"New entrant CS","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Anglia","Outside London","AA/AO","20","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","East Anglia","Outside London","EO","10","[c]","25070","24880"
"New entrant CS","2021","Home Office (incl. agencies)","East Wales","Outside London","EO","10","[c]","24890","24880"
"New entrant CS","2021","Home Office (incl. agencies)","East Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","40","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","EO","25","[c]","25260","24880"
"New entrant CS","2021","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Eastern Scotland","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Eastern Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","Outside London","AA/AO","35","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","Outside London","EO","15","[c]","24890","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","10","[c]","24880","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Outside London","AA/AO","25","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Outside London","EO","65","[c]","25110","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Outside London","G6/G7","20","[c]","58520","57260"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester","Outside London","SEO/HEO","35","[c]","35950","33860"
"New entrant CS","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Outside London","EO","40","[c]","25710","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Hampshire and Isle of Wight","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - East","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","London","AA/AO","40","[c]","23900","23670"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","London","EO","110","[c]","28920","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","London","G6/G7","90","[c]","58690","57430"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","London","SCS level","15","[c]","101950","94000"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","London","SEO/HEO","205","[c]","38310","36590"
"New entrant CS","2021","Home Office (incl. agencies)","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Kent","Outside London","AA/AO","80","[c]","21390","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Kent","Outside London","EO","100","[c]","26110","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Outside London","AA/AO","100","[c]","20700","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Outside London","EO","50","[c]","24990","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Merseyside","Outside London","SEO/HEO","20","[c]","34110","30830"
"New entrant CS","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","AA/AO","10","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","EO","40","[c]","25200","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Outside London","AA/AO","10","[c]","21090","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Outside London","EO","15","[c]","25190","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Northumberland and Tyne and Wear","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - South","London","AA/AO","20","[c]","24000","25630"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - South","London","EO","100","[c]","29150","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - South","London","G6/G7","80","[c]","62080","57460"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - South","London","SEO/HEO","125","[c]","39020","36590"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - West and North West","London","AA/AO","35","[c]","24980","25630"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - West and North West","London","EO","85","[c]","28820","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - West and North West","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outer London - West and North West","London","SEO/HEO","15","[c]","39930","38050"
"New entrant CS","2021","Home Office (incl. agencies)","South Yorkshire","Outside London","AA/AO","110","[c]","21360","21430"
"New entrant CS","2021","Home Office (incl. agencies)","South Yorkshire","Outside London","EO","10","[c]","26060","24880"
"New entrant CS","2021","Home Office (incl. agencies)","South Yorkshire","Outside London","G6/G7","15","[c]","56830","56560"
"New entrant CS","2021","Home Office (incl. agencies)","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","South Yorkshire","Outside London","SEO/HEO","20","[c]","35310","37450"
"New entrant CS","2021","Home Office (incl. agencies)","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Surrey, East and West Sussex","Outside London","EO","40","[c]","26460","25960"
"New entrant CS","2021","Home Office (incl. agencies)","Tees Valley and Durham","Outside London","AA/AO","10","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Tees Valley and Durham","Outside London","EO","15","[c]","24880","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Central Scotland","Outside London","AA/AO","10","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","West Central Scotland","Outside London","EO","25","[c]","24880","24880"
"New entrant CS","2021","Home Office (incl. agencies)","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Midlands","Outside London","EO","15","[c]","25610","24880"
"New entrant CS","2021","Home Office (incl. agencies)","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Midlands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Wales and The Valleys","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Wales and The Valleys","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Yorkshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Yorkshire","Outside London","EO","45","[c]","25020","24880"
"New entrant CS","2021","Home Office (incl. agencies)","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Derbyshire and Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Devon","Outside London","AA/AO","35","[c]","20880","20880"
"New entrant CS","2021","Insolvency Service","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","East Anglia","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Eastern Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Greater Manchester","Outside London","AA/AO","15","[c]","20880","20880"
"New entrant CS","2021","Insolvency Service","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Greater Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Greater Manchester","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Hampshire and Isle of Wight","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Inner London - East","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Inner London - East","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Inner London - East","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Kent","Outside London","AA/AO","10","[c]","20840","20880"
"New entrant CS","2021","Insolvency Service","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Merseyside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Northumberland and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outer London - South","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Midlands","Outside London","AA/AO","35","[c]","20700","20880"
"New entrant CS","2021","Insolvency Service","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Midlands","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Yorkshire","Outside London","AA/AO","10","[c]","20880","20880"
"New entrant CS","2021","Insolvency Service","West Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","West Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Inner London - West","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Inner London - West","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Inner London - West","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Inner London - West","London","SEO/HEO","10","[c]","39760","40430"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","South Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","SEO/HEO","15","[c]","36320","36570"
"New entrant CS","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Outside London","AA/AO","20","[c]","18880","18880"
"New entrant CS","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Inner London - East","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Inner London - West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Merseyside","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Merseyside","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Outside London","AA/AO","10","[c]","18880","18880"
"New entrant CS","2021","Legal Aid Agency","West Midlands","Outside London","AA/AO","10","[c]","19930","19930"
"New entrant CS","2021","Legal Aid Agency","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","East Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","AA/AO","45","[c]","23660","21590"
"New entrant CS","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","EO","30","[c]","27750","26350"
"New entrant CS","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","G6/G7","20","[c]","57170","53120"
