"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Communications","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","London","50","50","46300","44950"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","North West (England)","20","15","26070","25060"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","South West (England)","10","10","36670","36970"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for International Trade","London","35","35","44590","41900"
"In post","2021","30-39","Communications","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Transport","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Department for Transport","London","55","55","49550","46710"
"In post","2021","30-39","Communications","Department for Transport","North East (England)","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Department for Transport","South East (England)","10","10","[c]","[c]"
"In post","2021","30-39","Communications","Department for Transport","South West (England)","10","10","34690","31050"
"In post","2021","30-39","Communications","Department for Transport","Wales","20","20","28460","26470"
"In post","2021","30-39","Communications","Department for Work and Pensions","North West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department of Health and Social Care","London","75","70","46060","44310"
"In post","2021","30-39","Communications","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department of Health and Social Care","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","30-39","Communications","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Food Standards Agency","Northern Ireland","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Foreign, Commonwealth and Development Office","London","50","50","48780","46880"
"In post","2021","30-39","Communications","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","HM Land Registry","London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","HM Revenue and Customs","East Midlands (England)","135","130","28280","25560"
"In post","2021","30-39","Communications","HM Revenue and Customs","London","30","30","52320","59160"
"In post","2021","30-39","Communications","HM Revenue and Customs","North East (England)","470","450","28540","25560"
"In post","2021","30-39","Communications","HM Revenue and Customs","North West (England)","150","150","30050","27570"
"In post","2021","30-39","Communications","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","HM Revenue and Customs","Scotland","30","30","28050","25560"
"In post","2021","30-39","Communications","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","HM Revenue and Customs","Wales","260","250","27910","25560"
"In post","2021","30-39","Communications","HM Revenue and Customs","West Midlands (England)","70","70","29560","25560"
"In post","2021","30-39","Communications","HM Revenue and Customs","Yorkshire and The Humber","145","145","28010","25560"
"In post","2021","30-39","Communications","HM Treasury","London","10","10","52840","49260"
"In post","2021","30-39","Communications","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Defence","East of England","10","10","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Defence","London","55","55","41820","44850"
"In post","2021","30-39","Communications","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Defence","South East (England)","35","35","34280","33300"
"In post","2021","30-39","Communications","Ministry of Defence","South West (England)","45","40","32790","33290"
"In post","2021","30-39","Communications","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Defence","West Midlands (England)","15","10","31730","26670"
"In post","2021","30-39","Communications","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Housing, Communities and Local Government","London","25","25","44340","40090"
"In post","2021","30-39","Communications","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Justice","London","45","45","45880","44830"
"In post","2021","30-39","Communications","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Justice","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Office for Standards in Education","London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Office for Standards in Education","North West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Office of Gas and Electricity Markets","London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Other Cabinet Office Agencies","North West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Scottish Government","Scotland","20","15","36220","36780"
"In post","2021","30-39","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","UK Export Finance","London","15","15","49200","46020"
"In post","2021","30-39","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","United Kingdom Statistics Authority","South East (England)","10","10","30270","29540"
"In post","2021","30-39","Communications","United Kingdom Statistics Authority","Wales","10","10","36340","36030"
"In post","2021","30-39","Communications","Wales Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Attorney General's Departments","London","75","75","43230","40000"
"In post","2021","30-39","Counter Fraud","Cabinet Office","London","20","20","46000","52200"
"In post","2021","30-39","Counter Fraud","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
