"Status","Year","Disability","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Science and Engineering","Outside London","AA","35","35","18580","18800"
"In post","2021","Unknown","Science and Engineering","Outside London","AO","175","165","21840","22030"
"In post","2021","Unknown","Science and Engineering","Outside London","EO","305","300","24560","25190"
"In post","2021","Unknown","Science and Engineering","Outside London","G6","90","85","70320","69370"
"In post","2021","Unknown","Science and Engineering","Outside London","G7","440","420","51880","51240"
"In post","2021","Unknown","Science and Engineering","Outside London","HEO","360","345","31590","30690"
"In post","2021","Unknown","Science and Engineering","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Outside London","SEO","450","430","39980","40500"
"In post","2021","Unknown","Science and Engineering","Outside London","Unknown","95","90","38780","36190"
"In post","2021","Unknown","Science and Engineering","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Science and Engineering","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Security","London","AA","40","40","22080","22650"
"In post","2021","Unknown","Security","London","AO","60","60","31010","29370"
"In post","2021","Unknown","Security","London","EO","25","25","[c]","[c]"
"In post","2021","Unknown","Security","London","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Security","London","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Security","London","HEO","35","35","36150","35430"
"In post","2021","Unknown","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","London","SEO","30","30","44230","44140"
"In post","2021","Unknown","Security","Outside London","AA","440","430","20020","19560"
"In post","2021","Unknown","Security","Outside London","AO","860","850","33740","39070"
"In post","2021","Unknown","Security","Outside London","EO","135","135","30900","26470"
"In post","2021","Unknown","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Outside London","G7","30","30","52070","52330"
"In post","2021","Unknown","Security","Outside London","HEO","55","55","34920","32350"
"In post","2021","Unknown","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Outside London","SEO","50","45","41870","38630"
"In post","2021","Unknown","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Overseas","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","London","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Social Research","London","HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","London","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Social Research","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Social Research","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Research","Outside London","G7","20","20","[c]","[c]"
"In post","2021","Unknown","Social Research","Outside London","HEO","100","100","29680","29540"
"In post","2021","Unknown","Social Research","Outside London","SEO","80","80","37570","37020"
"In post","2021","Unknown","Statistics","London","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Statistics","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","London","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Statistics","London","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Statistics","London","G7","35","30","55120","55130"
"In post","2021","Unknown","Statistics","London","HEO","50","50","34330","32540"
"In post","2021","Unknown","Statistics","London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Statistics","London","SEO","35","35","41550","41760"
"In post","2021","Unknown","Statistics","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Statistics","Outside London","EO","25","25","[c]","[c]"
"In post","2021","Unknown","Statistics","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Statistics","Outside London","G7","45","40","50260","49120"
"In post","2021","Unknown","Statistics","Outside London","HEO","80","80","30620","29540"
"In post","2021","Unknown","Statistics","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Statistics","Outside London","SEO","85","85","37620","37020"
"In post","2021","Unknown","Statistics","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Statistics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","London","AO","25","20","[c]","[c]"
"In post","2021","Unknown","Tax","London","EO","160","150","30880","30090"
"In post","2021","Unknown","Tax","London","G6","20","20","[c]","[c]"
"In post","2021","Unknown","Tax","London","G7","65","65","58680","59160"
"In post","2021","Unknown","Tax","London","HEO","270","255","37170","36160"
"In post","2021","Unknown","Tax","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","London","SEO","70","70","42620","42340"
"In post","2021","Unknown","Tax","Outside London","AO","2240","2130","20160","20140"
"In post","2021","Unknown","Tax","Outside London","EO","1335","1275","25720","25560"
"In post","2021","Unknown","Tax","Outside London","G6","65","60","65240","64670"
"In post","2021","Unknown","Tax","Outside London","G7","235","225","52580","52580"
"In post","2021","Unknown","Tax","Outside London","HEO","1080","1040","32010","31810"
"In post","2021","Unknown","Tax","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","Outside London","SEO","250","235","38530","38630"
"In post","2021","Unknown","Tax","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tax","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","AO","90","85","24460","24490"
"In post","2021","Unknown","Unknown","London","EO","540","525","30170","31060"
"In post","2021","Unknown","Unknown","London","G6","265","265","73230","70910"
"In post","2021","Unknown","Unknown","London","G7","595","585","56490","54700"
"In post","2021","Unknown","Unknown","London","HEO","1410","1405","31200","29250"
"In post","2021","Unknown","Unknown","London","SCS level","340","335","91910","76070"
"In post","2021","Unknown","Unknown","London","SEO","215","210","41480","41500"
"In post","2021","Unknown","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Outside London","AA","590","555","21630","22230"
"In post","2021","Unknown","Unknown","Outside London","AO","2070","1940","21560","21010"
"In post","2021","Unknown","Unknown","Outside London","EO","2740","2635","27430","27570"
"In post","2021","Unknown","Unknown","Outside London","G6","500","490","72730","73160"
"In post","2021","Unknown","Unknown","Outside London","G7","975","940","55180","53320"
"In post","2021","Unknown","Unknown","Outside London","HEO","1680","1640","32500","31990"
"In post","2021","Unknown","Unknown","Outside London","SCS level","235","235","82420","74000"
"In post","2021","Unknown","Unknown","Outside London","SEO","1065","1020","42960","42190"
"In post","2021","Unknown","Unknown","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","AO","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","EO","45","45","27950","27570"
"In post","2021","Unknown","Unknown","Unknown","G6","20","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","HEO","380","375","30720","29950"
"In post","2021","Unknown","Unknown","Unknown","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","SEO","20","20","[c]","[c]"
"In post","2021","Unknown","Veterinarian","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinarian","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Veterinarian","Outside London","SEO","30","30","39040","36970"
"Leaver CS","2021","Declared disabled","Commercial","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
