"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - South","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - West and North West","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Shropshire and Staffordshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Shropshire and Staffordshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Yorkshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","South Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Southern Scotland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Southern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Surrey, East and West Sussex","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Surrey, East and West Sussex","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Central Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Central Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Midlands","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Midlands","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Wales and The Valleys","Outside London","Female","35","[c]","20150","18880"
"New entrant CS","2021","16-19","West Wales and The Valleys","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Yorkshire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Yorkshire","Outside London","Male","30","[c]","20700","20140"
"New entrant CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Female","175","[c]","25270","24590"
"New entrant CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Male","110","[c]","27060","27570"
"New entrant CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","255","[c]","25210","25560"
"New entrant CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","185","[c]","25900","25540"
"New entrant CS","2021","20-29","Cheshire","Outside London","Female","145","[c]","25270","24920"
"New entrant CS","2021","20-29","Cheshire","Outside London","Male","105","[c]","26030","24240"
"New entrant CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cumbria","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cumbria","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Female","285","[c]","23970","22920"
"New entrant CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Male","190","[c]","25470","25560"
"New entrant CS","2021","20-29","Devon","Outside London","Female","180","[c]","23590","22350"
"New entrant CS","2021","20-29","Devon","Outside London","Male","170","[c]","24310","22850"
"New entrant CS","2021","20-29","Dorset and Somerset","Outside London","Female","85","[c]","23360","22600"
"New entrant CS","2021","20-29","Dorset and Somerset","Outside London","Male","90","[c]","23340","21050"
"New entrant CS","2021","20-29","East Anglia","Outside London","Female","270","[c]","24050","22920"
"New entrant CS","2021","20-29","East Anglia","Outside London","Male","210","[c]","24990","25540"
"New entrant CS","2021","20-29","East Wales","Outside London","Female","465","[c]","24110","22850"
"New entrant CS","2021","20-29","East Wales","Outside London","Male","395","[c]","24140","22850"
"New entrant CS","2021","20-29","East Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Female","90","[c]","22830","21430"
"New entrant CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Male","95","[c]","23280","22350"
"New entrant CS","2021","20-29","Eastern Scotland","Outside London","Female","475","[c]","25300","23080"
"New entrant CS","2021","20-29","Eastern Scotland","Outside London","Male","280","[c]","24180","21010"
"New entrant CS","2021","20-29","Essex","Outside London","Female","195","[c]","26370","26550"
"New entrant CS","2021","20-29","Essex","Outside London","Male","105","[c]","26240","25850"
"New entrant CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","650","[c]","24680","23140"
"New entrant CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","545","[c]","25800","26050"
"New entrant CS","2021","20-29","Greater Manchester","Outside London","Female","640","[c]","24630","22920"
"New entrant CS","2021","20-29","Greater Manchester","Outside London","Male","510","[c]","25270","24890"
"New entrant CS","2021","20-29","Hampshire and Isle of Wight","Outside London","Female","345","[c]","24830","23050"
"New entrant CS","2021","20-29","Hampshire and Isle of Wight","Outside London","Male","245","[c]","25540","25480"
"New entrant CS","2021","20-29","Hampshire and Isle of Wight","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","90","[c]","22720","22850"
"New entrant CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","65","[c]","23390","22850"
"New entrant CS","2021","20-29","Highlands and Islands","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Highlands and Islands","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inner London - East","London","Female","930","[c]","30210","31060"
"New entrant CS","2021","20-29","Inner London - East","London","Male","540","[c]","30650","31060"
"New entrant CS","2021","20-29","Inner London - East","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inner London - West","London","Female","2820","[c]","31620","30850"
"New entrant CS","2021","20-29","Inner London - West","London","Male","2085","[c]","32480","32120"
"New entrant CS","2021","20-29","Inner London - West","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Kent","Outside London","Female","230","[c]","25150","24880"
"New entrant CS","2021","20-29","Kent","Outside London","Male","165","[c]","24950","24210"
"New entrant CS","2021","20-29","Lancashire","Outside London","Female","260","[c]","22640","21010"
"New entrant CS","2021","20-29","Lancashire","Outside London","Male","225","[c]","22720","21010"
"New entrant CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Female","195","[c]","23130","22850"
"New entrant CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Male","155","[c]","23220","22850"
"New entrant CS","2021","20-29","Lincolnshire","Outside London","Female","55","[c]","24270","22920"
"New entrant CS","2021","20-29","Lincolnshire","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Merseyside","Outside London","Female","270","[c]","23250","21430"
"New entrant CS","2021","20-29","Merseyside","Outside London","Male","235","[c]","23540","21430"
"New entrant CS","2021","20-29","North Eastern Scotland","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Eastern Scotland","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North Yorkshire","Outside London","Female","100","[c]","24010","23300"
"New entrant CS","2021","20-29","North Yorkshire","Outside London","Male","90","[c]","24970","24920"
"New entrant CS","2021","20-29","Northern Ireland","Outside London","Female","65","[c]","21990","20140"
"New entrant CS","2021","20-29","Northern Ireland","Outside London","Male","60","[c]","22200","20140"
"New entrant CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","Female","545","[c]","23580","21010"
"New entrant CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","Male","510","[c]","23310","21010"
"New entrant CS","2021","20-29","Outer London - East and North East","London","Female","290","[c]","28540","31060"
"New entrant CS","2021","20-29","Outer London - East and North East","London","Male","170","[c]","29080","31060"
"New entrant CS","2021","20-29","Outer London - South","London","Female","225","[c]","28720","28650"
"New entrant CS","2021","20-29","Outer London - South","London","Male","220","[c]","30130","28650"
"New entrant CS","2021","20-29","Outer London - West and North West","London","Female","395","[c]","28880","31060"
"New entrant CS","2021","20-29","Outer London - West and North West","London","Male","225","[c]","29030","31060"
"New entrant CS","2021","20-29","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Shropshire and Staffordshire","Outside London","Female","235","[c]","23280","22850"
"New entrant CS","2021","20-29","Shropshire and Staffordshire","Outside London","Male","150","[c]","23680","22850"
"New entrant CS","2021","20-29","South Yorkshire","Outside London","Female","260","[c]","24410","22850"
"New entrant CS","2021","20-29","South Yorkshire","Outside London","Male","170","[c]","24590","21430"
"New entrant CS","2021","20-29","Southern Scotland","Outside London","Female","85","[c]","23400","20450"
"New entrant CS","2021","20-29","Southern Scotland","Outside London","Male","75","[c]","22090","20140"
"New entrant CS","2021","20-29","Surrey, East and West Sussex","Outside London","Female","295","[c]","25330","24440"
"New entrant CS","2021","20-29","Surrey, East and West Sussex","Outside London","Male","180","[c]","25820","25850"
"New entrant CS","2021","20-29","Tees Valley and Durham","Outside London","Female","170","[c]","22480","22350"
"New entrant CS","2021","20-29","Tees Valley and Durham","Outside London","Male","115","[c]","22110","21010"
"New entrant CS","2021","20-29","Unknown","Unknown","Female","200","[c]","27820","28000"
"New entrant CS","2021","20-29","Unknown","Unknown","Male","145","[c]","28270","27570"
"New entrant CS","2021","20-29","West Central Scotland","Outside London","Female","330","[c]","23910","21430"
"New entrant CS","2021","20-29","West Central Scotland","Outside London","Male","235","[c]","24110","21010"
"New entrant CS","2021","20-29","West Midlands","Outside London","Female","475","[c]","24400","22920"
"New entrant CS","2021","20-29","West Midlands","Outside London","Male","315","[c]","24550","22850"
"New entrant CS","2021","20-29","West Wales and The Valleys","Outside London","Female","230","[c]","22180","21430"
"New entrant CS","2021","20-29","West Wales and The Valleys","Outside London","Male","175","[c]","22230","21590"
"New entrant CS","2021","20-29","West Yorkshire","Outside London","Female","610","[c]","25080","24000"
"New entrant CS","2021","20-29","West Yorkshire","Outside London","Male","510","[c]","24730","23440"
"New entrant CS","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Female","125","[c]","27060","27570"
"New entrant CS","2021","30-39","Bedfordshire and Hertfordshire","Outside London","Male","75","[c]","27690","27850"
"New entrant CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","160","[c]","28600","27570"
"New entrant CS","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","125","[c]","30490","27850"
"New entrant CS","2021","30-39","Cheshire","Outside London","Female","85","[c]","28640","27570"
"New entrant CS","2021","30-39","Cheshire","Outside London","Male","85","[c]","28220","27570"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cumbria","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cumbria","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Female","185","[c]","28540","27570"
"New entrant CS","2021","30-39","Derbyshire and Nottinghamshire","Outside London","Male","140","[c]","27790","25560"
"New entrant CS","2021","30-39","Devon","Outside London","Female","155","[c]","25640","22850"
"New entrant CS","2021","30-39","Devon","Outside London","Male","125","[c]","27480","25140"
"New entrant CS","2021","30-39","Dorset and Somerset","Outside London","Female","60","[c]","27270","27570"
"New entrant CS","2021","30-39","Dorset and Somerset","Outside London","Male","55","[c]","26310","26580"
"New entrant CS","2021","30-39","East Anglia","Outside London","Female","170","[c]","26810","25850"
"New entrant CS","2021","30-39","East Anglia","Outside London","Male","140","[c]","26770","25950"
"New entrant CS","2021","30-39","East Wales","Outside London","Female","270","[c]","27820","24910"
"New entrant CS","2021","30-39","East Wales","Outside London","Male","260","[c]","29300","25560"
"New entrant CS","2021","30-39","East Wales","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Female","50","[c]","24850","24750"
"New entrant CS","2021","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Male","55","[c]","26420","24880"
"New entrant CS","2021","30-39","Eastern Scotland","Outside London","Female","295","[c]","30680","27570"
"New entrant CS","2021","30-39","Eastern Scotland","Outside London","Male","245","[c]","29680","26160"
"New entrant CS","2021","30-39","Essex","Outside London","Female","110","[c]","29040","29290"
"New entrant CS","2021","30-39","Essex","Outside London","Male","65","[c]","28640","29290"
"New entrant CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","420","[c]","31320","27570"
"New entrant CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","340","[c]","33350","30000"
"New entrant CS","2021","30-39","Greater Manchester","Outside London","Female","330","[c]","28630","27570"
"New entrant CS","2021","30-39","Greater Manchester","Outside London","Male","335","[c]","30390","27570"
"New entrant CS","2021","30-39","Hampshire and Isle of Wight","Outside London","Female","255","[c]","30160","27570"
"New entrant CS","2021","30-39","Hampshire and Isle of Wight","Outside London","Male","190","[c]","30630","27570"
"New entrant CS","2021","30-39","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","45","[c]","26930","27570"
"New entrant CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","50","[c]","24870","22850"
"New entrant CS","2021","30-39","Highlands and Islands","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Highlands and Islands","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Inner London - East","London","Female","515","[c]","36830","31060"
"New entrant CS","2021","30-39","Inner London - East","London","Male","345","[c]","39180","31730"
"New entrant CS","2021","30-39","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Inner London - West","London","Female","940","[c]","42330","38970"
"New entrant CS","2021","30-39","Inner London - West","London","Male","805","[c]","44070","40050"
"New entrant CS","2021","30-39","Inner London - West","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Kent","Outside London","Female","135","[c]","28110","29290"
"New entrant CS","2021","30-39","Kent","Outside London","Male","125","[c]","26590","27850"
"New entrant CS","2021","30-39","Lancashire","Outside London","Female","135","[c]","24440","21010"
"New entrant CS","2021","30-39","Lancashire","Outside London","Male","140","[c]","24100","21010"
"New entrant CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Female","115","[c]","25450","22920"
"New entrant CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Male","100","[c]","25760","24880"
"New entrant CS","2021","30-39","Lincolnshire","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Lincolnshire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Merseyside","Outside London","Female","175","[c]","25970","24620"
"New entrant CS","2021","30-39","Merseyside","Outside London","Male","130","[c]","27770","25560"
"New entrant CS","2021","30-39","North Eastern Scotland","Outside London","Female","40","[c]","28810","27570"
"New entrant CS","2021","30-39","North Eastern Scotland","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North Yorkshire","Outside London","Female","60","[c]","30600","27570"
"New entrant CS","2021","30-39","North Yorkshire","Outside London","Male","50","[c]","31720","27570"
"New entrant CS","2021","30-39","Northern Ireland","Outside London","Female","50","[c]","27760","20780"
"New entrant CS","2021","30-39","Northern Ireland","Outside London","Male","65","[c]","24080","20140"
"New entrant CS","2021","30-39","Northumberland and Tyne and Wear","Outside London","Female","320","[c]","25260","24240"
"New entrant CS","2021","30-39","Northumberland and Tyne and Wear","Outside London","Male","275","[c]","26550","25560"
"New entrant CS","2021","30-39","Outer London - East and North East","London","Female","130","[c]","29570","31060"
"New entrant CS","2021","30-39","Outer London - East and North East","London","Male","90","[c]","29410","31060"
"New entrant CS","2021","30-39","Outer London - South","London","Female","150","[c]","33790","31060"
"New entrant CS","2021","30-39","Outer London - South","London","Male","105","[c]","36350","31060"
"New entrant CS","2021","30-39","Outer London - West and North West","London","Female","230","[c]","31150","31060"
"New entrant CS","2021","30-39","Outer London - West and North West","London","Male","150","[c]","31330","31060"
"New entrant CS","2021","30-39","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Shropshire and Staffordshire","Outside London","Female","135","[c]","25680","24910"
"New entrant CS","2021","30-39","Shropshire and Staffordshire","Outside London","Male","110","[c]","26230","24620"
"New entrant CS","2021","30-39","South Yorkshire","Outside London","Female","140","[c]","28730","27570"
"New entrant CS","2021","30-39","South Yorkshire","Outside London","Male","110","[c]","29350","27570"
"New entrant CS","2021","30-39","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Southern Scotland","Outside London","Female","65","[c]","24240","21010"
"New entrant CS","2021","30-39","Southern Scotland","Outside London","Male","45","[c]","23980","21010"
"New entrant CS","2021","30-39","Surrey, East and West Sussex","Outside London","Female","165","[c]","27470","27570"
"New entrant CS","2021","30-39","Surrey, East and West Sussex","Outside London","Male","125","[c]","27810","27570"
"New entrant CS","2021","30-39","Tees Valley and Durham","Outside London","Female","95","[c]","23700","21010"
"New entrant CS","2021","30-39","Tees Valley and Durham","Outside London","Male","85","[c]","25270","22850"
"New entrant CS","2021","30-39","Unknown","Unknown","Female","110","[c]","34240","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","Male","75","[c]","32560","27570"
"New entrant CS","2021","30-39","West Central Scotland","Outside London","Female","200","[c]","29460","26160"
"New entrant CS","2021","30-39","West Central Scotland","Outside London","Male","205","[c]","27440","24570"
"New entrant CS","2021","30-39","West Midlands","Outside London","Female","295","[c]","29550","27570"
"New entrant CS","2021","30-39","West Midlands","Outside London","Male","225","[c]","30440","27570"
"New entrant CS","2021","30-39","West Wales and The Valleys","Outside London","Female","145","[c]","23790","22350"
"New entrant CS","2021","30-39","West Wales and The Valleys","Outside London","Male","95","[c]","27290","26130"
"New entrant CS","2021","30-39","West Yorkshire","Outside London","Female","280","[c]","29250","27570"
"New entrant CS","2021","30-39","West Yorkshire","Outside London","Male","270","[c]","28510","27570"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","Outside London","Female","80","[c]","26800","27570"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","Outside London","Male","65","[c]","29540","29290"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","115","[c]","30900","27570"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","105","[c]","34750","29290"
"New entrant CS","2021","40-49","Cheshire","Outside London","Female","70","[c]","30340","27570"
"New entrant CS","2021","40-49","Cheshire","Outside London","Male","50","[c]","29010","27570"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Derbyshire and Nottinghamshire","Outside London","Female","135","[c]","29510","27570"
"New entrant CS","2021","40-49","Derbyshire and Nottinghamshire","Outside London","Male","100","[c]","31580","27570"
"New entrant CS","2021","40-49","Devon","Outside London","Female","100","[c]","29530","26350"
"New entrant CS","2021","40-49","Devon","Outside London","Male","95","[c]","30950","27570"
"New entrant CS","2021","40-49","Dorset and Somerset","Outside London","Female","45","[c]","26530","23120"
"New entrant CS","2021","40-49","Dorset and Somerset","Outside London","Male","55","[c]","29310","27570"
"New entrant CS","2021","40-49","East Anglia","Outside London","Female","145","[c]","27440","27570"
"New entrant CS","2021","40-49","East Anglia","Outside London","Male","125","[c]","29150","27570"
"New entrant CS","2021","40-49","East Wales","Outside London","Female","160","[c]","29910","27570"
"New entrant CS","2021","40-49","East Wales","Outside London","Male","115","[c]","32200","27570"
"New entrant CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Female","35","[c]","24960","26350"
"New entrant CS","2021","40-49","East Yorkshire and Northern Lincolnshire","Outside London","Male","35","[c]","26150","26350"
"New entrant CS","2021","40-49","Eastern Scotland","Outside London","Female","215","[c]","33580","27570"
"New entrant CS","2021","40-49","Eastern Scotland","Outside London","Male","185","[c]","31230","27570"
"New entrant CS","2021","40-49","Essex","Outside London","Female","100","[c]","27220","29290"
"New entrant CS","2021","40-49","Essex","Outside London","Male","55","[c]","30600","29290"
"New entrant CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","320","[c]","32900","27570"
"New entrant CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","285","[c]","37400","33000"
"New entrant CS","2021","40-49","Greater Manchester","Outside London","Female","235","[c]","30860","27570"
"New entrant CS","2021","40-49","Greater Manchester","Outside London","Male","230","[c]","33220","27570"
"New entrant CS","2021","40-49","Hampshire and Isle of Wight","Outside London","Female","190","[c]","30510","27570"
"New entrant CS","2021","40-49","Hampshire and Isle of Wight","Outside London","Male","165","[c]","33080","28650"
"New entrant CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","40","[c]","28620","23920"
"New entrant CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Highlands and Islands","Outside London","Female","30","[c]","26080","26130"
"New entrant CS","2021","40-49","Highlands and Islands","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inner London - East","London","Female","310","[c]","38870","32260"
"New entrant CS","2021","40-49","Inner London - East","London","Male","230","[c]","42150","33960"
"New entrant CS","2021","40-49","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inner London - West","London","Female","510","[c]","46540","40650"
"New entrant CS","2021","40-49","Inner London - West","London","Male","410","[c]","54270","50520"
"New entrant CS","2021","40-49","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Kent","Outside London","Female","105","[c]","28090","29290"
"New entrant CS","2021","40-49","Kent","Outside London","Male","90","[c]","28270","29290"
"New entrant CS","2021","40-49","Lancashire","Outside London","Female","100","[c]","24540","21010"
"New entrant CS","2021","40-49","Lancashire","Outside London","Male","110","[c]","24280","21010"
"New entrant CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Female","85","[c]","24850","27570"
"New entrant CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","Outside London","Male","55","[c]","28290","27570"
"New entrant CS","2021","40-49","Lincolnshire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Lincolnshire","Outside London","Male","35","[c]","32140","27570"
"New entrant CS","2021","40-49","Merseyside","Outside London","Female","125","[c]","28620","27570"
"New entrant CS","2021","40-49","Merseyside","Outside London","Male","90","[c]","33580","27570"
"New entrant CS","2021","40-49","North Eastern Scotland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North Eastern Scotland","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North Yorkshire","Outside London","Female","60","[c]","33650","27570"
"New entrant CS","2021","40-49","North Yorkshire","Outside London","Male","55","[c]","36130","29950"
"New entrant CS","2021","40-49","Northern Ireland","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland","Outside London","Male","35","[c]","22980","20310"
"New entrant CS","2021","40-49","Northumberland and Tyne and Wear","Outside London","Female","225","[c]","26650","23140"
"New entrant CS","2021","40-49","Northumberland and Tyne and Wear","Outside London","Male","205","[c]","27210","24240"
"New entrant CS","2021","40-49","Outer London - East and North East","London","Female","90","[c]","29830","31060"
"New entrant CS","2021","40-49","Outer London - East and North East","London","Male","50","[c]","29330","31060"
"New entrant CS","2021","40-49","Outer London - South","London","Female","105","[c]","35180","31060"
"New entrant CS","2021","40-49","Outer London - South","London","Male","60","[c]","42360","31060"
"New entrant CS","2021","40-49","Outer London - West and North West","London","Female","145","[c]","31310","31060"
"New entrant CS","2021","40-49","Outer London - West and North West","London","Male","90","[c]","31760","31060"
"New entrant CS","2021","40-49","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Shropshire and Staffordshire","Outside London","Female","105","[c]","28630","27570"
"New entrant CS","2021","40-49","Shropshire and Staffordshire","Outside London","Male","80","[c]","27420","26350"
"New entrant CS","2021","40-49","South Yorkshire","Outside London","Female","75","[c]","29570","27570"
"New entrant CS","2021","40-49","South Yorkshire","Outside London","Male","85","[c]","33640","27570"
"New entrant CS","2021","40-49","Southern Scotland","Outside London","Female","50","[c]","24310","25270"
"New entrant CS","2021","40-49","Southern Scotland","Outside London","Male","40","[c]","24540","21010"
"New entrant CS","2021","40-49","Surrey, East and West Sussex","Outside London","Female","140","[c]","27970","27570"
"New entrant CS","2021","40-49","Surrey, East and West Sussex","Outside London","Male","95","[c]","28420","27570"
"New entrant CS","2021","40-49","Tees Valley and Durham","Outside London","Female","60","[c]","26190","22350"
"New entrant CS","2021","40-49","Tees Valley and Durham","Outside London","Male","45","[c]","23770","22350"
"New entrant CS","2021","40-49","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Female","90","[c]","34250","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","Male","60","[c]","40710","31990"
"New entrant CS","2021","40-49","West Central Scotland","Outside London","Female","145","[c]","28800","26160"
"New entrant CS","2021","40-49","West Central Scotland","Outside London","Male","130","[c]","31400","26550"
"New entrant CS","2021","40-49","West Midlands","Outside London","Female","240","[c]","32820","27570"
"New entrant CS","2021","40-49","West Midlands","Outside London","Male","150","[c]","33890","27570"
"New entrant CS","2021","40-49","West Wales and The Valleys","Outside London","Female","75","[c]","25240","21590"
"New entrant CS","2021","40-49","West Wales and The Valleys","Outside London","Male","75","[c]","28610","26240"
"New entrant CS","2021","40-49","West Yorkshire","Outside London","Female","240","[c]","32050","27570"
"New entrant CS","2021","40-49","West Yorkshire","Outside London","Male","175","[c]","32720","27570"
"New entrant CS","2021","50-59","Bedfordshire and Hertfordshire","Outside London","Female","85","[c]","27810","27570"
"New entrant CS","2021","50-59","Bedfordshire and Hertfordshire","Outside London","Male","60","[c]","28310","27850"
"New entrant CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","115","[c]","29070","27570"
"New entrant CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","110","[c]","32450","27850"
