"Status","Year","Parent_department","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Ministry of Justice","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Anglia","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Anglia","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Wales","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Essex","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Greater Manchester","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Greater Manchester","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Greater Manchester","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Greater Manchester","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Inner London - East","London","Heterosexual / straight","65","[c]","44510","39330"
"Leaver Dept.","2021","Ministry of Justice","Inner London - East","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Inner London - East","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Inner London - East","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Inner London - West","London","Heterosexual / straight","240","[c]","39780","33930"
"Leaver Dept.","2021","Ministry of Justice","Inner London - West","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Inner London - West","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Inner London - West","London","Unknown","70","[c]","40950","36800"
"Leaver Dept.","2021","Ministry of Justice","Kent","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Kent","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Lancashire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Lincolnshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Merseyside","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outer London - East and North East","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outer London - South","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outer London - West and North West","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Shropshire and Staffordshire","Outside London","Heterosexual / straight","40","[c]","24740","20260"
"Leaver Dept.","2021","Ministry of Justice","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Shropshire and Staffordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","South Yorkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Surrey, East and West Sussex","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Surrey, East and West Sussex","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Surrey, East and West Sussex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Tees Valley and Durham","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Central Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Central Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Midlands","Outside London","Heterosexual / straight","95","[c]","23560","20420"
"Leaver Dept.","2021","Ministry of Justice","West Midlands","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Midlands","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Midlands","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Wales and The Valleys","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Yorkshire","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","West Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Cheshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Inner London - East","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Inner London - East","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Inner London - East","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","West Central Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Inner London - West","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Inner London - West","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Greater Manchester","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Inner London - West","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Inner London - East","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Inner London - East","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","West Central Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","West Central Scotland","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Inner London - East","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East Anglia","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Inner London - West","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office","Inner London - West","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Eastern Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Eastern Scotland","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Eastern Scotland","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Southern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","West Central Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","West Central Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Outer London - West and North West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","Outside London","Heterosexual / straight","40","[c]","40530","36840"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","East Wales","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Inner London - West","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","East Wales","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Inner London - West","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
