"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Glasgow City","Outside London","AA/AO","70","[c]","20630","21010"
"Leaver Dept.","2021","Unknown","Glasgow City","Outside London","EO","65","[c]","26600","27570"
"Leaver Dept.","2021","Unknown","Glasgow City","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","Outside London","SEO/HEO","30","[c]","34010","32470"
"Leaver Dept.","2021","Unknown","Gloucestershire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North East","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North West","Outside London","AA/AO","10","[c]","20870","21010"
"Leaver Dept.","2021","Unknown","Greater Manchester North West","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South East","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South East","Outside London","EO","10","[c]","27430","27570"
"Leaver Dept.","2021","Unknown","Greater Manchester South East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","AA/AO","55","[c]","21050","21010"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","EO","35","[c]","25940","25830"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","SEO/HEO","35","[c]","33840","33310"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwent Valleys","Outside London","EO","10","[c]","27500","27570"
"Leaver Dept.","2021","Unknown","Gwent Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwent Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwynedd","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Haringey and Islington","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Haringey and Islington","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","London","EO","15","[c]","29440","29080"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, County of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hounslow and Richmond upon Thames","London","EO","20","[c]","28750","28670"
"Leaver Dept.","2021","Unknown","Hounslow and Richmond upon Thames","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Isle of Anglesey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent Thames Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent Thames Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kingston upon Hull, City of","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kingston upon Hull, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","London","SEO/HEO","10","[c]","38490","37060"
"Leaver Dept.","2021","Unknown","Lancaster and Wyre","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancaster and Wyre","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancaster and Wyre","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","AA/AO","35","[c]","21030","21010"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","EO","65","[c]","26460","27370"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","G6/G7","25","[c]","56370","53960"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","Outside London","SEO/HEO","65","[c]","34610","34800"
"Leaver Dept.","2021","Unknown","Leicester","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire CC and Rutland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire CC and Rutland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lisburn and Castlereagh","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lisburn and Castlereagh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","AA/AO","55","[c]","21100","21010"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","EO","65","[c]","24930","24890"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","SEO/HEO","30","[c]","34210","32000"
"Leaver Dept.","2021","Unknown","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Luton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","EO","40","[c]","26910","27570"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","G6/G7","15","[c]","56480","52400"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","SEO/HEO","45","[c]","33640","32110"
"Leaver Dept.","2021","Unknown","Manchester","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merton, Kingston upon Thames and Sutton","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Outside London","AA/AO","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Milton Keynes","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","Outside London","AA/AO","10","[c]","21140","21010"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Monmouthshire and Newport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Na h-Eileanan Siar","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North and North East Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North and North East Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Hampshire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Lanarkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Northamptonshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Nottingham","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Perth and Kinross and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Perth and Kinross and Stirling","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Peterborough","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Peterborough","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Peterborough","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Plymouth","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Plymouth","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Plymouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Plymouth","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Portsmouth","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Portsmouth","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Portsmouth","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Portsmouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Redbridge and Waltham Forest","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Redbridge and Waltham Forest","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Redbridge and Waltham Forest","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sandwell","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sandwell","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sandwell","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sefton","Outside London","AA/AO","45","[c]","20590","21010"
"Leaver Dept.","2021","Unknown","Sefton","Outside London","EO","30","[c]","26400","27570"
"Leaver Dept.","2021","Unknown","Sefton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sefton","Outside London","SEO/HEO","20","[c]","34240","31990"
"Leaver Dept.","2021","Unknown","Sheffield","Outside London","AA/AO","15","[c]","21070","21010"
"Leaver Dept.","2021","Unknown","Sheffield","Outside London","EO","35","[c]","26090","25560"
"Leaver Dept.","2021","Unknown","Sheffield","Outside London","G6/G7","15","[c]","54570","52010"
"Leaver Dept.","2021","Unknown","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sheffield","Outside London","SEO/HEO","60","[c]","34740","35310"
"Leaver Dept.","2021","Unknown","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shetland Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Solihull","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Solihull","Outside London","EO","20","[c]","25680","24890"
"Leaver Dept.","2021","Unknown","Solihull","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Somerset","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South and West Derbyshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","Outside London","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Teesside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Teesside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Teesside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southampton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southend-on-Sea","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southend-on-Sea","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southend-on-Sea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southend-on-Sea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Staffordshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Staffordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Staffordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Stoke-on-Trent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Stoke-on-Trent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Stoke-on-Trent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Suffolk","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Suffolk","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Suffolk","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sunderland","Outside London","AA/AO","50","[c]","20970","21010"
"Leaver Dept.","2021","Unknown","Sunderland","Outside London","EO","30","[c]","27490","27570"
"Leaver Dept.","2021","Unknown","Sunderland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Swansea","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Swansea","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Swansea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Swindon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Swindon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Swindon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Telford and Wrekin","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Telford and Wrekin","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Telford and Wrekin","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Thurrock","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Thurrock","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Thurrock","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tower Hamlets","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tower Hamlets","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tower Hamlets","London","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tower Hamlets","London","SEO/HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tower Hamlets","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tyneside","Outside London","AA/AO","105","[c]","20950","21010"
"Leaver Dept.","2021","Unknown","Tyneside","Outside London","EO","75","[c]","26850","27570"
"Leaver Dept.","2021","Unknown","Tyneside","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tyneside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tyneside","Outside London","SEO/HEO","65","[c]","33170","31990"
"Leaver Dept.","2021","Unknown","Tyneside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","EO","10","[c]","28520","27570"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wakefield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wakefield","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Walsall","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wandsworth","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Warrington","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Warrington","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Warwickshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Lothian","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Lothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Lothian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Sussex (North East)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Sussex (South West)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Sussex (South West)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Sussex (South West)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Sussex (South West)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Westminster","London","AA/AO","30","[c]","25110","25390"
"Leaver Dept.","2021","Unknown","Westminster","London","EO","170","[c]","29700","29640"
"Leaver Dept.","2021","Unknown","Westminster","London","G6/G7","445","[c]","59040","57440"
