"Status","Year","Age","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Tower Hamlets","London","60","[c]","52810","46250"
"Leaver CS","2021","40-49","Tyneside","Outside London","85","[c]","29060","21950"
"Leaver CS","2021","40-49","Unknown","Unknown","90","[c]","47090","36970"
"Leaver CS","2021","40-49","Wakefield","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wandsworth","London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Warrington","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Lothian","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Northamptonshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Surrey","Outside London","25","[c]","35260","29670"
"Leaver CS","2021","40-49","West Sussex (North East)","Outside London","10","[c]","27460","27090"
"Leaver CS","2021","40-49","West Sussex (South West)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Westminster","London","305","[c]","58160","55990"
"Leaver CS","2021","40-49","Wiltshire","Outside London","50","[c]","39180","37320"
"Leaver CS","2021","40-49","Wirral","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wolverhampton","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Worcestershire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","York","Outside London","15","[c]","39430","30820"
"Leaver CS","2021","50-59","Aberdeen City and Aberdeenshire","Outside London","55","[c]","37730","29600"
"Leaver CS","2021","50-59","Angus and Dundee City","Outside London","15","[c]","27870","26890"
"Leaver CS","2021","50-59","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Barking & Dagenham and Havering","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Barnet","London","30","[c]","45590","35690"
"Leaver CS","2021","50-59","Barnsley, Doncaster and Rotherham","Outside London","45","[c]","29310","26890"
"Leaver CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","105","[c]","43610","40630"
"Leaver CS","2021","50-59","Bedford","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Belfast","Outside London","35","[c]","31450","25310"
"Leaver CS","2021","50-59","Berkshire","Outside London","35","[c]","34960","29290"
"Leaver CS","2021","50-59","Bexley and Greenwich","London","30","[c]","32150","30560"
"Leaver CS","2021","50-59","Birmingham","Outside London","95","[c]","37820","32350"
"Leaver CS","2021","50-59","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Blackpool","Outside London","80","[c]","28400","26890"
"Leaver CS","2021","50-59","Bournemouth and Poole","Outside London","15","[c]","25350","27570"
"Leaver CS","2021","50-59","Bradford","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Breckland and South Norfolk","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bridgend and Neath Port Talbot","Outside London","15","[c]","27500","24290"
"Leaver CS","2021","50-59","Brighton and Hove","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Bristol, City of","Outside London","55","[c]","40670","29720"
"Leaver CS","2021","50-59","Bromley","London","10","[c]","30690","30690"
"Leaver CS","2021","50-59","Buckinghamshire CC","Outside London","35","[c]","32310","29930"
"Leaver CS","2021","50-59","Calderdale and Kirklees","Outside London","10","[c]","23220","21010"
"Leaver CS","2021","50-59","Cambridgeshire CC","Outside London","35","[c]","41850","33020"
"Leaver CS","2021","50-59","Camden and City of London","London","145","[c]","33590","26410"
"Leaver CS","2021","50-59","Cardiff and Vale of Glamorgan","Outside London","140","[c]","34780","28200"
"Leaver CS","2021","50-59","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Central Hampshire","Outside London","40","[c]","35020","32430"
"Leaver CS","2021","50-59","Central Valleys","Outside London","15","[c]","27220","25990"
"Leaver CS","2021","50-59","Cheshire East","Outside London","15","[c]","26690","26060"
"Leaver CS","2021","50-59","Cheshire West and Chester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chorley and West Lancashire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","City of Edinburgh","Outside London","140","[c]","43620","39500"
"Leaver CS","2021","50-59","Clackmannanshire and Fife","Outside London","25","[c]","30190","33650"
"Leaver CS","2021","50-59","Conwy and Denbighshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","Outside London","20","[c]","26190","21130"
"Leaver CS","2021","50-59","Coventry","Outside London","65","[c]","49790","39490"
"Leaver CS","2021","50-59","Croydon","London","75","[c]","46280","43810"
"Leaver CS","2021","50-59","Darlington","Outside London","10","[c]","39760","40860"
"Leaver CS","2021","50-59","Derby","Outside London","10","[c]","26700","22490"
"Leaver CS","2021","50-59","Derry City and Strabane","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Devon CC","Outside London","125","[c]","26290","21580"
"Leaver CS","2021","50-59","Dorset CC","Outside London","30","[c]","29520","27130"
"Leaver CS","2021","50-59","Dudley","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Dumfries and Galloway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Durham CC","Outside London","55","[c]","26480","22350"
"Leaver CS","2021","50-59","Ealing","London","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Ayrshire and North Ayrshire mainland","Outside London","15","[c]","27470","27570"
"Leaver CS","2021","50-59","East Cumbria","Outside London","15","[c]","27550","21050"
"Leaver CS","2021","50-59","East Derbyshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","35","[c]","36820","39070"
"Leaver CS","2021","50-59","East Kent","Outside London","50","[c]","27010","27160"
"Leaver CS","2021","50-59","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Riding of Yorkshire","Outside London","45","[c]","29040","26670"
"Leaver CS","2021","50-59","East Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Sussex CC","Outside London","25","[c]","26610","23740"
"Leaver CS","2021","50-59","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Essex Haven Gateway","Outside London","20","[c]","39490","35030"
"Leaver CS","2021","50-59","Essex Thames Gateway","Outside London","15","[c]","28380","24560"
"Leaver CS","2021","50-59","Falkirk","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Flintshire and Wrexham","Outside London","135","[c]","24260","20180"
"Leaver CS","2021","50-59","Glasgow City","Outside London","95","[c]","34120","30650"
"Leaver CS","2021","50-59","Gloucestershire","Outside London","25","[c]","32660","27350"
"Leaver CS","2021","50-59","Greater Manchester North East","Outside London","15","[c]","28160","27570"
"Leaver CS","2021","50-59","Greater Manchester North West","Outside London","20","[c]","25490","21010"
"Leaver CS","2021","50-59","Greater Manchester South East","Outside London","30","[c]","27740","22080"
"Leaver CS","2021","50-59","Greater Manchester South West","Outside London","55","[c]","22650","21010"
"Leaver CS","2021","50-59","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Gwynedd","Outside London","10","[c]","26860","26040"
"Leaver CS","2021","50-59","Hackney and Newham","London","25","[c]","32050","31520"
"Leaver CS","2021","50-59","Haringey and Islington","London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Harrow and Hillingdon","London","25","[c]","36960","30120"
"Leaver CS","2021","50-59","Hartlepool and Stockton-on-Tees","Outside London","95","[c]","29100","21010"
"Leaver CS","2021","50-59","Heart of Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Hertfordshire","Outside London","80","[c]","33760","29290"
"Leaver CS","2021","50-59","Hounslow and Richmond upon Thames","London","15","[c]","32310","30480"
"Leaver CS","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","10","[c]","30220","27570"
"Leaver CS","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","15","[c]","37220","30110"
"Leaver CS","2021","50-59","Isle of Anglesey","Outside London","10","[c]","30810","30690"
"Leaver CS","2021","50-59","Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Kent Thames Gateway","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Kingston upon Hull, City of","Outside London","100","[c]","27030","27570"
"Leaver CS","2021","50-59","Lambeth","London","45","[c]","54570","44130"
"Leaver CS","2021","50-59","Lancaster and Wyre","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Leeds","Outside London","135","[c]","35900","31990"
"Leaver CS","2021","50-59","Leicester","Outside London","40","[c]","28160","26890"
"Leaver CS","2021","50-59","Leicestershire CC and Rutland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Lewisham and Southwark","London","15","[c]","39600","31880"
"Leaver CS","2021","50-59","Lincolnshire","Outside London","120","[c]","29490","29930"
"Leaver CS","2021","50-59","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Liverpool","Outside London","80","[c]","31820","25200"
"Leaver CS","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Luton","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Manchester","Outside London","85","[c]","41630","31960"
"Leaver CS","2021","50-59","Medway","Outside London","15","[c]","33930","31110"
"Leaver CS","2021","50-59","Merton, Kingston upon Thames and Sutton","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mid Kent","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mid Lancashire","Outside London","60","[c]","27560","26380"
"Leaver CS","2021","50-59","Milton Keynes","Outside London","35","[c]","41520","36350"
"Leaver CS","2021","50-59","Monmouthshire and Newport","Outside London","35","[c]","39760","31500"
"Leaver CS","2021","50-59","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North and North East Lincolnshire","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North and West Norfolk","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Hampshire","Outside London","15","[c]","28880","26670"
"Leaver CS","2021","50-59","North Lanarkshire","Outside London","20","[c]","26630","26890"
"Leaver CS","2021","50-59","North Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Yorkshire CC","Outside London","25","[c]","31500","27570"
"Leaver CS","2021","50-59","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Norwich and East Norfolk","Outside London","30","[c]","32280","27570"
"Leaver CS","2021","50-59","Nottingham","Outside London","85","[c]","30620","24930"
"Leaver CS","2021","50-59","Overseas","Overseas","35","[c]","47580","41800"
"Leaver CS","2021","50-59","Oxfordshire","Outside London","45","[c]","33720","28380"
"Leaver CS","2021","50-59","Perth and Kinross and Stirling","Outside London","25","[c]","35520","33650"
"Leaver CS","2021","50-59","Peterborough","Outside London","80","[c]","24910","21430"
"Leaver CS","2021","50-59","Plymouth","Outside London","35","[c]","33480","31990"
"Leaver CS","2021","50-59","Portsmouth","Outside London","50","[c]","34490","33460"
"Leaver CS","2021","50-59","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Redbridge and Waltham Forest","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Sefton","Outside London","75","[c]","37460","32290"
"Leaver CS","2021","50-59","Sheffield","Outside London","130","[c]","32360","27570"
"Leaver CS","2021","50-59","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Shropshire CC","Outside London","25","[c]","29790","27570"
"Leaver CS","2021","50-59","Solihull","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Somerset","Outside London","30","[c]","30410","22430"
"Leaver CS","2021","50-59","South and West Derbyshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Hampshire","Outside London","45","[c]","24540","21180"
"Leaver CS","2021","50-59","South Lanarkshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Teesside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South West Wales","Outside London","15","[c]","32650","27570"
"Leaver CS","2021","50-59","Southampton","Outside London","10","[c]","41170","39040"
"Leaver CS","2021","50-59","Southend-on-Sea","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Staffordshire CC","Outside London","40","[c]","33960","27570"
"Leaver CS","2021","50-59","Stoke-on-Trent","Outside London","15","[c]","25500","20110"
"Leaver CS","2021","50-59","Suffolk","Outside London","90","[c]","33630","27570"
"Leaver CS","2021","50-59","Sunderland","Outside London","50","[c]","23440","21010"
"Leaver CS","2021","50-59","Swansea","Outside London","95","[c]","25450","21590"
"Leaver CS","2021","50-59","Swindon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Telford and Wrekin","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Tower Hamlets","London","80","[c]","58640","56750"
"Leaver CS","2021","50-59","Tyneside","Outside London","160","[c]","29520","26890"
"Leaver CS","2021","50-59","Unknown","Unknown","145","[c]","54550","39180"
"Leaver CS","2021","50-59","Wakefield","Outside London","35","[c]","35730","35360"
"Leaver CS","2021","50-59","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Wandsworth","London","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Warrington","Outside London","30","[c]","32970","28840"
"Leaver CS","2021","50-59","Warwickshire","Outside London","20","[c]","23420","21010"
"Leaver CS","2021","50-59","West Cumbria","Outside London","15","[c]","35740","27570"
"Leaver CS","2021","50-59","West Essex","Outside London","10","[c]","28770","29290"
"Leaver CS","2021","50-59","West Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Lothian","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Northamptonshire","Outside London","105","[c]","26080","26070"
"Leaver CS","2021","50-59","West Surrey","Outside London","30","[c]","32180","29290"
"Leaver CS","2021","50-59","West Sussex (North East)","Outside London","10","[c]","41170","28350"
"Leaver CS","2021","50-59","West Sussex (South West)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Westminster","London","350","[c]","59850","57190"
"Leaver CS","2021","50-59","Wiltshire","Outside London","80","[c]","38600","37210"
"Leaver CS","2021","50-59","Wirral","Outside London","20","[c]","25400","24600"
"Leaver CS","2021","50-59","Wolverhampton","Outside London","65","[c]","26390","21010"
"Leaver CS","2021","50-59","Worcestershire","Outside London","30","[c]","29790","27570"
"Leaver CS","2021","50-59","York","Outside London","40","[c]","40290","31560"
"Leaver CS","2021","60-64","Aberdeen City and Aberdeenshire","Outside London","30","[c]","42320","35230"
"Leaver CS","2021","60-64","Angus and Dundee City","Outside London","20","[c]","28720","22520"
"Leaver CS","2021","60-64","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Barnet","London","10","[c]","47530","48330"
"Leaver CS","2021","60-64","Barnsley, Doncaster and Rotherham","Outside London","40","[c]","25990","26890"
"Leaver CS","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","95","[c]","45570","40900"
"Leaver CS","2021","60-64","Bedford","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Belfast","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Berkshire","Outside London","45","[c]","31100","27910"
"Leaver CS","2021","60-64","Bexley and Greenwich","London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Birmingham","Outside London","95","[c]","38330","29070"
"Leaver CS","2021","60-64","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Blackpool","Outside London","55","[c]","28540","26890"
"Leaver CS","2021","60-64","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bradford","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Breckland and South Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Brent","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bridgend and Neath Port Talbot","Outside London","10","[c]","27350","24290"
"Leaver CS","2021","60-64","Brighton and Hove","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bristol, City of","Outside London","45","[c]","45120","37870"
"Leaver CS","2021","60-64","Bromley","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Buckinghamshire CC","Outside London","25","[c]","37000","33310"
"Leaver CS","2021","60-64","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Calderdale and Kirklees","Outside London","15","[c]","30120","27570"
"Leaver CS","2021","60-64","Cambridgeshire CC","Outside London","40","[c]","45250","34260"
"Leaver CS","2021","60-64","Camden and City of London","London","70","[c]","43910","26410"
"Leaver CS","2021","60-64","Cardiff and Vale of Glamorgan","Outside London","115","[c]","46850","37410"
"Leaver CS","2021","60-64","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Central Hampshire","Outside London","30","[c]","33670","33460"
"Leaver CS","2021","60-64","Central Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chorley and West Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","City of Edinburgh","Outside London","120","[c]","46050","35900"
"Leaver CS","2021","60-64","Clackmannanshire and Fife","Outside London","20","[c]","29950","27570"
"Leaver CS","2021","60-64","Conwy and Denbighshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cornwall and Isles of Scilly","Outside London","25","[c]","27120","26090"
"Leaver CS","2021","60-64","Coventry","Outside London","35","[c]","40030","35070"
"Leaver CS","2021","60-64","Croydon","London","55","[c]","40920","34560"
"Leaver CS","2021","60-64","Darlington","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Derby","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Derry City and Strabane","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Devon CC","Outside London","60","[c]","25440","21130"
"Leaver CS","2021","60-64","Dorset CC","Outside London","35","[c]","32580","33300"
"Leaver CS","2021","60-64","Dudley","Outside London","20","[c]","26960","23570"
"Leaver CS","2021","60-64","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Durham CC","Outside London","55","[c]","27570","27130"
"Leaver CS","2021","60-64","Ealing","London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Ayrshire and North Ayrshire mainland","Outside London","15","[c]","27380","22230"
"Leaver CS","2021","60-64","East Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Derbyshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","30","[c]","38670","38560"
"Leaver CS","2021","60-64","East Kent","Outside London","40","[c]","28400","27240"
"Leaver CS","2021","60-64","East Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Riding of Yorkshire","Outside London","30","[c]","32740","29200"
"Leaver CS","2021","60-64","East Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Sussex CC","Outside London","15","[c]","33740","27570"
"Leaver CS","2021","60-64","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Essex Haven Gateway","Outside London","10","[c]","35010","28570"
"Leaver CS","2021","60-64","Essex Thames Gateway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Falkirk","Outside London","15","[c]","31980","28300"
"Leaver CS","2021","60-64","Flintshire and Wrexham","Outside London","45","[c]","30300","27570"
"Leaver CS","2021","60-64","Glasgow City","Outside London","85","[c]","35410","27570"
"Leaver CS","2021","60-64","Gloucestershire","Outside London","25","[c]","30080","27800"
"Leaver CS","2021","60-64","Greater Manchester North East","Outside London","15","[c]","27440","27570"
"Leaver CS","2021","60-64","Greater Manchester North West","Outside London","20","[c]","23770","21010"
"Leaver CS","2021","60-64","Greater Manchester South East","Outside London","20","[c]","26670","22080"
"Leaver CS","2021","60-64","Greater Manchester South West","Outside London","40","[c]","23420","21010"
"Leaver CS","2021","60-64","Gwent Valleys","Outside London","10","[c]","31350","27570"
"Leaver CS","2021","60-64","Gwynedd","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Hackney and Newham","London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Harrow and Hillingdon","London","20","[c]","34780","31360"
"Leaver CS","2021","60-64","Hartlepool and Stockton-on-Tees","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Heart of Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Hertfordshire","Outside London","50","[c]","33190","31490"
"Leaver CS","2021","60-64","Hounslow and Richmond upon Thames","London","15","[c]","36050","31480"
"Leaver CS","2021","60-64","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","15","[c]","32400","25870"
"Leaver CS","2021","60-64","Isle of Anglesey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Kensington & Chelsea and Hammersmith & Fulham","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Kent Thames Gateway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Kingston upon Hull, City of","Outside London","25","[c]","31920","27570"
"Leaver CS","2021","60-64","Lambeth","London","25","[c]","51230","36330"
"Leaver CS","2021","60-64","Lancaster and Wyre","Outside London","15","[c]","24650","26220"
"Leaver CS","2021","60-64","Leeds","Outside London","80","[c]","32220","25490"
"Leaver CS","2021","60-64","Leicester","Outside London","30","[c]","30330","27570"
"Leaver CS","2021","60-64","Leicestershire CC and Rutland","Outside London","20","[c]","25990","26750"
"Leaver CS","2021","60-64","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Lincolnshire","Outside London","60","[c]","31020","26520"
"Leaver CS","2021","60-64","Lisburn and Castlereagh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Liverpool","Outside London","50","[c]","29810","27010"
"Leaver CS","2021","60-64","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Luton","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Manchester","Outside London","75","[c]","44140","34530"
"Leaver CS","2021","60-64","Medway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Merton, Kingston upon Thames and Sutton","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mid Kent","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mid Lancashire","Outside London","55","[c]","30510","27130"
"Leaver CS","2021","60-64","Milton Keynes","Outside London","20","[c]","38450","30630"
"Leaver CS","2021","60-64","Monmouthshire and Newport","Outside London","30","[c]","36200","27660"
"Leaver CS","2021","60-64","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North and North East Lincolnshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North and West Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Hampshire","Outside London","15","[c]","29920","26670"
"Leaver CS","2021","60-64","North Lanarkshire","Outside London","30","[c]","27270","26890"
"Leaver CS","2021","60-64","North Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","North Yorkshire CC","Outside London","30","[c]","27820","22290"
"Leaver CS","2021","60-64","Northumberland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Norwich and East Norfolk","Outside London","15","[c]","31670","25860"
"Leaver CS","2021","60-64","Nottingham","Outside London","50","[c]","31520","26500"
"Leaver CS","2021","60-64","Overseas","Overseas","20","[c]","48170","41160"
"Leaver CS","2021","60-64","Oxfordshire","Outside London","25","[c]","34920","33300"
"Leaver CS","2021","60-64","Perth and Kinross and Stirling","Outside London","15","[c]","36040","34770"
"Leaver CS","2021","60-64","Peterborough","Outside London","45","[c]","27600","27130"
"Leaver CS","2021","60-64","Plymouth","Outside London","30","[c]","28060","27130"
"Leaver CS","2021","60-64","Portsmouth","Outside London","60","[c]","33260","29200"
