"Status","Year","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Finance","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Attorney General's Departments","30","[c]","39980","38760"
"Leaver CS","2021","Asian","Legal","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Cabinet Office","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Transport","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Department of Health and Social Care","115","[c]","35360","29370"
"Leaver CS","2021","Asian","No function","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Land Registry","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","HM Treasury","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Ministry of Justice","145","[c]","22980","21240"
"Leaver CS","2021","Asian","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office for Standards in Education","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office of Gas and Electricity Markets","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","United Kingdom Statistics Authority","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
