"Status","Year","Age","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Conwy and Denbighshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Flintshire and Wrexham","AA/AO","80","[c]","21930","22850"
"New entrant CS","2021","20-29","Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Gwent Valleys","AA/AO","10","[c]","20660","21010"
"New entrant CS","2021","20-29","Wales","Gwent Valleys","EO","10","[c]","27570","27570"
"New entrant CS","2021","20-29","Wales","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Gwynedd","AA/AO","15","[c]","20860","21010"
"New entrant CS","2021","20-29","Wales","Gwynedd","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Monmouthshire and Newport","AA/AO","105","[c]","19690","19130"
"New entrant CS","2021","20-29","Wales","Monmouthshire and Newport","EO","140","[c]","24780","23320"
"New entrant CS","2021","20-29","Wales","Monmouthshire and Newport","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Monmouthshire and Newport","SEO/HEO","125","[c]","30980","29540"
"New entrant CS","2021","20-29","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Powys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","South West Wales","AA/AO","35","[c]","21050","21010"
"New entrant CS","2021","20-29","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","South West Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Swansea","AA/AO","175","[c]","20400","21590"
"New entrant CS","2021","20-29","Wales","Swansea","EO","45","[c]","26880","26130"
"New entrant CS","2021","20-29","Wales","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Birmingham","AA/AO","270","[c]","20250","20140"
"New entrant CS","2021","20-29","West Midlands (England)","Birmingham","EO","175","[c]","25680","25560"
"New entrant CS","2021","20-29","West Midlands (England)","Birmingham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Birmingham","SEO/HEO","70","[c]","32660","30990"
"New entrant CS","2021","20-29","West Midlands (England)","Birmingham","Unknown","25","[c]","22340","22920"
"New entrant CS","2021","20-29","West Midlands (England)","Coventry","AA/AO","25","[c]","21390","22350"
"New entrant CS","2021","20-29","West Midlands (England)","Coventry","EO","70","[c]","26950","27570"
"New entrant CS","2021","20-29","West Midlands (England)","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Coventry","SEO/HEO","25","[c]","32580","31000"
"New entrant CS","2021","20-29","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Dudley","AA/AO","20","[c]","20830","21010"
"New entrant CS","2021","20-29","West Midlands (England)","Dudley","EO","20","[c]","27570","27570"
"New entrant CS","2021","20-29","West Midlands (England)","Dudley","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Herefordshire, County of","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Sandwell","AA/AO","15","[c]","21010","21010"
"New entrant CS","2021","20-29","West Midlands (England)","Sandwell","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Shropshire CC","AA/AO","10","[c]","21720","22850"
"New entrant CS","2021","20-29","West Midlands (England)","Shropshire CC","EO","20","[c]","25890","26350"
"New entrant CS","2021","20-29","West Midlands (England)","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Solihull","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Solihull","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Staffordshire CC","AA/AO","135","[c]","22140","22850"
"New entrant CS","2021","20-29","West Midlands (England)","Staffordshire CC","EO","40","[c]","26950","27570"
"New entrant CS","2021","20-29","West Midlands (England)","Staffordshire CC","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Staffordshire CC","Unknown","10","[c]","22030","22920"
"New entrant CS","2021","20-29","West Midlands (England)","Stoke-on-Trent","AA/AO","75","[c]","19010","18880"
"New entrant CS","2021","20-29","West Midlands (England)","Stoke-on-Trent","EO","25","[c]","26910","27570"
"New entrant CS","2021","20-29","West Midlands (England)","Stoke-on-Trent","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Telford and Wrekin","AA/AO","15","[c]","22000","22350"
"New entrant CS","2021","20-29","West Midlands (England)","Telford and Wrekin","EO","25","[c]","26650","27570"
"New entrant CS","2021","20-29","West Midlands (England)","Telford and Wrekin","SEO/HEO","15","[c]","33170","31810"
"New entrant CS","2021","20-29","West Midlands (England)","Walsall","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Walsall","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Walsall","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Warwickshire","AA/AO","15","[c]","20560","21010"
"New entrant CS","2021","20-29","West Midlands (England)","Warwickshire","EO","15","[c]","26230","27570"
"New entrant CS","2021","20-29","West Midlands (England)","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Warwickshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Wolverhampton","AA/AO","15","[c]","20690","21010"
"New entrant CS","2021","20-29","West Midlands (England)","Wolverhampton","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Wolverhampton","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Worcestershire","AA/AO","75","[c]","21850","22850"
"New entrant CS","2021","20-29","West Midlands (England)","Worcestershire","EO","10","[c]","26250","27570"
"New entrant CS","2021","20-29","West Midlands (England)","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Worcestershire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","85","[c]","21600","21010"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","25","[c]","27330","27570"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Bradford","AA/AO","70","[c]","20160","20140"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Bradford","EO","50","[c]","27290","27570"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Bradford","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Calderdale and Kirklees","AA/AO","10","[c]","20970","21010"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Calderdale and Kirklees","EO","30","[c]","27570","27570"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","East Riding of Yorkshire","AA/AO","55","[c]","21850","20920"
"New entrant CS","2021","20-29","Yorkshire and The Humber","East Riding of Yorkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Kingston upon Hull, City of","AA/AO","45","[c]","21970","22350"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Kingston upon Hull, City of","EO","20","[c]","27170","27570"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Leeds","AA/AO","360","[c]","20640","20600"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Leeds","EO","295","[c]","25710","27570"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Leeds","G6/G7","20","[c]","50900","49700"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Leeds","SEO/HEO","185","[c]","30640","28970"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Leeds","Unknown","10","[c]","22760","22920"
"New entrant CS","2021","20-29","Yorkshire and The Humber","North and North East Lincolnshire","AA/AO","35","[c]","21240","21430"
"New entrant CS","2021","20-29","Yorkshire and The Humber","North and North East Lincolnshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","North Yorkshire CC","AA/AO","30","[c]","21100","20920"
"New entrant CS","2021","20-29","Yorkshire and The Humber","North Yorkshire CC","EO","20","[c]","26820","27570"
"New entrant CS","2021","20-29","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Sheffield","AA/AO","145","[c]","21000","21010"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Sheffield","EO","95","[c]","26260","27570"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Sheffield","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Sheffield","SEO/HEO","60","[c]","31720","31000"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Sheffield","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Wakefield","AA/AO","35","[c]","20970","20600"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Wakefield","EO","30","[c]","27220","27570"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","York","AA/AO","55","[c]","20840","20920"
"New entrant CS","2021","20-29","Yorkshire and The Humber","York","EO","55","[c]","25980","26370"
"New entrant CS","2021","20-29","Yorkshire and The Humber","York","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Yorkshire and The Humber","York","SEO/HEO","25","[c]","29660","29180"
"New entrant CS","2021","20-29","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Derby","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Derby","EO","15","[c]","28590","27570"
"New entrant CS","2021","30-39","East Midlands (England)","Derby","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Derby","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","East Derbyshire","EO","15","[c]","27570","27570"
"New entrant CS","2021","30-39","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Leicester","AA/AO","55","[c]","21120","21010"
"New entrant CS","2021","30-39","East Midlands (England)","Leicester","EO","40","[c]","27410","27570"
"New entrant CS","2021","30-39","East Midlands (England)","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Leicester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","30","[c]","21430","21010"
"New entrant CS","2021","30-39","East Midlands (England)","Leicestershire CC and Rutland","EO","15","[c]","26550","26350"
"New entrant CS","2021","30-39","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","15","[c]","38080","37890"
"New entrant CS","2021","30-39","East Midlands (England)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Lincolnshire","AA/AO","25","[c]","21850","21010"
"New entrant CS","2021","30-39","East Midlands (England)","Lincolnshire","EO","15","[c]","26960","27570"
"New entrant CS","2021","30-39","East Midlands (England)","Lincolnshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","North Northamptonshire","EO","20","[c]","27570","27570"
"New entrant CS","2021","30-39","East Midlands (England)","North Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","North Nottinghamshire","EO","10","[c]","27030","27570"
"New entrant CS","2021","30-39","East Midlands (England)","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Nottingham","AA/AO","65","[c]","20810","20600"
"New entrant CS","2021","30-39","East Midlands (England)","Nottingham","EO","80","[c]","26190","25560"
"New entrant CS","2021","30-39","East Midlands (England)","Nottingham","G6/G7","15","[c]","55880","55000"
"New entrant CS","2021","30-39","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","Nottingham","SEO/HEO","45","[c]","34190","31810"
"New entrant CS","2021","30-39","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","South and West Derbyshire","AA/AO","15","[c]","20610","20010"
"New entrant CS","2021","30-39","East Midlands (England)","South and West Derbyshire","EO","20","[c]","27220","27570"
"New entrant CS","2021","30-39","East Midlands (England)","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","South Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","West Northamptonshire","AA/AO","20","[c]","21310","22850"
"New entrant CS","2021","30-39","East Midlands (England)","West Northamptonshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Bedford","AA/AO","25","[c]","24180","22850"
"New entrant CS","2021","30-39","East of England","Bedford","EO","15","[c]","27720","27570"
"New entrant CS","2021","30-39","East of England","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Bedford","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Breckland and South Norfolk","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Cambridgeshire CC","AA/AO","25","[c]","23150","21570"
"New entrant CS","2021","30-39","East of England","Cambridgeshire CC","EO","40","[c]","27120","27570"
"New entrant CS","2021","30-39","East of England","Cambridgeshire CC","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Cambridgeshire CC","SEO/HEO","20","[c]","35430","33300"
"New entrant CS","2021","30-39","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Essex Haven Gateway","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Essex Haven Gateway","EO","20","[c]","27280","29290"
"New entrant CS","2021","30-39","East of England","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Essex Thames Gateway","AA/AO","15","[c]","24090","24180"
"New entrant CS","2021","30-39","East of England","Essex Thames Gateway","EO","20","[c]","29380","29290"
"New entrant CS","2021","30-39","East of England","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Essex Thames Gateway","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Heart of Essex","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Heart of Essex","EO","15","[c]","28810","29290"
"New entrant CS","2021","30-39","East of England","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Heart of Essex","SEO/HEO","10","[c]","34830","37950"
"New entrant CS","2021","30-39","East of England","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Hertfordshire","AA/AO","40","[c]","24370","24180"
"New entrant CS","2021","30-39","East of England","Hertfordshire","EO","65","[c]","29510","29290"
"New entrant CS","2021","30-39","East of England","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Hertfordshire","SEO/HEO","15","[c]","34840","34250"
"New entrant CS","2021","30-39","East of England","Hertfordshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Luton","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Luton","EO","10","[c]","27570","27570"
"New entrant CS","2021","30-39","East of England","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Luton","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","North and West Norfolk","AA/AO","15","[c]","20180","20600"
"New entrant CS","2021","30-39","East of England","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Norwich and East Norfolk","AA/AO","25","[c]","20890","20900"
"New entrant CS","2021","30-39","East of England","Norwich and East Norfolk","EO","20","[c]","26580","27570"
"New entrant CS","2021","30-39","East of England","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Norwich and East Norfolk","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Norwich and East Norfolk","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Peterborough","AA/AO","10","[c]","21650","22350"
"New entrant CS","2021","30-39","East of England","Peterborough","EO","10","[c]","27880","27570"
"New entrant CS","2021","30-39","East of England","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Southend-on-Sea","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Southend-on-Sea","EO","15","[c]","28490","29290"
"New entrant CS","2021","30-39","East of England","Southend-on-Sea","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Suffolk","AA/AO","50","[c]","22610","21010"
"New entrant CS","2021","30-39","East of England","Suffolk","EO","35","[c]","26710","27570"
"New entrant CS","2021","30-39","East of England","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Suffolk","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","Thurrock","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","West Essex","EO","15","[c]","28980","29290"
"New entrant CS","2021","30-39","East of England","West Essex","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Barking & Dagenham and Havering","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Barking & Dagenham and Havering","EO","30","[c]","31060","31060"
"New entrant CS","2021","30-39","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Barnet","AA/AO","10","[c]","23550","23530"
"New entrant CS","2021","30-39","London","Barnet","EO","40","[c]","29890","31060"
"New entrant CS","2021","30-39","London","Barnet","G6/G7","10","[c]","57280","52860"
"New entrant CS","2021","30-39","London","Barnet","SEO/HEO","40","[c]","36360","35070"
"New entrant CS","2021","30-39","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Bexley and Greenwich","AA/AO","45","[c]","27660","28720"
"New entrant CS","2021","30-39","London","Bexley and Greenwich","EO","30","[c]","31060","31060"
"New entrant CS","2021","30-39","London","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Brent","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Brent","EO","25","[c]","30930","31060"
"New entrant CS","2021","30-39","London","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Bromley","EO","20","[c]","31060","31060"
"New entrant CS","2021","30-39","London","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Camden and City of London","AA/AO","20","[c]","22840","22680"
"New entrant CS","2021","30-39","London","Camden and City of London","EO","15","[c]","29060","29570"
"New entrant CS","2021","30-39","London","Camden and City of London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Camden and City of London","SEO/HEO","15","[c]","38700","38000"
"New entrant CS","2021","30-39","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Croydon","AA/AO","40","[c]","23970","24120"
"New entrant CS","2021","30-39","London","Croydon","EO","40","[c]","30090","30830"
"New entrant CS","2021","30-39","London","Croydon","G6/G7","35","[c]","59640","57430"
"New entrant CS","2021","30-39","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Croydon","SEO/HEO","55","[c]","37620","36160"
"New entrant CS","2021","30-39","London","Croydon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Ealing","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Ealing","EO","35","[c]","31010","31060"
"New entrant CS","2021","30-39","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Enfield","EO","30","[c]","31060","31060"
"New entrant CS","2021","30-39","London","Hackney and Newham","AA/AO","15","[c]","24590","25110"
"New entrant CS","2021","30-39","London","Hackney and Newham","EO","65","[c]","30890","31060"
"New entrant CS","2021","30-39","London","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Hackney and Newham","Unknown","10","[c]","25360","24870"
"New entrant CS","2021","30-39","London","Haringey and Islington","AA/AO","35","[c]","26110","25280"
"New entrant CS","2021","30-39","London","Haringey and Islington","EO","50","[c]","30600","31060"
"New entrant CS","2021","30-39","London","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Harrow and Hillingdon","AA/AO","15","[c]","25550","25110"
"New entrant CS","2021","30-39","London","Harrow and Hillingdon","EO","80","[c]","30540","31060"
