"Status","Year","Function_of_post","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Digital, Culture, Media and Sport","London","EO","20","[c]","25490","25110"
"Leaver Dept.","2021","No function","Department for Digital, Culture, Media and Sport","London","G6","15","[c]","59520","58600"
"Leaver Dept.","2021","No function","Department for Digital, Culture, Media and Sport","London","G7","50","[c]","52420","50490"
"Leaver Dept.","2021","No function","Department for Digital, Culture, Media and Sport","London","HEO","60","[c]","33680","32620"
"Leaver Dept.","2021","No function","Department for Digital, Culture, Media and Sport","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Education","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Education","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Education","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","London","EO","30","[c]","29500","28170"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","London","G6","15","[c]","65180","64290"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","London","G7","45","[c]","55030","54280"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","London","HEO","120","[c]","33940","33510"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","London","SCS level","10","[c]","79250","75800"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","London","SEO","40","[c]","40970","39710"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","North West (England)","AO","25","[c]","20570","20430"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","South West (England)","HEO","10","[c]","31460","30040"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","South West (England)","SEO","10","[c]","39150","36970"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Wales","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","HEO","15","[c]","31470","30120"
"Leaver Dept.","2021","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","London","EO","15","[c]","26480","26120"
"Leaver Dept.","2021","No function","Department for International Trade","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","London","G7","40","[c]","52010","51340"
"Leaver Dept.","2021","No function","Department for International Trade","London","HEO","40","[c]","31740","31730"
"Leaver Dept.","2021","No function","Department for International Trade","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","London","SEO","40","[c]","38390","38540"
"Leaver Dept.","2021","No function","Department for International Trade","Overseas","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","Overseas","G7","15","[c]","53760","53400"
"Leaver Dept.","2021","No function","Department for International Trade","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for International Trade","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","South East (England)","EO","15","[c]","29170","31380"
"Leaver Dept.","2021","No function","Department for Transport","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Wales","AA","10","[c]","17820","18060"
"Leaver Dept.","2021","No function","Department for Transport","Wales","AO","45","[c]","21500","21590"
"Leaver Dept.","2021","No function","Department for Transport","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Wales","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","West Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Transport","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department for Work and Pensions","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","London","G7","10","[c]","53580","53090"
"Leaver Dept.","2021","No function","Department of Health and Social Care","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Department of Health and Social Care","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Food Standards Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Foreign, Commonwealth and Development Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Foreign, Commonwealth and Development Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Foreign, Commonwealth and Development Office","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Foreign, Commonwealth and Development Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Treasury","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Treasury","London","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Treasury","London","HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Treasury","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Defence","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Defence","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Defence","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Defence","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Defence","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Defence","South West (England)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Defence","South West (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Defence","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","London","EO","45","[c]","27400","27310"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","London","G6","20","[c]","63210","63420"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","London","G7","50","[c]","52060","51580"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","London","HEO","70","[c]","33110","32970"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","London","SEO","25","[c]","40100","39600"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","East Midlands (England)","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","East Midlands (England)","AO","45","[c]","19250","18890"
"Leaver Dept.","2021","No function","Ministry of Justice","East Midlands (England)","EO","30","[c]","21440","21170"
"Leaver Dept.","2021","No function","Ministry of Justice","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","East Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","East of England","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","East of England","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","East of England","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","London","AO","70","[c]","22800","22680"
"Leaver Dept.","2021","No function","Ministry of Justice","London","EO","60","[c]","26520","26410"
"Leaver Dept.","2021","No function","Ministry of Justice","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","London","G7","35","[c]","54630","52850"
"Leaver Dept.","2021","No function","Ministry of Justice","London","HEO","55","[c]","31170","30850"
"Leaver Dept.","2021","No function","Ministry of Justice","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","London","SEO","65","[c]","38860","36800"
"Leaver Dept.","2021","No function","Ministry of Justice","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North East (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North West (England)","AO","35","[c]","20090","19930"
"Leaver Dept.","2021","No function","Ministry of Justice","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Scotland","AO","10","[c]","20060","19930"
"Leaver Dept.","2021","No function","Ministry of Justice","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Scotland","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South East (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South East (England)","AO","55","[c]","20190","19930"
"Leaver Dept.","2021","No function","Ministry of Justice","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South West (England)","AO","25","[c]","19710","19930"
"Leaver Dept.","2021","No function","Ministry of Justice","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Wales","AO","20","[c]","18880","18880"
"Leaver Dept.","2021","No function","Ministry of Justice","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","West Midlands (England)","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","West Midlands (England)","AO","95","[c]","19830","19930"
"Leaver Dept.","2021","No function","Ministry of Justice","West Midlands (England)","EO","40","[c]","22380","22570"
"Leaver Dept.","2021","No function","Ministry of Justice","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Ministry of Justice","Yorkshire and The Humber","AO","30","[c]","19080","18880"
